date,X601398.CH.EQUITY,X1398.HK.EQUITY,X939.HK.EQUITY,X601939.CH.EQUITY,X2318.HK.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X2628.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X3328.HK.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X000001.CH.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601066.CH.EQUITY,X600958.CH.EQUITY,X600837.CH.EQUITY,X600816.CH.EQUITY,X3056.TT.EQUITY,X601108.CH.EQUITY,X600919.CH.EQUITY,X600369.CH.EQUITY,X2905.TT.EQUITY,X3040.TT.EQUITY,X600061.CH.EQUITY,X600848.CH.EQUITY,X300059.CH.EQUITY,X3266.TT.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X601155.CH.EQUITY,X6005.TT.EQUITY,X001979.CH.EQUITY,X2852.TT.EQUITY,X2841.TT.EQUITY,X1463.TT.EQUITY,X2890.TT.EQUITY,X2838.TT.EQUITY,X17.HK.EQUITY,X2509.TT.EQUITY,X2891.TT.EQUITY,X2007.HK.EQUITY,X1997.HK.EQUITY,X2506.TT.EQUITY,X2816.TT.EQUITY,X2701.TT.EQUITY,X2849.TT.EQUITY,X1903.TT.EQUITY,X2880.TT.EQUITY,X2845.TT.EQUITY,X5876.TT.EQUITY,X600926.CH.EQUITY
20190816,0.0236756598548804,0.0174100768380298,0.0352626149713932,0.0299055418210544,0.0400832404726192,0.0145341920688617,0.0204941314718282,0.0305327031202056,0.0312403216000188,0.0133645777726926,0.00893997574602642,0.0262356046657442,0.0180998014092588,0.0166007067690404,0.0204136501629792,0.0229398984819861,0.0271639279457236,0.0162561223490759,0.0101004345443465,0.0137988471122152,0.0223565608848322,0.0165536169162012,0,0.0180001430098993,0.0270146060211275,0,0.0332581998984203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190819,0.165117154782147,0.00926608422391302,0.0324310049259554,0.0189217688487673,0.0367653485889079,0.0187544165442158,0.0301504425391661,0.0652126857939004,0.0442698487624886,0.0233786740541899,0.0099968047352792,0.0151904407849883,0.0247415820444829,0.0171985336541794,0.0221646245573541,0.0253331396388904,0.0259095336826844,0.0193536248006235,0.0103657366819978,0.0122090786841544,0.00997943530029988,0.015924913738351,0.0382671564237612,0.0159546769991364,0.0226324607198766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190820,0.0350401700488004,0.00922003093415384,0.0467860997842383,0.0281058778587474,0.0418313609067162,0.0196173289203637,0.0273079914762879,0.0661479546084729,0.0456825966202237,0.0191402703412693,0.0105355236455836,0.0161710481632717,0.0265379453652596,0.0184464802372621,0.0228522748724302,0.0215882011373076,0.0260384693548232,0.0166173114871845,0.0111839646846632,0.0189584524623298,0.00976993591491163,0.0155300876223332,0.0272148871128577,0.0165990395190221,0.020162566928293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190821,0.0164155615607671,0.00878452092153205,0.0417975460276922,0.0312892727782268,0.0363224758038484,0.0161857097407604,0.0287059270677006,0.0334903141425012,0.0466918157051746,0.0170050971922794,0.00975022514933742,0.0171333310826067,0.0266986755849666,0.042878151145953,0.0117990306952236,0.01626586182347,0.0358052136464354,0.0113031157627161,0.0104236983466087,0.0100040227670834,0.00864271825424736,0.0195396459669027,0.0240921304592337,0.0166760069077655,0.0179193088569188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190822,0.0151326479295413,0.0127971393815855,0.0388326686936596,0.0316920308662656,0.0401903084935317,0.0207085857391696,0.0301486016303807,0.0347771611789685,0.0227173668842087,0.017931788008296,0.0102581994219287,0.018084079915679,0.0261099514786359,0.0200169986505416,0.0107537326518507,0.0222723205504658,0.0334637134354049,0.0110147478809424,0.00836449252925252,0.0120303235431435,0.00825921742064712,0.0164128267179781,0.0280020375665304,0.0175303692737356,0.0197394024771717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190823,0.020862932610416,0.0153325278572318,0.0320037513299554,0.0271302759786103,0.0382033865555426,0.0211596404686609,0.0185123284334471,0.0729094727202916,0.0284044193774416,0.0247699902910066,0.0109594375037705,0.0191826753269513,0.0216785036556491,0.020275911394071,0.0118062393999371,0.0350557616516879,0.0344915536039361,0.0185353361313508,0.00850828543756299,0.0114463069159817,0.00872968883228279,0.017116368772297,0.0263012839437516,0.0228868976726334,0.016020057372546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190826,0.0158890968093677,0.0101136463154389,0.0345095230645073,0.0149022149496052,0.0325419963523398,0.0546366043124779,0.0181340406589144,0.0347074951275008,0.0294943283509567,0.0224218743575344,0.0304704760583375,0.0192722230039018,0.025257750673838,0.020670808831749,0.0134712802295464,0.0188281575626297,0.0349808791578384,0.013999365832112,0.00790110953787906,0.0216631041956982,0.00906565857536194,0.0144372126329088,0.035836708129788,0.0133992558859544,0.0279193714725821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190827,0.0143576287819124,0.0119834784594474,0.0309027841297382,0.0224997769027906,0.0290278555604449,0.0465458665237748,0.0190336044819803,0.0266591912211634,0.0308850502907095,0.0197457162234389,0.030028524609375,0.0213717818184963,0.0299157956569661,0.0200805932730143,0.0161580097343686,0.0200024228011422,0.0330209614593702,0.0129460123617519,0.0096541663428904,0.0201213939676505,0.0136030666330568,0.0155866301120505,0.0250873771159674,0.0162438400872722,0.0362495878917276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190828,0.0110899441858373,0.0345877866627012,0.0321079257675496,0.0215105882960489,0.0293542363460976,0.0480489315902227,0.0169766674277581,0.0272661838389415,0.0308040269726643,0.0171638641565615,0.0194848014949153,0.0237224011991547,0.0269794948922943,0.017960526101111,0.0124717283319308,0.0089860374776261,0.0155954471971896,0.0158101046588115,0.0073885593723316,0.0212769830568854,0.0123099203065203,0.014550658284566,0.0134591410053937,0.0148135748150081,0.0320878024162451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190829,0.0124426817516156,0.0338822325092609,0.029710101887844,0.0193675036295159,0.0382155808128369,0.0424539704412023,0.0178373249610058,0.0259037595367531,0.0318576628311506,0.0163960502133558,0.0226079970780354,0.0213118261114756,0.0271529723133657,0.017320725068925,0.0131842097836666,0.0147658089366543,0.0178972519275889,0.0147325369672753,0.0063856752976853,0.0235318418774385,0.0152168175397949,0.0151178622917884,0.0144515316441338,0.0194937395249019,0.0221414488500155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190830,0.0147262634196679,0.0273256509783832,0.0294799336281122,0.0114263074140532,0.0270184984887082,0.0454667130506032,0.016652055703936,0.0218036096619982,0.0357923492137284,0.0147789152518835,0.0286446613842426,0.0217997368395153,0.0282266456987509,0.0196144002666823,0.0134454355481437,0.0141637981743022,0.0145765859247142,0.015297891458675,0.00672295615660889,0.0183210658386766,0.0113953141626738,0.013862629099393,0.0169050337760216,0.018985167116795,0.0221749285618409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190902,0.0107536405991629,0.0124917903828555,0.0408155738249749,0.0139702158282121,0.0406294238634191,0.0448914880128272,0.0186830807154732,0.0233433876263486,0.0343056974448076,0.0283365930216232,0.0243660734262275,0.0224873937922231,0.0183200202670734,0.0211149902405223,0.0270039126186433,0.0129069570162072,0.0156716020860613,0.0149135957217074,0.00601022385516226,0.0243528917343817,0.0221411668773762,0.0178237343731076,0,0.0113336984507249,0.0217419649739508,0,0,0.0132250667923225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190903,0.0107780423574732,0.0133367979337547,0.0344279301483324,0.0134663714459336,0.03955787244218,0.0248845868568259,0.0175195277774275,0.0309823789868446,0.0199095721710418,0.0319605265816822,0.0289485720935121,0.0255655399258473,0.0212161398244835,0.0257002012002552,0.0286887964456538,0.0129713716524889,0.0275385834629546,0.0248292566957637,0.00653617345610957,0.0204598645281657,0.0236718616372494,0.0167553943927642,0,0.016317486912658,0.0256281637068203,0,0,0.0111132614848143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190904,0.0108323436118386,0.00898901976031257,0.0255860375999265,0.0163040366717729,0.0454468286574156,0.0241937345905013,0.0177576829940495,0.0365310462264813,0.0326915545615057,0.0224389715307678,0.0250368165247238,0.0283471365611388,0.0253111042960442,0.0207626904451798,0.012898593887221,0.0100188150277624,0.0278745228676194,0.0191486211465604,0.0083473789061612,0.0185253723190994,0.0153468494655766,0.0154562192524321,0.0132466405694808,0.0246317404136712,0.0353045064163565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190905,0.0138648136008651,0.0134911199500465,0.0333143678114325,0.011555706098183,0.0279815622797105,0.0302852621019071,0.0184037997331104,0.0218693411056988,0.0357038228200164,0.0233405966919807,0.024179289203132,0.027079961864408,0.022836213328087,0.0282273162087797,0.02481524600256,0.0115658254428484,0.0270899840709264,0.0282163633730852,0.00807453479552954,0.0224382164959221,0.0126246160096883,0.01673151931966,0,0.0156402005781674,0.033410944889881,0,0,0.00869337457913193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190906,0.0133500153283321,0.0136735704635546,0.0319872076352503,0.0132023815555164,0.0293479752422733,0.0300682691857055,0.0189082167384601,0.0222862314210749,0.037231628696873,0.0238278893402827,0.0239135480849502,0.0218146957913847,0.021544334357173,0.0280717434275962,0.0258894080531642,0.0132140512150498,0.0246650781483786,0.0260772687392942,0.0113984973469471,0.0219237924306789,0.0147152834583487,0.0155325732538426,0,0.015973581687674,0.0299889232290539,0,0,0.0114635547362009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190909,0.0101771542681193,0.0130123108543458,0.0303049378858123,0.0139188046622946,0.0285079988837568,0.0282633824707685,0.0188641689871492,0.0338722142180096,0.0365727425845478,0.0293095348855958,0.0202272296488259,0.0270177733721602,0.020870678578185,0.0262625300401027,0.0252660609720589,0.00951524004267125,0.0294611655430776,0.0272926974340678,0.00794736854768786,0.0285676095179832,0.0122536541342827,0.0139613517046668,0,0.0206952433750505,0.0168700094792615,0,0,0.013172808867634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190910,0.0102637557796748,0.012261554143331,0.0321915288698905,0.0125693759109648,0.033293526817,0.0125248257333253,0.0173630371049501,0.0276020555524275,0.0357558317532442,0.0262480467560574,0.0191826270507127,0.0312092625856675,0.0220356629703822,0.0279837394984552,0.0254092273820775,0.00923664847991752,0.0211059983580071,0.0263891915199394,0.00811781415706147,0.0259733661301939,0.011605490182459,0.0132375332142287,0,0.0213941701039646,0.0220880189367384,0,0,0.0109761721545226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190911,0.0103533709975846,0.0131376392033859,0.031706780141638,0.0125147889405093,0.0290112068592328,0.0125815095255697,0.0183435540157079,0.0201269432049094,0.04416624807308,0.025638545046763,0.0188129279951064,0.0299900516853727,0.0293105501522717,0.0263362359262364,0.0236039085067478,0.0106400394623094,0.0215904872949498,0.0399223187953639,0.0082586160052437,0.0294252610558336,0.014742936674402,0.0121194891433099,0,0.0199766499726195,0.0228748744203797,0,0,0.0103916048884608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190912,0.0117379976557709,0.0152613510465041,0.0256630504291811,0.0142688066459096,0.0308037135737762,0.013320383547507,0.0204021235609615,0.0206613881634991,0.0449801530773135,0.0213762015128111,0.0179014451181529,0.0329519991131893,0.0544466215908072,0.0251448652868993,0.023246641509314,0.0107981680647944,0.0332414453624946,0.0211988421792599,0.00832600413544132,0.0206142996396411,0.0114369703211579,0.00879298732126645,0.0211919245702242,0.0225065448188788,0,0,0,0.0105561134540316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190916,0.0112232657420715,0.0146105968184696,0.0258088150128538,0.0161507421151682,0.0274224054504735,0.0145473638046113,0.0209037563141344,0.0228161182948994,0.0309679586039491,0.0190899965925266,0.0176605854314184,0.0328623285271904,0.0482708307277757,0.0277747135873087,0.025629988066999,0.0167216933046388,0.0271706298712896,0.0176401976037183,0.011870582747567,0.0219891142812152,0.0108464228438913,0.0082137371056051,0.0320939055454719,0.0117372072883906,0,0,0,0.0134393359623533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190917,0.0109523663614909,0.013071150780744,0.026960890090542,0.013882503753046,0.0164872776062281,0.0514721492354422,0.0207568771125071,0.0210521068202501,0.0361454499601875,0.0210285873870471,0.0188092118637066,0.0349151748779296,0.0330351487324947,0.0177883831998328,0.0220596290746705,0.0168632960536831,0.0315852030739703,0.0138521069570269,0.0127317867638579,0.0265851048954181,0.010172163488176,0.0102151341533259,0,0.011915852337988,0.0198199133250418,0.0196042922036032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190918,0.0102766623573093,0.0125953972798948,0.0232668563529361,0.0134426370943341,0.0131385953395551,0.0496116571775083,0.0234904421882486,0.0212117544150508,0.0294025703748576,0.0237934617260838,0.0296820925471917,0.0348338499369252,0.033002354715137,0.0236936819667287,0.0211751830050968,0.0175574694509374,0.0182234730622914,0.012549166090358,0.0147664584045276,0.0206469821647021,0.0131989409369473,0.0105645794171573,0,0.0134272567579733,0.0187333162917332,0.0274135927085401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190919,0.00957770377530842,0.0133953511259624,0.0345132165551334,0.0134669848150767,0.0241900024719132,0.048806059331075,0.0239550950400131,0.0170271787257277,0.0390808875825513,0.0219537637170185,0.0275495349025227,0.0246131373975576,0.0260449669280879,0.0473631191508395,0.0160404437110019,0.0185743714344753,0.0252643069988927,0.0136480800349202,0.0120063114855642,0.0240432527315496,0.0117601648103906,0.0118007525851414,0,0.010866234157037,0,0.0219472647749007,0,0.00885309137917215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190920,0.0105032715010898,0.0117951372065338,0.040476706871096,0.0172522800060839,0.0238707648187346,0.0508068721746185,0.0292257267766047,0.0154422593129411,0.0297709937915717,0.0345233388445711,0.0149301183048814,0.0228849891380854,0.0320826302103151,0.0500821400653964,0.0226379040291018,0.0138172630741687,0.0230116311203151,0.0111131078141826,0.0118963175821241,0.0289834890813568,0.0169406764335226,0.0072712430764083,0,0.0115090839084002,0,0.0251307684980314,0.0130775385326209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190923,0.0140885912390561,0.0125465524278331,0.0396115448163696,0.0169058523491914,0.0157557751974948,0.0421846866891407,0.0273637212032597,0.0122903941242347,0.0292476871899336,0.0339086826831065,0.0181318096170698,0.0183253247306915,0.0291624145769592,0.0329195235926438,0.0227705247348738,0.0169476315239108,0.0215754067400209,0.013259787010472,0.00788764756858308,0.0264826841000992,0.0123599315892412,0.00985709160601521,0,0.0104674688180141,0,0.0235239999730516,0.0134553280817965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190924,0.0182832034503427,0.0209374847800418,0.0394440748984063,0.0180830219325763,0.0195514140759664,0.0414589817986016,0.0295741472010192,0.0121761773727644,0.0283482229892964,0.0332505043973668,0.0233801280417296,0.020408836328547,0.0247197030113873,0.0304430431516302,0.0167688912785127,0.0198134667448738,0.0184148661389151,0.0133070396749746,0.00925194141733887,0.0147425272249161,0.0135876798601057,0.00907212639752618,0,0.0118163517618642,0,0.0220571867216617,0.0107846232295414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190925,0.0184029874246332,0.0198498036373452,0.0385721369983055,0.0170242903259243,0.0174445906075276,0.0347140879470489,0.036674225583181,0.0128960111164867,0.027520471832814,0.046535345400186,0.0231065355388566,0.0247199979117005,0.0314512169615982,0.0297322869019352,0.0179241780813465,0.0199130927971038,0.0239042520834564,0.00888305716496077,0.010500976066079,0.0299964512626773,0.0131655328663475,0.00881310308614422,0,0.0118996184406076,0,0.0257379516164001,0.00816352326969145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190926,0.0165592489162232,0.020155162520206,0.0378264692709915,0.0171707483493922,0.0135766659863609,0.0335921334877972,0.024945181999308,0.0126742866347888,0.0301471708494061,0.0354334576309417,0.0184956663666756,0.0302483176474426,0.0123464379343747,0.0280240909692484,0.0225483961575918,0.0334379073991817,0.0237393629275295,0.0122737355839322,0.0112363354235558,0.0291032586567725,0.0131134772229755,0.00727911318297792,0,0.0119263787809646,0,0.0155975577876458,0.00817609742308636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20190927,0.0128191526114814,0.0347345128989854,0.0378329973320346,0.0170241596258953,0.0133951451637089,0.0385813517433792,0.0396369663113901,0.0123536011525153,0.0222886457035509,0.0362437306949581,0.019248867297466,0.0255005109848234,0.0145552615038078,0.0286232467091606,0.0238412787366001,0.0165961918370632,0.0216835054976226,0.0113969547224073,0.0110966724634349,0.0277729160835327,0.0223905757010416,0.00704905718694229,0,0.0118112720540134,0,0.0154843249872856,0.0100842980124428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191008,0.0172144258693302,0.020927568882543,0.0384607974495096,0.0182992037430114,0.024157033642477,0.040942982887047,0.0422322545454745,0.0132632744580333,0.0225813708950188,0.034396333956195,0.0196463532403561,0.0258005721934981,0.0239442374428296,0.0292863445273246,0.018913498306816,0.0176199036327044,0.0186236797990259,0.0158769482802607,0.0179239443747276,0.0298358483115658,0.00959174759865637,0.0137673696451109,0,0.0118263340333872,0.0130858507743586,0,0.0105988410899536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191009,0.0172005744162341,0.0262072354536938,0.0380114473394474,0.0175534823540141,0.0244822918929553,0.0397084374541624,0.0423506341350435,0.0154647037879338,0.0241361964284216,0.0324798129028983,0.0198995700448728,0.0208452665098399,0.0211402224152465,0.0522642560785416,0.0213015139313365,0.0166327192069072,0.018800346332531,0.0139274290446287,0.00843215201597816,0.03180059939984,0.012743022408542,0.0146994185323667,0,0.0137734997184154,0.0096577649729536,0,0.0111628413763619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191014,0.0212810708585003,0.0233510522171704,0.0360453868418952,0.017408727609127,0.0253818625739177,0.037887920479677,0.0404233136700116,0.0140297912220023,0.0284412834628194,0.0264730395524439,0.0201623325170612,0.0205629743072329,0.0341735215462826,0.0292962559837376,0.0177986521257142,0.0197039911684541,0.0235220548913901,0.0226823082548475,0.00758335682434745,0.0231535015553677,0.0146532572687128,0.0118267528874001,0,0.0140811731322318,0.0115944636594313,0,0.0133074862776106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191015,0.0221394042986384,0.0210593601179203,0.0376591585984246,0.0189761279885051,0.025496689920618,0.0401225187092051,0.0334408174535138,0.0123153933020875,0.0300995863616395,0.0263516032510271,0.0231993569372102,0.0215950372483668,0.0215090374880079,0.0164348418240267,0.0202990855827678,0.0200737477549873,0.0258563057548883,0.0242504331068845,0.00869581562862141,0.0170018960411449,0.0145660224748455,0.0118254893812862,0,0.0129720058311342,0.0187551322508008,0,0.00902987592349703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191016,0.0259179446588726,0.0230559069666146,0.0318363568400931,0.0189748721413071,0.0255068467785948,0.0384310735297751,0.041378338618239,0.0134954204295973,0.0264966780763451,0.0230986320692346,0.0241564939180467,0.0219074981905426,0.0141160958603533,0.0202575296095931,0.0179149971485904,0.0200280288378839,0.0270161960793622,0.0330009878951735,0.00724649443960826,0.0320010342598085,0.0149177743134679,0.0128415591737341,0,0.0176620211182274,0.0151180902970295,0,0.00747130460518085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191017,0.0244900631872315,0.023271787248034,0.0427359947394979,0.0191037970633068,0.0268896306368528,0.0224911983769066,0.0297538885362449,0.0151339527797912,0.0258887773205128,0.0234003205418537,0.018696119811011,0.0219077587050922,0.0252199759356225,0.0303558830461724,0.0171053512200299,0.0200733458928628,0.0192447233285678,0.0307003296928528,0.00892821898073553,0.0322629321379136,0.0141228109623237,0.0094327952150088,0,0.0129475426875586,0.0121749505464794,0,0.00705066598005305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191018,0.0182344895121424,0.0255689671281807,0.0492937665147656,0.0194568222615995,0.0163270226105118,0.019615539364406,0.0429518464855183,0.0124522429138092,0.0273692831677218,0.0204164839651019,0.015604950866087,0.0263339975407933,0.0245932986376392,0.0331742192388542,0.0220955197709497,0.0219417499229329,0.0195998054386299,0.0317686508843175,0.00866320757450968,0.0281961364037507,0.0102425526118481,0.00703241823829664,0,0.0117139161790107,0.0136522905589904,0,0.00698163088547716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191021,0.0211347364465952,0.0250662678528314,0.0271009884153123,0.0262499994235839,0.0205141512195884,0.0157696060294923,0.04297385858298,0.0125688832346699,0.0331029177160491,0.0218621802988914,0.00842466374243502,0.0252743952662042,0.0247424940809166,0.0358644761794654,0.0249857553630229,0.0220808650220405,0.0163782385047282,0.0273217041838254,0.00813509194818109,0.0251702447244653,0.0144427676055643,0.00706911066892756,0,0.0107235545110408,0.0155325431921961,0,0.0095309463854908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191022,0.0182533582748437,0.0250526152663127,0.0277379797984066,0.0282298670388351,0.0248067197354205,0.0188845092976928,0.0818276701174925,0.0129622446211803,0.0341099790982179,0.0218548867512729,0.0153434937799714,0.026486646794374,0.0236733576805801,0.0400807873955426,0.0244514109351787,0.0228120792766532,0.0135667691171083,0.0317857950791782,0.0147499448696503,0.0256973209770807,0.0117885308474038,0.0079395007478874,0,0.0113878305513873,0.016347017039812,0,0.0125814144125375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191023,0.0189095047055347,0.0229744803166502,0.0328013459933958,0.0283891412417199,0.0265224353477317,0.023365473788322,0.0400803274274868,0.0135588402487716,0.0293333211650469,0.0264303282320152,0.00762851284726736,0.0256287280143695,0.0226513031189811,0.0424155971653857,0.0233791767547224,0.0210633333988293,0.0145411849933974,0.0340223729403296,0.00775557799515713,0.0119112288674281,0.0117963815829734,0.00869396264801033,0,0.0115709967938557,0.0173515735498749,0,0.00988976304238308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20191024,0.0198099064360936,0.0260881552607184,0.0282925343825237,0.0292746355966131,0.023815686782613,0.0218130280484358,0.0311751814992092,0.0138291701766056,0.028916035295342,0.0275988811997984,0.0106025725373597,0.0259849078047783,0.0131621012308645,0.052001911359981,0.0241849178638763,0.0223057701744647,0.0175956925241206,0.0353824042806826,0.0147819580352646,0.0237020389559717,0.0123896851332804,0.00850236879581565,0,0.0108015563506841,0,0,0.00876895473870295,0,0.0149576288241097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
