Dates,601318 CH Equity,600036 CH Equity,600030 CH Equity,601166 CH Equity,601398 CH Equity,601328 CH Equity,300059 CH Equity,000001 CH Equity,600000 CH Equity,600016 CH Equity,601688 CH Equity,600837 CH Equity,601288 CH Equity,002142 CH Equity,601229 CH Equity,601211 CH Equity,601601 CH Equity,600999 CH Equity,601169 CH Equity,601988 CH Equity,601818 CH Equity,601628 CH Equity,600919 CH Equity,000166 CH Equity,000776 CH Equity,601009 CH Equity,601939 CH Equity,601788 CH Equity,601336 CH Equity,600958 CH Equity,600015 CH Equity,600109 CH Equity,601377 CH Equity,300033 CH Equity,601901 CH Equity,002736 CH Equity,000783 CH Equity,601108 CH Equity,601555 CH Equity,601066 CH Equity,600705 CH Equity,601162 CH Equity,600061 CH Equity,600926 CH Equity,601878 CH Equity,000728 CH Equity,601881 CH Equity,601838 CH Equity,600390 CH Equity,601198 CH Equity,601997 CH Equity,002958 CH Equity,601998 CH Equity,002673 CH Equity,601319 CH Equity,600369 CH Equity,601658 CH Equity,002939 CH Equity,000627 CH Equity,601916 CH Equity,601577 CH Equity,601236 CH Equity,600928 CH Equity,601077 CH Equity,002945 CH Equity,1299 HK Equity,5 HK Equity,939 HK Equity,2318 HK Equity,388 HK Equity,1398 HK Equity,3988 HK Equity,2628 HK Equity,11 HK Equity,2388 HK Equity,3328 HK Equity,2882 TT Equity,2881 TT Equity,2886 TT Equity,2891 TT Equity,2884 TT Equity,2892 TT Equity,5880 TT Equity,2880 TT Equity,5876 TT Equity,2885 TT Equity,2801 TT Equity,5871 TT Equity,2887 TT Equity,2883 TT Equity,2890 TT Equity,2888 TT Equity,2823 TT Equity,2834 TT Equity,6592 TT Equity,2812 TT Equity,2809 TT Equity,2845 TT Equity,2889 TT Equity,9941 TT Equity,2838 TT Equity,2867 TT Equity,6005 TT Equity,2849 TT Equity,2905 TT Equity,2820 TT Equity,2855 TT Equity,2897 TT Equity,2850 TT Equity,2851 TT Equity,2836 TT Equity,6024 TT Equity,2832 TT Equity,2816 TT Equity,2852 TT Equity,601375 CH Equity,601099 CH Equity,600909 CH Equity,600816 CH Equity,002839 CH Equity,002797 CH Equity,002500 CH Equity,000750 CH Equity,000712 CH Equity,000686 CH Equity,000562 CH Equity,23 HK Equity,3328 HK Equity 
2008-06-18,3.71035,2.5864,2.54477,1.39456,0.75535,1.01868,,0.89263,1.08354,0.52219,,3.24901,,1.08047,,,2.84942,,0.84555,0.60524,,3.7721,,,,0.51063,0.89781,,,,0.7762,1.62051,,,,,1.09779,,,,,,0.81371,,,1.79257,,,0.57153,,,,0.76488,,,0.79845,,,0.55143,,,,,,,,14.93434,0.80526,3.92306,16.35837,0.70129,0.47169,3.72771,19.91955,2.61324,1.04537,1.82264,0.94844,0.72635,0.53111,0.2201,0.67182,,0.52714,,0.69316,0.44383,,0.264,0.38097,0.3047,0.63947,0.30861,0.26813,,0.27908,0.30777,0.27421,0.228,0.63112,0.19074,,0.49438,0.44732,0.30452,0.30695,0.54847,0.30501,0.55174,0.50785,0.34695,0.6353,0.86264,0.65478,0.48834,,1.02017,,0.42469,,,,,0.48532,1.29717,1.33026,5.11236,1.04537
2008-06-19,3.48164,2.44977,2.29153,1.25574,0.71585,0.96852,,0.81717,0.98972,0.47542,,2.92984,,0.99731,,,2.64631,,0.7836,0.57044,,3.48092,,,,0.46456,0.85563,,,,0.70526,1.5707,,,,,0.98867,,,,,,0.73282,,,,,,0.51496,,,,0.70598,,,0.759,,,0.5249,,,,,,,,14.75357,0.79144,3.79103,15.80451,0.68482,0.44827,3.62453,19.89011,2.54358,1.01203,1.77772,0.95097,0.71988,0.52555,0.21804,0.6551,,0.51463,,0.66676,0.4368,,0.25187,0.37455,0.2904,0.61915,0.29292,0.26197,,0.27386,0.3001,0.26746,0.22627,0.62548,0.18928,,0.48532,0.44644,0.29972,0.30273,0.54445,0.3213,0.54059,0.49159,0.33997,0.65324,0.85101,0.61226,0.47736,,0.91898,,0.38245,,,,,0.43766,1.16824,,4.98912,1.01203
2008-06-20,3.65983,2.56323,2.5145,1.29424,0.73986,0.97832,,0.84921,1.0482,0.49542,,3.22234,,1.04165,,,2.77322,,0.82536,0.59134,,3.71216,,,,0.47985,0.86956,,,,0.75391,1.70782,,,,,,,,,,,0.71075,,,1.88624,,,0.50205,,,,0.72229,,,0.7965,,,0.56104,,,,,,,,14.76,0.78557,3.77026,15.76014,0.6826,0.44478,3.62611,19.89878,2.54981,1.01689,1.76251,0.91961,0.7187,0.51126,0.21436,0.62786,,0.50498,,0.64228,0.42822,,0.23944,0.36922,0.29102,0.60208,0.28837,0.25043,,0.27239,0.29961,0.26516,0.22212,0.61359,0.18759,,0.47565,0.44718,0.28422,0.29977,0.53972,0.30113,0.52875,0.48201,0.33369,0.61593,0.85244,,0.46578,,1.00411,,0.37966,,,,,0.46874,1.28445,1.39533,4.95052,1.01689
2008-06-23,3.54088,2.47288,2.44011,1.26904,0.72765,0.95376,,0.86818,1.03322,0.4925,,3.32557,,1.03418,,,2.70439,,0.83252,0.58764,,3.65435,,,,0.48069,0.87176,,,,0.7538,1.61769,,,,,1.02215,,,,,,0.69246,,,1.72476,,,0.48613,,,,0.71878,,,0.77611,,,0.54553,,,,,,,,14.67318,0.79158,3.76289,15.7561,0.68494,0.43975,3.62518,20.30359,2.56837,1.00668,1.78837,0.93602,0.726,0.5136,0.21488,0.64778,,0.51081,,0.65423,0.43187,,0.24298,0.36741,0.29627,0.60035,0.3078,0.24522,,0.27221,0.29941,0.26499,0.22032,0.61454,0.18691,,0.48421,0.47477,0.28122,0.2967,0.5432,0.3042,0.53622,0.48316,0.33576,0.62096,0.84905,0.61085,0.46393,,0.9506,,0.37251,,,,,0.46189,1.25,1.30564,4.93761,1.00668
2008-06-24,3.61505,2.51184,2.51144,1.32151,0.74382,0.98105,,0.87275,1.05406,0.50458,,3.6216,,1.08705,,,2.83119,,0.86461,0.59786,,3.7526,,,,0.49688,0.88227,,,,0.77758,1.68234,,,,,1.0918,,,,,,0.71908,,,1.78176,,,0.50644,,,,0.74134,,,0.81369,,,0.55896,,,,,,,,14.58828,0.77905,3.65034,15.07525,0.6836,0.42987,3.56068,20.27538,2.54883,0.9944,1.75571,0.91849,0.72205,0.51501,0.21576,0.65133,,0.50339,,0.63286,0.42837,,0.24044,0.36305,0.2922,0.59693,0.31149,0.24243,,0.27145,0.29675,0.26366,0.22101,0.61651,0.18654,,0.47453,0.49947,0.27775,0.29165,0.52454,0.3045,0.5258,0.47925,0.33609,0.62157,0.84139,0.64128,0.45976,,0.98657,,0.38199,,,,,0.47745,1.3151,1.33918,4.90205,0.9944
2008-06-25,3.71287,2.57501,2.60829,1.35942,0.75577,1.00208,,0.88752,1.07285,0.51925,,3.71433,,1.11579,,,2.92922,,0.88275,0.61942,,3.92117,,,,0.50895,0.90144,,,,0.80922,1.70968,,,,,1.20196,,,,,,0.76472,,,1.8539,,,0.55776,,,,0.75845,,,0.85502,,,0.5841,,,,,,,,14.7067,0.79892,3.71433,14.72924,0.6949,0.43232,3.62467,20.63374,2.60003,1.01538,1.79485,0.94369,0.74735,0.52085,0.22232,0.67054,,0.51884,,0.66212,0.43541,,0.24942,0.37347,0.305,0.62131,0.31774,0.25219,,0.27936,0.30247,0.26915,0.22491,0.62222,0.18759,,0.50886,0.50815,0.27942,0.30601,0.54645,0.29546,0.53346,0.48491,0.34615,0.61049,0.84645,0.61057,0.47026,,1.03535,,0.40101,,,,,0.50471,1.40788,1.3947,4.93109,1.01538
2008-06-26,3.76468,2.56724,2.60109,1.35972,0.74019,1.00102,,0.87555,1.05629,0.51262,,3.74282,,1.10016,,,2.92695,,0.8765,0.61391,,3.87395,,,,0.50361,0.89306,,,,0.7915,1.67109,,,,,1.21507,,,,,,0.78965,,,1.83376,,,0.57063,,,,0.74754,,,0.89819,,,0.58568,,,,,,,,14.71178,0.79174,3.73804,14.86246,0.68634,0.43124,3.58749,21.14057,2.60734,1.00689,1.75933,0.92762,0.74432,0.51624,0.21989,0.65855,,0.51429,,0.64842,0.42865,,0.25078,0.3743,0.30112,0.61607,0.30899,0.24967,,0.27778,0.29957,0.27527,0.2247,0.62507,0.18666,,0.50278,0.50715,0.28075,0.30212,0.54409,0.31781,0.53397,0.48834,0.34089,0.63649,0.85612,0.62429,0.46779,,1.02395,,0.40198,,,,,0.5376,1.48197,1.39573,4.91533,1.00689
2008-06-27,3.57341,,2.38519,1.28043,0.71749,0.95545,,0.78823,0.99026,0.48409,,3.51511,,1.03042,,,2.74855,,0.8258,0.57174,,3.59089,,,,,0.85902,,,,0.73957,1.516,,,,,1.11816,,,,,,0.73013,,,1.65124,,,0.51371,,,,0.70621,,,0.94363,,,0.53849,,,,,,,,14.46727,0.77334,3.72642,14.62371,0.67398,0.42277,3.48611,20.71158,2.6338,0.99616,1.67923,0.90122,0.723,0.50313,0.21538,0.62889,,0.49877,,0.60614,0.41516,,0.24261,0.3714,0.29695,0.57359,0.29834,0.23264,,0.26771,0.28694,0.26746,0.21917,0.6146,0.17539,,0.49803,0.50749,0.26214,0.29204,0.50986,0.30327,0.52022,0.4711,0.32966,0.63509,0.82831,0.60479,0.44801,,,,0.36191,,,,,0.48384,1.36106,1.25623,4.87612,0.99616
2008-06-30,3.59336,2.4445,2.32652,1.29403,0.71111,0.95395,,0.78462,0.94866,0.48125,,3.64443,,1.01003,,,2.80846,,0.80618,0.57237,,3.48978,,,,0.47914,0.84565,,,,0.71934,1.49468,,,,,1.13102,,,,,,0.70613,,,1.63154,,,0.51002,,,,0.71114,,,,,,0.57701,,,,,,,,14.35668,0.78124,3.7189,14.61913,0.67059,0.4267,3.5009,21.09515,2.64811,1.00999,1.62667,0.88219,0.74867,0.52607,0.21958,0.647,,0.48956,,0.58606,0.42541,,0.24007,0.38595,0.28741,0.5433,0.30474,0.23084,,0.26386,0.30303,0.26613,0.21702,0.61385,0.1789,,0.49343,0.54259,0.24453,0.29109,0.51036,0.30357,0.52387,0.47743,0.32426,0.73271,0.80358,0.62532,0.44845,,0.96605,,0.35103,,,,,,1.37444,1.22916,4.93716,1.00999
2008-07-01,3.48741,2.19968,2.15574,1.25915,0.68942,0.918,,0.76088,0.86779,0.45664,,3.33863,,1.00509,,,2.77709,,0.76728,0.56233,,3.24674,,,,0.46181,0.81539,,,,0.67863,1.4932,,,,,1.08053,,,,,,0.7672,,,1.55353,,,0.49226,,,,0.69294,,,0.89701,,,0.5805,,,,,,,,,,,,,,,,,,1.5731,0.86128,0.73534,0.4887,0.21734,0.62297,,0.48106,,0.58676,0.40427,,0.2398,0.36977,0.28708,0.54268,0.30507,0.2326,,0.26253,0.2961,0.26529,0.21416,0.61178,0.18036,,0.4827,0.53682,0.22734,0.28664,0.48416,0.30486,0.52327,0.47395,0.31702,0.61684,0.77429,0.59722,0.44794,,0.88902,,0.34033,,,,,0.46528,1.28206,1.16174,,
2008-07-02,3.13401,2.16402,2.09225,1.26838,0.67692,0.92296,,0.75769,0.86948,0.46016,,3.23304,,1.01476,,,2.69129,,0.77606,0.5657,,3.07867,,,,0.46404,0.81557,,,,0.68304,1.46761,,,,,1.09171,,,,,,0.75875,,,1.55022,,,0.51335,,,,0.6988,,,0.85122,,,0.59709,,,,,,,,14.08175,0.76373,3.42993,14.10437,0.65667,0.42296,3.37864,20.72061,2.60931,0.98442,1.50539,0.83785,0.68337,0.45425,0.2145,0.5798,,0.45778,,0.556,0.38919,,0.23127,0.35531,0.30211,0.52884,0.31498,0.23443,,0.25822,0.2906,0.25789,0.21328,0.61671,0.18105,,0.47215,0.4989,0.24217,0.286,0.48376,0.30985,0.51971,0.46772,0.31104,0.61996,0.69714,0.59673,0.44139,,0.89717,,0.34952,,,,,0.46384,1.28635,1.15778,4.81997,0.98442
2008-07-03,2.95938,2.20859,2.16802,1.27329,0.68132,0.9327,,0.76996,0.88094,0.46458,,3.3834,,1.04793,,,2.75576,,0.7872,0.56981,,3.24182,,,,0.47222,0.81884,,,,0.69238,1.53297,,,,,1.13216,,,,,,0.77798,,,1.59769,,,0.53945,,,,0.71564,,,0.86045,,,0.63493,,,,,,,,13.96338,0.72643,3.1351,13.46361,0.63026,0.41313,3.25691,19.93896,2.60296,0.94795,1.5344,0.79498,0.67692,0.44156,0.21443,0.56894,,0.47171,,0.55857,0.39693,,0.22842,0.35205,0.28348,0.53804,0.31488,0.24243,,0.26223,0.29938,0.25914,0.21392,0.61651,0.18043,,0.48215,0.46422,0.25898,0.29165,0.50919,0.30123,0.51954,0.46756,0.31666,0.61613,0.69407,0.59157,0.44742,,0.9347,,0.36004,,,,,0.48678,1.3588,1.19835,4.62192,0.94795
2008-07-04,2.92827,2.22065,2.21315,1.2769,0.6877,0.92398,,0.77192,0.90276,0.46826,,3.40574,,1.04766,,,2.79924,,0.78161,0.56774,,3.17976,,,,0.4721,0.81647,,,,0.69937,1.52172,,,,,1.12596,,,,,,0.76979,,,1.59025,,,0.53336,,,,0.72451,,,0.86383,,,0.61889,,,,,,,,14.08284,0.73642,3.25387,13.73359,0.64288,0.41069,3.27631,19.60659,2.59027,0.95795,1.54619,0.77627,0.65958,0.4244,0.2137,0.55713,,0.46628,,0.53088,0.39581,,0.22557,0.34565,0.27467,0.5218,0.32019,0.22923,,0.25907,0.29763,0.25905,0.2103,0.61223,0.17732,,0.46423,0.46039,0.27015,0.2895,0.486,0.30931,0.51154,0.47033,0.31427,0.61774,0.67969,0.5864,0.44265,,0.93469,,0.35388,,,,,0.48549,1.37663,1.20572,4.58719,0.95795
2008-07-07,3.0561,2.36198,2.40779,1.35054,0.71126,0.97388,,0.82495,0.9646,0.49808,,3.63644,,1.13892,,,2.93449,,0.83751,0.58827,,3.35683,,,,0.50006,0.84699,,,,0.75072,1.58448,,,,,1.18707,,,,,,0.80243,,,1.69955,,,0.56311,,,,0.77629,,,0.89928,,,0.64005,,,,,,,,14.08785,0.75471,3.31958,13.75253,0.66771,0.42156,3.45415,19.71239,2.62106,1.00171,1.58761,0.78298,0.66357,0.44738,0.21531,0.56368,,0.4757,,0.5481,0.40223,,0.23143,0.34768,0.28048,0.54125,0.32535,0.23559,,0.25839,0.29276,0.25939,0.21247,0.61304,0.17922,,0.475,0.45879,0.27145,0.29071,0.49048,,0.52005,0.47095,0.31926,0.5986,0.68483,0.59215,0.44323,,0.99551,,0.38879,,,,,0.52064,1.46636,1.29249,4.5733,1.00171
2008-07-08,2.94109,2.36924,2.41298,1.34986,0.70391,0.97431,,0.81909,0.96543,0.50909,,3.58591,,1.13063,,,2.9017,,0.82491,0.58789,,3.3379,,,,0.49506,0.84132,,,,0.75515,1.56172,,,,,1.17506,,,,,,0.86219,,,1.7044,,,0.57139,,,,0.76795,,,0.88335,,,0.64118,,,,,,,,13.74349,0.73481,3.07922,12.9449,0.64633,0.4068,3.32594,18.90468,2.50183,0.96853,1.48791,0.75376,0.64229,0.4307,0.20883,0.53405,,0.4514,,0.51134,0.38386,,0.21957,0.32435,0.26761,0.50951,0.32291,0.2196,,0.25347,0.27654,0.24629,0.20744,0.6149,0.17798,,0.44489,0.46285,0.26039,0.28601,0.45756,0.28209,0.50794,0.45816,0.30807,0.60817,0.66695,0.55529,0.43587,,0.98825,,0.42573,,,,,0.57407,1.4514,1.29621,4.30526,0.96853
2008-07-09,3.19166,2.49933,2.52631,1.41205,0.73503,1.01454,,0.86365,1.01013,0.53411,,3.72239,,1.15802,,,3.09689,,0.84319,0.60733,,3.6699,,,,0.51029,0.87516,,,,0.82171,1.5951,,,,,1.21295,,,,,,0.90399,,,1.76416,,,0.59719,,,,0.79937,,,0.9069,,,0.65102,,,,,,,,14.1461,0.77082,3.25524,13.66176,0.67898,0.42275,3.52438,19.03163,2.53755,1.01822,1.50096,0.75005,0.62286,0.43289,0.21125,0.50822,,0.44208,,0.50387,0.38342,,0.21932,0.32712,0.26839,0.50357,0.32389,0.2062,,0.25318,0.27294,0.24548,0.20649,0.60061,0.17555,,0.43676,0.46158,0.27793,0.27581,0.44807,0.28177,0.51048,0.4591,0.30771,0.60747,0.67185,0.54967,0.4261,,1.05702,,0.433,,,,,0.63133,1.49438,1.35015,4.39819,1.01822
2008-07-10,3.14491,2.50925,2.42396,1.38272,0.73097,1.02198,,0.86401,1.02325,0.52688,,3.51903,,1.13351,,,3.01046,,0.82163,0.59881,,3.68124,,,,0.50264,0.88433,,,,0.80954,1.53227,,,,,1.1593,,,,,,0.86807,,,1.67549,,,0.5736,,,,0.7901,,,0.91483,,,0.62109,,,,,,,,14.07436,0.79068,3.26793,13.69968,0.6865,0.42765,3.59473,18.95401,2.53745,1.03587,1.55305,0.7519,0.62204,0.42964,0.2123,0.50949,,0.43446,,0.49771,0.37703,,0.21626,0.3314,0.26804,0.51628,0.31467,0.20795,,0.25489,0.27094,0.24489,0.2074,0.61067,0.17754,,0.43111,0.46171,0.27288,0.27668,0.45516,,0.51138,0.45703,0.30845,0.59762,0.66955,0.55143,0.42092,,1.03292,,0.42646,,,,,0.67589,1.4238,1.30064,4.38054,1.03587
2008-07-11,3.15774,2.51771,2.38123,1.41507,0.72328,1.01434,,0.85087,1.00726,0.52248,,3.37723,,1.14435,,,2.95727,,0.84033,0.5925,,3.65964,,,,0.50665,0.87543,,,,0.82075,1.48851,,,,,1.12149,,,,,,0.8487,,,1.62326,,,0.56946,,,,0.79668,,,0.9621,,,0.62921,,,,,,,,14.10706,0.80792,3.34094,14.41439,0.70018,0.43248,3.65805,18.8348,2.51899,1.05665,1.62346,0.78247,0.64289,0.42648,0.21251,0.51387,,0.43753,,0.51747,0.38231,,0.2174,0.33487,0.27703,0.52482,0.31566,0.21624,,0.26027,0.27383,0.25098,0.20855,0.61128,0.18049,,0.44296,0.46143,0.27408,0.28107,0.48632,0.27513,0.51971,0.46333,0.31333,0.60727,0.67872,0.51468,0.43831,,0.99335,,0.42945,,,,,0.62335,1.37225,1.26866,4.46118,1.05665
2008-07-14,3.15651,2.54681,2.38492,1.401,0.72521,1.02323,,0.85992,1.01501,0.52771,,3.4897,,1.14753,,,2.98699,,0.83335,0.59313,,3.70305,,,,0.50514,0.87571,,,,0.84621,1.58593,,,,,1.1378,,,,,,0.87535,,,1.65578,,,0.57967,,,,0.8109,,,0.95499,,,0.63569,,,,,,,,13.83595,0.80802,3.33496,14.48031,0.6965,0.43008,3.65211,19.06788,2.48087,1.0601,1.55366,0.76334,0.63418,0.40179,0.21139,0.49982,,0.43179,,0.49731,0.37285,,0.21206,0.33521,0.26748,0.51194,0.30851,0.21342,,0.25847,0.27048,0.24245,0.20805,0.62276,0.17983,,0.43196,0.46189,0.27154,0.27435,0.48039,0.2754,0.52336,0.46818,0.3102,0.6008,0.66095,0.52017,0.41402,,1.0313,,0.43265,,,,,0.62911,1.40494,1.25676,4.35691,1.0601
2008-07-15,2.97679,2.40605,2.25086,1.31718,0.70304,0.97653,,0.80965,0.94591,0.49971,,3.32791,,1.09201,,,2.84265,,0.78536,0.57657,,3.49064,,,,0.47514,0.84258,,,,0.79332,1.50929,,,,,1.08915,,,,,,0.82538,,,1.55305,,,0.58336,,,,0.77311,,,0.91041,,,0.59814,,,,,,,,13.42081,0.77267,3.10067,13.46724,0.66693,0.41201,3.463,18.34109,2.42923,1.01237,1.44627,0.71121,0.61277,0.3832,0.20355,0.47684,,0.40474,,0.46318,0.3544,,0.19737,0.31243,0.25782,0.47741,0.28836,0.19878,,0.25043,0.26309,0.22609,0.19374,0.60684,0.16966,,0.40682,0.44968,0.25291,0.2556,0.45892,0.2641,0.46725,0.43774,0.29094,0.59919,0.64719,0.51802,0.39884,,0.97501,,0.41538,,,,,0.59521,1.31947,1.1765,4.06349,1.01237
2008-07-16,2.89242,2.31092,2.17005,1.23478,0.68678,0.96901,,0.76797,0.90306,0.48346,,3.2727,,1.02588,,,2.72504,,0.7653,0.56464,,3.45035,,,,0.45685,0.82224,,,,0.75843,1.51522,,,,,1.05257,,,,,,0.81927,,,1.50832,,,0.52673,,,,0.738,,,0.86626,,,0.56674,,,,,,,,13.3919,0.7761,3.09627,13.28256,0.67044,0.40694,3.45526,18.35968,2.41035,1.01198,1.356,0.72876,0.62097,0.39244,0.19236,0.48104,,0.3953,,0.469,0.34872,,0.19472,0.31233,0.25471,0.44552,0.27225,0.19588,,0.24649,0.24514,0.22251,0.18936,0.59635,0.16922,,0.38165,0.44187,0.25487,0.25618,0.44383,0.26591,0.45187,0.41899,0.28425,0.57779,0.63768,0.5059,0.38672,,0.9157,,0.38664,,,,,0.54985,1.27229,1.1276,4.0561,1.01198
2008-07-17,,2.30333,2.11702,1.21715,0.68722,1.00476,,0.76073,0.88484,0.47427,,3.16087,,0.94825,,,2.72251,,0.75534,0.56381,,3.50687,,,,0.44227,0.82391,,,,0.78316,1.46865,,,,,1.05226,,,,,,0.81514,,,1.45632,,,0.51863,,,,0.7397,,,0.82174,,,0.56591,,,,,,,,13.89303,0.80112,3.193,13.84917,0.68818,0.4107,3.59694,18.77332,2.42617,1.03429,1.45065,0.77767,0.65573,0.41426,0.19649,0.51442,,0.41146,,0.50106,0.35388,,0.20784,0.33271,0.26472,0.4767,0.2833,0.20472,,0.25385,0.25058,0.23253,0.1966,0.60219,0.16961,,0.40227,0.4569,0.25899,0.26088,0.46594,0.2628,0.46159,0.43392,0.2982,0.59998,0.65089,0.50374,0.40555,,0.89573,,0.37785,,,,,0.54978,1.22072,1.10909,4.20255,1.03429
2008-07-18,3.01241,2.38553,2.26108,1.24802,0.70637,1.06563,,0.79139,0.92352,0.51276,,3.40922,,0.95917,,,2.87085,,0.77642,0.5741,,3.79944,,,,0.45604,0.84023,,,,0.82282,1.50694,,,,,1.12185,,,,,,0.85231,,,1.55121,,,0.53789,,,,0.77499,,,0.86331,,,0.58532,,,,,,,,14.24962,0.80611,3.28606,14.17012,0.69826,0.41686,3.59703,19.01745,2.41597,1.0487,1.48074,0.76083,0.61378,0.39642,0.18523,0.50194,,0.39393,,0.51089,0.34117,,0.19955,0.31295,0.25168,0.44462,0.26641,0.19769,,0.24571,0.24373,0.21633,0.18955,0.59149,0.15796,,0.37948,0.44231,0.24226,0.24736,0.434,0.25336,0.46174,0.415,0.27994,0.60018,0.65252,0.46898,0.40414,,0.94527,,0.40964,,,,,0.60439,1.29701,1.19778,4.2318,1.0487
2008-07-21,3.14197,2.48039,2.37381,1.29046,0.72657,1.07123,,0.81022,0.95764,0.52362,,3.58121,,0.96669,,,2.94432,,0.78609,0.57865,,3.94138,,,,0.46315,0.863,,,,0.84233,1.52414,,,,,1.11291,,,,,,0.86968,,,1.6148,,,0.56734,,,,0.79018,,,0.87846,,,0.60834,,,,,,,,14.83339,0.82737,3.45,14.82603,0.71471,0.42429,3.78987,19.82788,2.46245,1.0776,1.5823,0.81247,0.64261,0.42283,0.18498,0.53625,,0.42075,,0.54469,0.36436,,0.20763,0.32766,0.26337,0.46415,0.28438,0.21059,,0.2536,0.25593,0.2291,0.19593,0.61248,0.15998,,0.40441,0.45645,0.25873,0.26433,0.46292,0.26254,0.46898,0.43056,0.29791,0.60847,0.6687,0.44096,0.40979,,0.97744,,0.42481,,,,,0.62078,1.3347,1.24815,4.3606,1.0776
2008-07-22,3.15171,2.50232,2.34839,1.29256,0.72171,1.05333,,0.81325,0.95362,0.52002,,3.56656,,0.98197,,,2.91863,,0.77351,0.58078,,3.86121,,,,0.47004,0.85544,,,,0.82301,1.54873,,,,,1.14812,,,,,,0.88394,,,1.77838,,,0.57293,,,,0.78001,,,0.87881,,,0.61202,,,,,,,,14.82303,0.83243,3.44394,14.8532,0.7173,0.42679,3.78385,19.8684,2.43449,1.08213,1.56259,0.81105,0.64105,0.42822,0.18365,0.55374,,0.42693,,0.54331,0.36436,,0.20856,0.32293,0.26665,0.46415,0.29456,0.21363,,0.25154,0.26581,0.2315,0.19427,0.61929,0.16248,,0.40823,0.4351,0.26564,0.26145,0.47318,0.26254,0.47368,0.43935,0.29676,0.59939,0.6616,0.41106,0.40825,,0.99461,,0.42578,,,,,0.62668,1.46406,1.25335,4.39019,1.08213
2008-07-23,3.2118,2.52147,2.36035,1.27578,0.72664,1.07261,,0.80458,0.94777,0.5135,,3.55663,,0.96583,,,2.90944,,0.77263,0.57586,,3.86412,,,,0.46951,0.86308,,,,0.82207,1.51292,,,,,1.11485,,,,,,0.8434,,,1.74726,,,0.5918,,,,0.78886,,,0.86317,,,0.59887,,,,,,,,15.25663,0.86072,3.58365,15.41164,0.73841,0.44015,3.89779,19.74536,2.46945,1.11269,1.62399,0.82392,0.68359,0.44813,0.18733,0.58193,,0.45529,,0.57959,0.38736,,0.22024,0.33813,0.28476,0.49553,0.31102,0.22642,,0.26343,0.27721,0.24707,0.2046,0.56799,0.16416,,0.43549,0.45276,0.26817,0.27746,0.5044,0.27194,0.48543,0.46495,0.31572,0.6383,0.68177,0.42283,0.43073,,0.96902,,0.41953,,,,,0.61498,1.42845,1.19848,4.59249,1.11269
2008-07-24,3.43979,2.66207,2.48747,1.34168,0.74397,1.09702,,0.84743,1.02533,0.53388,,3.69313,,1.0044,,,3.0327,,0.79623,0.58301,,4.0475,,,,0.48302,0.88039,,,,0.87612,1.54454,,,,,1.16473,,,,,,0.86983,,,1.92196,,,0.61137,,,,0.80423,,,0.90644,,,0.63773,,,,,,,,15.38802,0.86076,3.64154,15.96379,0.73593,0.43895,3.89799,19.43864,2.50292,1.11496,1.64643,0.80014,0.68114,0.44575,0.18974,0.57051,,0.44853,,0.58295,0.37899,,0.21996,0.33612,0.28874,0.50558,0.32279,0.22612,,0.25899,0.29622,0.24834,0.21142,0.56996,0.16228,,0.44379,0.45217,0.27274,0.27545,0.51141,,0.47697,0.46141,0.31531,0.64289,0.68513,0.42724,0.42693,,1.01004,,0.43931,,,,,0.62528,1.51343,1.24178,4.55775,1.11496
2008-07-25,3.36878,2.62311,2.41793,1.35445,0.74222,1.07306,,0.86015,1.03643,0.53215,,3.56823,,0.98995,,,2.96546,,0.77505,0.57679,,3.89675,,,,0.47195,0.87166,,,,0.85708,1.5051,,,,,1.1542,,,,,,0.88583,,,1.92208,,,0.59703,,,,0.78734,,,0.93129,,,0.63064,,,,,,,,15.23151,0.85194,3.50641,15.44872,0.72702,0.43643,3.8141,19.5641,2.50513,1.09489,1.58746,0.78737,0.65159,0.42248,0.18709,0.54823,,0.43622,,0.54858,0.37506,,0.21256,0.32669,0.28002,0.49354,0.31941,0.22107,,0.25285,0.29491,0.24303,0.20669,0.56725,0.15951,,0.43618,0.44189,0.2688,0.26519,0.50246,0.27649,0.46915,0.45265,0.30617,0.63384,0.67946,0.45506,0.42365,,0.98709,,0.42798,,,,,0.59031,1.47671,1.22021,4.41142,1.09489
2008-07-28,3.28419,2.5887,2.38983,1.36855,0.75599,1.08928,,0.88708,1.03963,0.53323,,3.53502,,0.99379,,,2.94268,,0.78115,0.58087,,3.85532,,,,0.47696,0.87501,,,,0.86176,1.49365,,,,,1.14182,,,,,,0.88631,,,1.86711,,,0.61184,,,,0.7949,,,0.90094,,,0.63622,,,,,,,,15.17176,0.84694,3.45504,15.23038,0.72449,0.43764,3.80118,19.89693,2.5025,1.09044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.98597,,0.42747,,,,,0.59234,1.43687,1.22124,4.36469,1.09044
