date,name,lambda
20160122,DOGE,0.142506107423856
20160123,DOGE,0.103235915741763
20160124,DOGE,0.170830268145469
20160125,BTC,0.0952864406045035
20160126,LTC,0.126303670040647
20160127,BTC,0.100594942378395
20160128,BTC,0.16521927552317
20160129,BTC,0.166944924637349
20160130,BTC,0.166184641814027
20160131,BTC,0.15905121549969
20160201,BTC,0.160341968566549
20160202,BTC,0.164667747907075
20160203,BTC,0.102245694898809
20160204,BTC,0.107902747871206
20160205,BTC,0.126418778678913
20160206,LTC,0.158907103891267
20160207,BTC,0.102111597217575
20160208,BTC,0.167744899306428
20160209,BTC,0.174758371039714
20160210,BTC,0.18033885372681
20160211,BTC,0.158845617553013
20160212,BTC,0.169725407204352
20160213,LTC,0.0860169861445588
20160214,XLM,0.0993166972189221
20160215,XRP,0.221663314296322
20160216,LTC,0.0983742566512123
20160217,BTC,0.129848482188718
20160218,XRP,0.171243379245795
20160219,XMR,0.121893109911249
20160220,BTC,0.126357536898664
20160221,LTC,0.116088927271684
20160222,LTC,0.187658802511355
20160223,BTC,0.160202063791118
20160224,LTC,0.126133596164903
20160225,LTC,0.147968654464593
20160226,LTC,0.127333589310849
20160227,BTC,0.131519998322055
20160228,BTC,0.158568710475185
20160229,BTC,0.134673839247561
20160301,BTC,0.110267259874845
20160302,BTC,0.154278909217738
20160303,BTC,0.160324235656598
20160304,BTC,0.187974003767672
20160305,BTC,0.177433535750578
20160306,BTC,0.17454670393586
20160307,BTC,0.195675776460345
20160308,BTC,0.198363532834543
20160309,XEM,0.245953022471986
20160310,BTC,0.174182554694476
20160311,BTC,0.198348060635187
20160312,BTC,0.170960371483221
20160313,LTC,0.169692877593961
20160314,BTC,0.16698385045416
20160315,BTC,0.196350565069866
20160316,BTC,0.196886449893914
20160317,BTC,0.192016337496939
20160318,BTC,0.101119489720912
20160319,XMR,0.105619911166066
20160320,BTC,0.0604184921127912
20160321,XRP,0.0857083497332962
20160322,XRP,0.0724366762399843
20160323,LTC,0.085480023968913
20160324,XMR,0.0473458700184474
20160325,LTC,0.0922795789671965
20160326,LTC,0.0733069307669207
20160327,LTC,0.0691671091902354
20160328,XEM,0.0630524004547146
20160329,LTC,0.0831274261715038
20160330,LTC,0.072618102865623
20160331,BTC,0.0679601356937203
20160401,XEM,0.123960162558433
20160402,XEM,0.12154636927021
20160403,LTC,0.101675804236583
20160404,XEM,0.121284986577014
20160405,XEM,0.116591515125726
20160406,XEM,0.12012205891259
20160407,XEM,0.123386552524452
20160408,XEM,0.121255724818433
20160409,XEM,0.121012933443833
20160410,XEM,0.124426902563786
20160411,XEM,0.126124986850256
20160412,XEM,0.270884347746249
20160413,XEM,0.270190385677007
20160414,LTC,0.072147006415115
20160415,XEM,0.140203030073612
20160416,LTC,0.0685516261706474
20160417,LTC,0.0654368506386235
20160418,LTC,0.0656400202542536
20160419,XEM,0.0748667316991231
20160420,XEM,0.108649419663871
20160421,XEM,0.113038082609448
20160422,XEM,0.114888968477737
20160423,XEM,0.110744413271676
20160424,XEM,0.120507201174675
20160425,XEM,0.132169224127477
20160426,XEM,0.126839474930233
20160427,XEM,0.130760928903975
20160428,XEM,0.128945009466799
20160429,XEM,0.126420886318328
20160430,XEM,0.123383352754278
20160501,XEM,0.122428591311625
20160502,XEM,0.116358939838326
20160503,XEM,0.0769663967596329
20160504,XEM,0.0758625767491332
20160505,LTC,0.065378282481634
20160506,XEM,0.133795164775047
20160507,LTC,0.0753094920383279
20160508,LTC,0.0706902182360972
20160509,LTC,0.0455546815358561
20160510,BTC,0.0600910944388022
20160511,XEM,0.0779142371735008
20160512,BTC,0.0882982521268322
20160513,XEM,0.0732482140562838
20160514,XEM,0.089674216808883
20160515,XEM,0.0889637550932336
20160516,XEM,0.0859836028280077
20160517,XEM,0.0864484313748613
20160518,XEM,0.0910290214257322
20160519,XEM,0.0925933111000116
20160520,DOGE,0.0463066321117754
20160521,XEM,0.0584446771970471
20160522,XEM,0.0521689669784377
20160523,XEM,0.053550261013282
20160524,XEM,0.0543777568741697
20160525,DASH,0.0589512990448515
20160526,XEM,0.154159953100323
20160527,XEM,0.0614069430600938
20160528,LTC,0.0640791647382519
20160529,LTC,0.059923076655413
20160530,LTC,0.0653860663899477
20160531,LTC,0.0475959949443166
20160601,LTC,0.0640385144231627
20160602,BTC,0.0547639517212336
20160603,LTC,0.0592627172122233
20160604,BTC,0.0617723360422889
20160605,XEM,0.131605792156624
20160606,BTC,0.0473494421077503
20160607,XEM,0.13184679630111
20160608,XEM,0.13282609289712
20160609,LTC,0.0569477245191228
20160610,LTC,0.0727031366998547
20160611,BTC,0.0557655283834576
20160612,BTC,0.0544008380987209
20160613,BTC,0.0526307745558374
20160614,BTC,0.0487595940193668
20160615,BTC,0.0510869587495503
20160616,BTC,0.0477364127208116
20160617,BTC,0.119777270283331
20160618,ETH,0.0344350221417941
20160619,BTC,0.0323868861658436
20160620,BTC,0.0473516461504112
20160621,BTC,0.0354446402251418
20160622,BTC,0.0561809811333529
20160623,BTC,0.0599038325183016
20160624,LTC,0.206690416048346
20160625,BTC,0.0487833906038149
20160626,BTC,0.0850125215650835
20160627,LTC,0.104348078741656
20160628,LTC,0.073458310168266
20160629,LTC,0.0643477308110424
20160630,XMR,0.0490061043969553
20160701,XRP,0.0579811591700965
20160702,DGB,0.0528161373781191
20160703,DGB,0.0465024327454913
20160704,DOGE,0.0457598349392977
20160705,DOGE,0.067428812308811
20160706,DOGE,0.0647085144560583
20160707,BTC,0.0862324353072546
20160708,BTC,0.067394144082603
20160709,BTC,0.0691837296154771
20160710,BTC,0.0649656670399305
20160711,BTC,0.0652895981298546
20160712,BTC,0.0699071843553785
20160713,DOGE,0.0732177044646232
20160714,BTC,0.101928416986597
20160715,BTC,0.0733308486678243
20160716,DOGE,0.0830887237090763
20160717,BTC,0.0995502896724596
20160718,BTC,0.115573325291597
20160719,BTC,0.116270575626161
20160720,BTC,0.0967517841187726
20160721,DGB,0.0484346935133468
20160722,DGB,0.0480573179420934
20160723,BTC,0.0741748708885269
20160724,BTC,0.0760972765719881
20160725,ETC,0.21945340614558
20160726,ETC,0.586780273743337
20160727,ETC,0.34197282309931
20160728,ETC,0.52793214760049
20160729,ETC,0.189474516828923
20160730,ETC,0.324981735762842
20160731,ETC,0.158006260250227
20160801,ETC,0.175334011651297
20160802,ETC,0.238256167482934
20160803,ETC,0.101393286329922
20160804,ETC,0.144956637162273
20160805,ETC,0.128084232705843
20160806,ETC,0.128761094439836
20160807,ETC,0.130462602868918
20160808,ETC,0.129562963272261
20160809,BTC,0.13112083498791
20160810,BTC,0.130447749920419
20160811,BTC,0.113147969815207
20160812,BTC,0.100487411748724
20160813,BTC,0.0982599127741681
20160814,BTC,0.146583733980783
20160815,BTC,0.127400727208924
20160816,BTC,0.166865967312976
20160817,BTC,0.0722629749595526
20160818,ETH,0.0680638320843268
20160819,BTC,0.149528894546117
20160820,BTC,0.13633776206908
20160821,BTC,0.120565781158447
20160822,ETH,0.083843497326311
20160823,LTC,0.107378654144721
20160824,LTC,0.167129148398692
20160825,LTC,0.122757993159116
20160826,LTC,0.120009838135247
20160827,LTC,0.139913533128
20160828,BTC,0.159909883857055
20160829,LTC,0.141080772781864
20160830,BTC,0.161877888848904
20160831,LTC,0.141293720540926
20160901,LTC,0.141274311890305
20160902,BTC,0.160584395725374
20160903,BTC,0.158716209833186
20160904,XRP,0.850414170579763
20160905,LTC,0.0497847489617028
20160906,LTC,0.0709211894153721
20160907,LTC,0.0507405106360782
20160908,DOGE,0.0522925209704071
20160909,ETH,0.0504185288438714
20160910,ETC,0.0581547307395689
20160911,DOGE,0.127891833818978
20160912,DOGE,0.136167093263361
20160913,XLM,0.154134615121952
20160914,LTC,0.116837146708881
20160915,DASH,0.0904033348007836
20160916,DASH,0.0694033878985679
20160917,LTC,0.115712278646199
20160918,LTC,0.0929519527086516
20160919,XEM,0.0735658824442217
20160920,DOGE,0.0850012357920044
20160921,DOGE,0.0874536004196936
20160922,XEM,0.0880073863924039
20160923,DASH,0.0909053189797158
20160924,DASH,0.0884967161002981
20160925,DASH,0.0879859738578248
20160926,XEM,0.078061142296313
20160927,DOGE,0.106950964602005
20160928,XEM,0.129106622592877
20160929,ETH,0.0741434392387639
20160930,ETH,0.0741320856370457
20161001,DGB,0.123558520125094
20161002,DGB,0.168223844877169
20161003,DGB,0.177274061550327
20161004,XMR,0.0971836725673978
20161005,XMR,0.0504153519643526
20161006,XMR,0.0487510582664946
20161007,DASH,0.0535962612664163
20161008,XMR,0.0577822143113112
20161009,ETC,0.038981771492853
20161010,XMR,0.0588821561716952
20161011,LTC,0.0543115594845514
20161012,LTC,0.0502714055670774
20161013,LTC,0.0509015889060179
20161014,ETC,0.0537413150118411
20161015,LTC,0.0471654108850346
20161016,ETC,0.0458176581683611
20161017,BTC,0.0834066210791452
20161018,BTC,0.0849200823405036
20161019,ETC,0.0609345790325358
20161020,BTC,0.0370789132208734
20161021,LTC,0.0424060153276903
20161022,LTC,0.0420330087395054
20161023,LTC,0.0566419777046356
20161024,BTC,0.0531629071954432
20161025,LTC,0.0502806284247933
20161026,LTC,0.0499320848555278
20161027,ETC,0.0524520880141657
20161028,DASH,0.106166043745435
20161029,ETC,0.221720574265932
20161030,ZEC,0.349055340745954
20161031,ZEC,0.292511666020878
20161101,ZEC,0.387510280217772
20161102,ZEC,0.443291658017712
20161103,ZEC,0.46972512241366
20161104,DASH,0.114914460033067
20161105,DASH,0.112736396541971
20161106,DASH,0.178391049596769
20161107,DASH,0.193770435711309
20161108,ETC,0.11842980481249
20161109,ETC,0.0825876114127659
20161110,XMR,0.196523958472777
20161111,DASH,0.0918689617343191
20161112,DASH,0.0729256004530912
20161113,LTC,0.0756288452418512
20161114,DASH,0.0858591408690793
20161115,DASH,0.0844497392635677
20161116,LTC,0.0828229389051167
20161117,LTC,0.0733415626953555
20161118,DASH,0.0679764555608642
20161119,LTC,0.0522299118908602
20161120,LTC,0.0679453927668725
20161121,XRP,0.0670674627596015
20161122,DASH,0.0471084354793048
20161123,BTC,0.053435114438315
20161124,LTC,0.076100883376575
20161125,ETC,0.0737915962868414
20161126,ETC,0.0826439086863302
20161127,DASH,0.0897576704698431
20161128,ETC,0.0747895954292519
20161129,ETC,0.0725317870393539
20161130,BTC,0.0718586153947152
20161201,BTC,0.0724411614550238
20161202,BTC,0.0646490380170703
20161203,LTC,0.0731681415538702
20161204,LTC,0.0648689990217002
20161205,LTC,0.0939066761562568
20161206,ETC,0.272788282687858
20161207,ETC,0.184011587420474
20161208,LTC,0.0764782412450778
20161209,LTC,0.0808356038086587
20161210,LTC,0.0743612964224299
20161211,LTC,0.0785043025124299
20161212,LTC,0.0801824975250371
20161213,LTC,0.115288129268998
20161214,LTC,0.10109816704074
20161215,LTC,0.104670043145004
20161216,LTC,0.101582806560766
20161217,LTC,0.109340307836088
20161218,LTC,0.107876794686735
20161219,LTC,0.116181888908873
20161220,XMR,0.0478658191565307
20161221,LTC,0.0855903240000159
20161222,LTC,0.0881250620500982
20161223,LTC,0.091173883666147
20161224,LTC,0.0866087982082257
20161225,BTC,0.0881941745540037
20161226,LTC,0.0741062697412959
20161227,NEO,0.111904247552566
20161228,BTC,0.0928750757859235
20161229,BTC,0.0963702665127272
20161230,LTC,0.0945996680128526
20161231,LTC,0.100287121787935
20170101,LTC,0.087858934575221
20170102,BTC,0.0845003444147743
20170103,BTC,0.0662271412018337
20170104,BTC,0.0857651418053616
20170105,LTC,0.0769095165578544
20170106,DASH,0.140019759266403
20170107,DASH,0.132437549228909
20170108,DASH,0.105403962734203
20170109,DOGE,0.0877696650687152
20170110,LTC,0.0750209871975382
20170111,XEM,0.0564579534970501
20170112,DOGE,0.110694470400038
20170113,XRP,0.130922757630746
20170114,DASH,0.0963211528006998
20170115,ZEC,0.120062755982741
20170116,BTC,0.10610844531317
20170117,XMR,0.160868352521209
20170118,LTC,0.175862816280087
20170119,LTC,0.150861412749023
20170120,LTC,0.148815766688452
20170121,LTC,0.147959158357563
20170122,LTC,0.100663607481646
20170123,LTC,0.102310447715875
20170124,BTC,0.124070863667493
20170125,LTC,0.144320896358503
20170126,DASH,0.0840888980528049
20170127,LTC,0.0833888588060909
20170128,DOGE,0.108554856970722
20170129,ETC,0.0908255864756841
20170130,BTC,0.102235575938049
20170131,XRP,0.129244204956951
20170201,XRP,0.118895063619682
20170202,XRP,0.129729029947405
20170203,XRP,0.109334078449336
20170204,XRP,0.123831698106863
20170205,XRP,0.123388371822937
20170206,XRP,0.127129574206972
20170207,ETC,0.139165446421587
20170208,XRP,0.135670946032695
20170209,ETC,0.162831686979914
20170210,ETC,0.16565261983498
20170211,XLM,0.21432929417162
20170212,XLM,0.210867811552697
20170213,DASH,0.166352259018732
20170214,ETC,0.16470909385758
20170215,ETC,0.169644417189929
20170216,ETC,0.170952920096937
20170217,DASH,0.177134839033678
20170218,DASH,0.145340286686614
20170219,DASH,0.155363068419367
20170220,BTC,0.128176633467711
20170221,DASH,0.195264750231597
20170222,XLM,0.131427711568141
20170223,DOGE,0.129797584987148
20170224,ETC,0.157716942770114
20170225,ETC,0.195688218798384
20170226,BTC,0.0739682986378109
20170227,ZEC,0.108408978770883
20170228,ZEC,0.0696211468449868
20170301,DASH,0.0861482602515313
20170302,DOGE,0.102782542022759
20170303,ETH,0.106001781724374
20170304,DOGE,0.169318485003396
20170305,DOGE,0.102166445051962
20170306,DOGE,0.150292008081949
20170307,ETH,0.135144024793986
20170308,ETH,0.0839498598477535
20170309,BTC,0.151306859018961
20170310,BTC,0.115863130956015
20170311,BTC,0.160737888244448
20170312,BTC,0.146156890781194
20170313,ETH,0.0995397804383805
20170314,ETH,0.106799244640738
20170315,XMR,0.116563802519671
20170316,XMR,0.125281658540147
20170317,ETH,0.10988609481371
20170318,ETH,0.144568295741442
20170319,ETH,0.19068636133342
20170320,ETH,0.172377179858734
20170321,ETH,0.134465907340857
20170322,ETH,0.160760368721771
20170323,ETH,0.164993537187352
20170324,ETH,0.117790566633129
20170325,ETH,0.116702285106373
20170326,ETH,0.104454360523412
20170327,ETH,0.109628216810374
20170328,ETH,0.0930086170019975
20170329,ETH,0.146897606167227
20170330,ETH,0.143839791673446
20170331,ETH,0.139608307342373
20170401,ETH,0.183446648737446
20170402,ETH,0.216597762345588
20170403,NEO,0.159412460569725
20170404,LTC,0.114816765669193
20170405,NEO,0.16840722595233
20170406,NEO,0.157783478789394
20170407,XMR,0.0971445822728058
20170408,XEM,0.119102010664736
20170409,XMR,0.111687899328298
20170410,XMR,0.106301184852907
20170411,ZEC,0.10950005443884
20170412,XEM,0.166230543515079
20170413,XEM,0.132271730515678
20170414,XEM,0.122361253356004
20170415,XEM,0.173754988690612
20170416,XEM,0.139522155788959
20170417,XEM,0.116822918862148
20170418,XEM,0.119014157168071
20170419,ETH,0.149995620253785
20170420,ETH,0.155805480672213
20170421,ETH,0.150107094325463
20170422,ETH,0.149105684106891
20170423,ETH,0.153374998196439
20170424,ETH,0.156073132124928
20170425,ETH,0.149958568205597
20170426,ETH,0.148181477138993
20170427,ETH,0.176614026229988
20170428,ETH,0.163686336292049
20170429,ETH,0.151555064335442
20170430,XRP,0.143637384231073
20170501,ETH,0.174478191774001
20170502,ETH,0.155851349342389
20170503,ETH,0.19129053074975
20170504,ETH,0.1675165800075
20170505,XRP,0.189514772995081
20170506,XLM,0.142694687916722
20170507,XLM,0.134152279922115
20170508,DGB,0.134213112273457
20170509,LTC,0.168268403874283
20170510,DGB,0.233590697855793
20170511,DGB,0.147575250265219
20170512,DGB,0.224630348689091
20170513,XEM,0.130281999001114
20170514,DASH,0.140767883332001
20170515,NEO,0.10215149340286
20170516,DGB,0.16908972869103
20170517,DGB,0.231609784531137
20170518,LTC,0.13308520556133
20170519,LTC,0.143301715873975
20170520,LTC,0.145422015841878
20170521,BTC,0.125459581395324
20170522,BTC,0.115441006547106
20170523,XMR,0.184617064492772
20170524,XLM,0.191005350846361
20170525,ZEC,0.18350213421575
20170526,ETH,0.306572056742366
20170527,XRP,0.304613902197514
20170528,XRP,0.308468455927083
20170529,XRP,0.314544751070631
