date,BTC,XRP,LTC,XLM,DOGE,DASH,XMR,DGB,XEM,ETH,ETC,NEO,ZEC,BAT,MIOTA,EOS,BCH,BNB,ADA,BTG,TRX,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,HEX
20160526,0.0545193392554089,0.0799056732530518,0.126498040390751,0.0703933176085625,0.067481374637683,0.0773519748477854,0.0938048653769596,0.0528711598228178,0.0536418714733505,0.0444345450401226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160527,0.104955480629474,0.0762188651771505,0.148802066517293,0.0673607337823895,0.0718546436146315,0.0896098034674935,0.11993858436766,0.0388512495341991,0.0508269394798419,0.059656984643215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160528,0.127649275439281,0.177360457131942,0.166018432175277,0.0667535099266294,0.0566132642048103,0.10091866029998,0.147185926693004,0.104046671580926,0.279636786603587,0.0407833516398111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160529,0.119499963320192,0.186046890096814,0.165759691711838,0.0380719624587795,0.0434998241249937,0.0905596450320472,0.142401683027283,0.113603493347389,0.140511239887949,0.0423218912634745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160530,0.0795080077519195,0.103238301629877,0.161049310742725,0.0704302863383901,0.0493114969699031,0.073242769323378,0.0532891880945544,0.0678874731601669,0.281238419067412,0.0485412813979456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160531,0.131659334884138,0.0920066055744768,0.166458791330295,0.0733400044694803,0.0614650553982423,0.0830431303835266,0.0610165682021117,0.104359102606592,0.350138017131931,0.0469499131285529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160601,0.12970568597301,0.073362010446504,0.11746146354639,0.0508944694301577,0.0533683990051728,0.142745141644494,0.0603769623738586,0.0608162045995148,0.38596756398347,0.115493526072469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160602,0.120328312019942,0.084232533553534,0.152912582086229,0.0651227774286311,0.0168495238812164,0.0430211830748442,0.0672263910112617,0.0662325925562605,0.146717930746054,0.0456090450744997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160603,0.0739875171582473,0.0815736923010635,0.148086072288894,0.0635528012092253,0.0401675012969995,0.0480242715950931,0.0682624931818199,0.0664419343362613,0.140955727755975,0.120434218464213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160604,0.152534746870142,0.0805582632479291,0.162403416123613,0.0666150883146956,0.0636744827163316,0.0450544164692646,0.0678052167135195,0.0698241643306074,0.131918156705998,0.0484096446413131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160605,0.0741037891692486,0.0770876547594893,0.147696018817096,0.0534899891140129,0.0526400868466224,0.0638251273839445,0.0392748123732752,0.0660189800642618,0.066840160540984,0.0471913855613763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160606,0.150014561419964,0.0437036971604789,0.147977772780725,0.0688672337967975,0.0695708074109819,0.0642246787216661,0.0505788070992464,0.0624856620724163,0.0642799036763849,0.0368045434206948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160607,0.125154726076046,0.0394093790899753,0.122718759521661,0.0600527144681534,0.0704452335227216,0.0642567151268384,0.0429438829559494,0.0794932754762205,0.0916661046458946,0.0792843150259869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160608,0.182142533971022,0.0351012239086463,0.179122905008236,0.0635971585347746,0.0734453018492509,0.0718189942056638,0.0427006085989593,0.0737689859476593,0.2396038150005,0.084367077632116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160609,0.112358339218032,0.139459545429599,0.093794288925885,0.0617335201042754,0.0736274295043038,0.0474884408872164,0.0439514900780041,0.0681642429624193,0.0461020959329143,0.133691777672502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160610,0.0701709961949291,0.0842282037552894,0.0907078855316907,0.0869297680314583,0.082105097140786,0.0506082189523382,0.0707907505380304,0.068809237839606,0.0868733834090098,0.121418547458838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160611,0.0568452563068833,0.0366864628840422,0.106233609437425,0.0641798540925574,0.0555031059037213,0.0615680189217671,0.101091339645023,0.0601596743342142,0.0469051712184304,0.0305451715127108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160612,0.109593648268623,0.0608836713805474,0.0756549546656497,0.036878574154154,0.0417160179872968,0.0477387742040215,0.0520968122378754,0.0619220381448629,0.0615067117031171,0.0343644588087313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160613,0.0914788439123809,0.118139419413219,0.138380280188401,0.107535537157899,0.0594465167170869,0.0612940713763878,0.0520160120506884,0.0579376527941975,0.0897925676792127,0.0292641946881786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160614,0.200960506758173,0.0433380464711485,0.193187410503757,0.042644180263307,0.0599953686137334,0.0438513697827894,0.081625498530302,0.0686782936886548,0.062650068403617,0.227802019618276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160615,0.194816827493662,0.0614067578563799,0.108363973539446,0.0483218959668223,0.0968602726719307,0.130205201693709,0.0571492335176141,0.0648346779414873,0.0573271756632588,0.0405003418504925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160616,0.192790916291241,0.120859109762153,0.144725475028315,0.0612814449702689,0.106691187326456,0.111366136587804,0.059576639545786,0.0512313545206405,0.0431106010606903,0.017304118125754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160617,0.108479751761154,0.136683045278395,0.0933588280337572,0.0800980672740558,0.118938387886928,0.109622906899175,0.0679575048342028,0.13603508674528,0.043819271838778,0.0419945917879795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160618,0.112559476477729,0.0894675735188482,0.0625734962491242,0.045144792164048,0.065357887929262,0.0822074076847589,0.0317377805502814,0.0889669156328372,0.0571878398341835,0.0400021893729275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160619,0.142173852881279,0.0809011636341546,0.129894548256281,0.0319652023216756,0.0650447544058028,0.0779601210791164,0.0603076707503164,0.0712874776497455,0.0345415599708351,0.0470820387379968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160620,0.0792083826332053,0.0529608599934739,0.1382780775788,0.0627391524203543,0.0888779133676503,0.0694028158910483,0.0498064979086225,0.0872165403255107,0.0480072186613402,0.0555340075056985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160621,0.0987156637872527,0.0228118421924029,0.0859692680086334,0.0368279455100841,0.0691900755265946,0.0909911998988631,0.0991229615989871,0.106730295100889,0.0834769966566993,0.0329409391276018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160622,0.156166951932455,0.0449502882265114,0.125929378623644,0.0391472887508739,0.116403242685097,0.0729015677262356,0.0387191992520224,0.0698100717742786,0.0648689015898759,0.094768983270229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160623,0.105452213778302,0.113907630346102,0.0891597190768942,0.0721786961056407,0.188544368307706,0.0925400742217649,0.0526399383036073,0.0444028510275527,0.0800244087807187,0.101435594926742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160624,0.156736593235808,0.196350969420517,0.0660434106193593,0.0651832598992924,0.0874640301886099,0.073392336560624,0.0549710250205196,0.143608417145734,0.113165686653376,0.102797403017778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160625,0.112862745598733,0.199032111002857,0.087088028047082,0.0927324597321468,0.0972798592108501,0.0318273539766777,0.0409146062939363,0.0564181085494084,0.0534807860891993,0.0788894491616277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160626,0.109368453069016,0.169625175894648,0.121009445278263,0.0690453924133503,0.080293324975788,0.0316805724323969,0.0568325224632335,0.0280548889718315,0.0791504318494456,0.0363362792124847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160627,0.0950865862150269,0.114725375759368,0.168054969781996,0.0805214465353253,0.0938599717310089,0.0439917336849595,0.0585684329453533,0.0628477609912061,0.0790959421504121,0.247550956307607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160628,0.138744756037786,0.157407268041914,0.161058082082978,0.151340614111827,0.168700654558454,0.0569567008900408,0.0438938973529996,0.0950615092164652,0.0887883963946633,0.0716519426616296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160629,0.147710426948449,0.214157788378597,0.126456398751949,0.133260031026244,0.0992966976009702,0.0631192246394785,0.06040852150573,0.130959889819576,0.0557050630531932,0.0681401649574079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160630,0.167861690997573,0.131582237606511,0.219687707705293,0.160308917740533,0.118133304907769,0.066362035933428,0.0239314646109694,0.040273349498744,0.12379474215769,0.0514943430144767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160701,0.146356290857215,0.13764661715166,0.229893157701137,0.12927867213047,0.160885092820913,0.0972459121210996,0.0489981132685907,0.0390605334720945,0.0985401902729808,0.0485733385872546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160702,0.141887377828617,0.129940136391385,0.185198951228403,0.126099267693478,0.0834089859481764,0.0694989957331136,0.0569544652732457,0.0839123864669982,0.116428674325367,0.0584338491155478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160703,0.153091432146547,0.223314975434793,0.213249621314766,0.03635446284515,0.14853745663739,0.0483434777966401,0.0527119522296877,0.0519025546835095,0.088521094842895,0.0681176910874029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160704,0.214342195562572,0.0596773600561105,0.232077000811246,0.0356956872863423,0.157551127672375,0.0738647956381405,0.0404567704598953,0.0664623293717156,0.0649790420112859,0.0702793480739803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160705,0.27289687292318,0.213831907681402,0.224999755216156,0.107848676410397,0.153189723864498,0.0635788733181597,0.0896224263342514,0.0676590959258645,0.113137809700641,0.0554669000400418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160706,0.351340650454498,0.040589280987811,0.231885050466389,0.196612730408488,0.139631340323725,0.0649031212601167,0.0703417123742727,0.0572754891809523,0.0810915436605566,0.0243549371834238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160707,0.299879814636393,0.166711866706239,0.34081666492928,0.0579585235887085,0.2481700681051,0.0513778455371796,0.155197519431409,0.0866311960949094,0.0867036116571383,0.0546454785121091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160708,0.300734463072189,0.0519573719086883,0.345314650856797,0.0376426074744109,0.226657131985015,0.134277510760253,0.205609810053645,0.1308189442118,0.0948535803424733,0.0489634543926769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160709,0.307369402416127,0.273576112675011,0.278439198111144,0.0770629895802423,0.16177469848105,0.148630891536694,0.0589400204472613,0.137115764402344,0.0955905158692245,0.0653426458214398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160710,0.162544353907796,0.251635988531133,0.263248206714923,0.07249095809345,0.160640800990009,0.039194611500222,0.206222823187773,0.134439860934635,0.130367069710661,0.0652307130850887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160711,0.170430406618606,0.0438371322990071,0.273724387348909,0.0694219702658333,0.266041114765781,0.152494665079206,0.0614254326704273,0.124970322594039,0.11182017446248,0.0672453637539529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160712,0.133364487774899,0.13271509827442,0.254184643278079,0.0813240750053041,0.167832512979927,0.143071608491881,0.0465745201104836,0.118774045043479,0.122047396926434,0.0564513283037107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160713,0.157313972472982,0.0359262621090096,0.261385656302127,0.132253019547429,0.128062612387981,0.0566975359253964,0.133009896007419,0.138017810781641,0.0958439658990325,0.248855058386943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160714,0.155368140199339,0.138504613764396,0.259986138739175,0.114705769574466,0.129427553032667,0.230876935662819,0.0518087379756162,0.0768663255161046,0.136291301645135,0.0924326193701285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160715,0.15205227828722,0.135597475014646,0.26114750546327,0.0887027570521206,0.129287060538524,0.22597610472834,0.208444100326933,0.272922109137274,0.105720040932403,0.0661156461933944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160716,0.133657974452853,0.12981879203452,0.259709862393665,0.0792778597836145,0.236351597590234,0.0575605247870311,0.204330714465866,0.336450766213199,0.13931548191818,0.0737379372842482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160717,0.134042822950922,0.131421783400866,0.266111045299593,0.0730072153994507,0.212620979791663,0.179487781209236,0.147421008716189,0.332329551149557,0.122714463682391,0.054349163489532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160718,0.136284322254541,0.139118812776902,0.188388748417828,0.0673583163815296,0.142867088830325,0.179290296555172,0.0979193447883467,0.0620931388848183,0.137317463040936,0.0564831924238532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160719,0.216896855069794,0.029456078129361,0.193497892308029,0.194697058265143,0.138952818076039,0.155862147205338,0.203230935202892,0.0612750035138441,0.158730603157781,0.367409415276637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160720,0.151097427221453,0.0598829969916778,0.253044819731907,0.0828301378347381,0.138851913390025,0.162745563935642,0.102172412667209,0.122701945188015,0.191647655304044,0.0680989239697569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160721,0.128998061440311,0.0581531320931482,0.117905221798261,0.108782397041897,0.169198055264052,0.0762130865556982,0.111211445315822,0.126769060903276,0.134179113510203,0.074007633488067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160722,0.12154923332882,0.130107524974075,0.230743136249356,0.11839676391209,0.167333764037519,0.0986389445572726,0.0895882210062943,0.31098974124701,0.14102673629892,0.0700715546487778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160723,0.204728872955251,0.0980735509268751,0.212983176870459,0.106000602957022,0.162665578592681,0.0811387164377291,0.0883016767970503,0.126001304171607,0.0777331636598515,0.075287532295166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160724,0.102864756933543,0.0843140568159861,0.222296735826978,0.129133340893848,0.179863021775888,0.0697460680043777,0.099526705195955,0.313057360344675,0.050321647197604,0.0808201234403707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160725,0.117265238864409,0.135059729105759,0.22568520278147,0.104907554043002,0.176037124618598,0.0728769679492154,0.152389169722264,0.336205732855342,0.108245876737384,0.0814728379728394,0.242195902712422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160726,0.167731801816814,0.120273306291873,0.249240262658437,0.132619999515825,0.183622493939848,0.122427375629741,0.231271387680356,0.328107471466109,0.0512486152901112,0.0577645711958465,0.730601570061338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160727,0.160837059224572,0.17730799680612,0.312569575349027,0.0886347243184854,0.22215806944792,0.213700694002897,0.216837837828013,0.290887765331927,0.149556605639986,0.0839068101010708,0.270759339733405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160728,0.290449448707383,0.153720525824666,0.246276516215197,0.0703719999527491,0.222242971153904,0.121332176760516,0.138328008023412,0.297165062487516,0.155492046002249,0.10131566331064,0.286633034476719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160729,0.197404211507028,0.094898030355714,0.237953292420358,0.118111165657426,0.228252905617006,0.235411742089154,0.211128295298487,0.303576229511338,0.142135754333854,0.0732769359057279,0.461176002902618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160730,0.193522815085707,0.156489438185391,0.311264383764199,0.124771392497023,0.205160903312622,0.0874200746221774,0.222986340264408,0.139110793857391,0.246694315280315,0.136802100678016,0.495457687248778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160731,0.161916515380784,0.306041198712555,0.342271872419812,0.12142808206975,0.209506719330726,0.0803252376392401,0.255951124056731,0.142122865172729,0.140518440674715,0.0682846322858998,0.55137740671567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160801,0.206192179589954,0.301400291392267,0.316004460884668,0.115544933386325,0.200844489673697,0.0701762051460894,0.159993997574311,0.153277988447128,0.103646239710031,0.0746563110416019,0.636828538201201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160802,0.219485996517132,0.0745803482308284,0.288344134938069,0.0966709352204718,0.312726677254041,0.147903616712111,0.154191319903015,0.310915078904751,0.161272404444217,0.102029620102028,0.543444362446767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160803,0.177439576163133,0.376147946761309,0.294225591631768,0.114281086501029,0.249686322259936,0.16963244062886,0.158448665292143,0.295985270229346,0.135952098988009,0.127161757622449,1.20860689541315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160804,0.277157751396633,0.386029268693774,0.348767197551013,0.1165432539507,0.184585199178856,0.187369394407497,0.22248378711811,0.10697191971518,0.159888811389039,0.131252574454102,0.485775567655035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160805,0.267461631000704,0.388549687315156,0.337983358915072,0.107619159685384,0.291365660331767,0.176464545837663,0.0959396287951685,0.105122864771588,0.17311231822082,0.129052601531847,0.29845253542776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160806,0.271129544791306,0.0571898208176211,0.294565478385703,0.105226421856591,0.210878957773262,0.135274883383832,0.0870567545320026,0.107187802746666,0.177553536164325,0.122496994520904,0.464620955233602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160807,0.254770067188739,0.0491968789146926,0.280887768900933,0.110696895238213,0.35257203471744,0.234910365785187,0.122765823680155,0.248474369507379,0.212809368079902,0.142629847716165,0.493962457236489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160808,0.248981299499159,0.0466122159842155,0.276930835076429,0.106522016983171,0.276622513096839,0.246848933311667,0.107202444583676,0.253082794929589,0.2176548707614,0.135084240615271,0.45519130303993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160809,0.177572029352205,0.0471468149384868,0.351564454564357,0.091722950617734,0.254878205658989,0.145957767556357,0.0918333999153711,0.2240647521164,0.191951304632072,0.158340584322076,0.497053018690713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160810,0.182320975462609,0.238679433672925,0.36245714860201,0.0859596806393921,0.252654310576851,0.177142172093694,0.16891263532137,0.192155288132664,0.193595352425485,0.229159384236987,0.450442250039022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160811,0.182031235605157,0.0476361720826756,0.300815183224271,0.090833281138031,0.267315212592599,0.149065914072362,0.203210323370753,0.196161613194154,0.164778569952974,0.16484730310381,0.670948017034054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160812,0.287110045915577,0.0522435634165356,0.367038552525636,0.126662607448001,0.144168446607519,0.135332386149794,0.109945602299098,0.186760978288632,0.26632294787635,0.237176422363498,0.471601609055984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160813,0.292387467256234,0.0615020991018152,0.336786096836099,0.113664788052631,0.212617833349006,0.162515725254061,0.134929265167039,0.344928018750197,0.169714717969758,0.133316884968086,0.850941874274137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160814,0.209709760222391,0.0681929645156635,0.399833940820881,0.0932622959883162,0.213573789624078,0.10887766218992,0.130482017074016,0.290709258357422,0.172984364215344,0.206766645867974,0.559514705392096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160815,0.303439456879589,0.0591098014579247,0.348731896251403,0.0631918539979607,0.202113013552099,0.119119738527058,0.119254198271066,0.312005960914552,0.189068565598774,0.253885196650554,0.589341570319419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160816,0.291790416718972,0.0640019244053075,0.284689212784011,0.0865920598837285,0.178954218042164,0.12826442025272,0.141603423278512,0.350623732082753,0.253343687196347,0.258759796464442,0.698681069702145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160817,0.276634987461382,0.087177333191696,0.279754595719194,0.0825944221353378,0.194558610112406,0.0982726048265422,0.13678248999038,0.344018576866089,0.215012246710325,0.148117489401,0.352950071494666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160818,0.24862391849922,0.0703625596496513,0.258413020021556,0.0747316360613533,0.196638567936214,0.205328446110347,0.105627624131229,0.387198349834344,0.229742209096897,0.227534520589674,0.243962205867834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160819,0.153779085822922,0.0834848946347271,0.26884050944955,0.0739845000656058,0.207917610969048,0.179719809511385,0.19017242666005,0.225865294383221,0.15741851239984,0.14266977931455,0.234346415071466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160820,0.144683398751319,0.0856092660223669,0.248098331057999,0.0726612143437768,0.231055050154918,0.123881112853049,0.072213437543767,0.306201474459244,0.168667535615028,0.253535785267397,0.233864464359565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160821,0.251076488225152,0.0798124617567998,0.326306068630226,0.0740478072698727,0.227204296538194,0.076198276765173,0.287696056046766,0.256811475048803,0.159110545726782,0.308490248630363,0.254641542385242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160822,0.270225173886692,0.0512829071162533,0.318558866928353,0.122469547509289,0.205092461694496,0.132082468679009,0.251290310829747,0.214292232625508,0.220384609593114,0.075428553265937,0.165517745755436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160823,0.278684131280483,0.0464178231300925,0.339040927120314,0.148417456242606,0.229782141007186,0.209415665581104,0.204891460460961,0.232880762618654,0.125079901301113,0.0563802131725273,0.275850148008494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160824,0.263522944438936,0.0540255835876773,0.172312238120202,0.160022883560087,0.152124065850611,0.211019760567725,0.171073986334035,0.249192775150724,0.134494442139939,0.11180698362365,0.21223040641335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160825,0.178074662865253,0.073290639322519,0.225581556612162,0.0848383510712001,0.149701736874347,0.428106949069375,0.101228616949292,0.236734681713755,0.123476041557226,0.279035697821846,0.394458383791776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160826,0.142888139033122,0.0761208806826069,0.175492349022304,0.211073179410373,0.157645210004909,0.111368461424481,0.110012490336887,0.319417380733062,0.145975405743869,0.257850196366504,0.167781908343216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160827,0.196335103938121,0.0736225430437568,0.171528876624721,0.201850221423537,0.137664646622059,0.138521358879876,0.111084627361076,0.115460929759704,0.113664441591774,0.0997112106971098,0.328598661786153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160828,0.210526281522092,0.0512957772603761,0.214975579695841,0.128275361104214,0.145844796485177,0.595625679339359,0.119916690873903,0.12002097207469,0.125916104564279,0.0986434071980608,0.230078548780724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160829,0.169849688086833,0.0360540230969475,0.141539073571497,0.150060909008173,0.177801821714891,0.104766656917865,0.105790165971255,0.149308332689197,0.0773838189935282,0.0977853168309682,0.31490426266457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160830,0.193968480699467,0.105133763073336,0.168809702578348,0.108201596201062,0.207848831862889,0.0806918492940167,0.107854972202107,0.156301158565611,0.0918121975894878,0.0579142723684067,0.258302683938391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160831,0.201104164493306,0.0786550334874087,0.192370575770234,0.106362737525434,0.178288965337335,0.0894669751430437,0.0782541202318135,0.153144841380016,0.0926868467571627,0.158374023917945,0.114033109552234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160901,0.231110686566015,0.42743023867734,0.227009325222839,0.117652652428964,0.133837773865907,0.0610768177674825,0.177170769796188,0.193298173249975,0.0931150654839116,0.121345862197828,0.163147869833052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160902,0.18959247800513,0.0655812716256664,0.18224726804188,0.0578442284485692,0.152834070294419,0.0564731661888787,0.0886724122123879,0.153864098872673,0.0862348638773158,0.142026880950828,0.152542662876071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
