date,BTC,XRP,LTC,XLM,DOGE,DASH,XMR,DGB,XEM,ETH,ETC,NEO,ZEC,BAT,MIOTA,EOS,BCH,BNB,ADA,BTG,TRX,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,HEX,DOT
20180421,0.750508652985918,1.07950447020058,0.76649378357919,0.798272202646533,0,0.793996588056789,0.758135430134077,0,0.698743093480257,0.829224718406056,0.611722107683059,0.788045132897254,0,0,0.555956630785824,0.610262378827325,1.05752612291317,0,0.612493670524536,0,0.495420741900174,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180422,0.830934065309898,1.11025269380389,0.811494405366097,0.719352641393266,0,0.814496569358656,0.72700954362897,0,0.650306818170516,0.813014266907265,0.59738391533452,0.858763716501793,0,0,0.576604085364811,0.415039066610002,0.906793635770387,0,0.540987212559969,0,0.427899462319319,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180423,0.887861103806155,1.08799529478629,0.87563628145986,0.772134117799278,0,0.587523032172938,0.713994424337341,0,0.639803623328855,0.97053805397155,0.682480977215826,0.7751718317865,0,0,0.671151296021181,0.434152983117984,0.964006614253275,0,0.575768025410997,0,0.474134693057571,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180424,0.946675920265341,1.05826600176736,0.91800749679123,0.729087120372158,0,0.758844100543804,0.593391304161477,0,0.562860549180478,0.941138809988998,0.904531797905008,0.866479425449169,0,0,0.535700470822873,0.736267733718415,0.833023906525387,0,0.621848669868406,0,0.676411729775753,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180425,0.903448079480627,1.09281610027698,0.914802568236675,0.822745172460423,0,0.789263919421519,0.878838511506873,0,0.819862475052115,1.0496558191646,0.583899281809999,1.08539585846721,0,0,0.649929027154784,0.399144459248479,0.749217277931177,0,0.70427916225801,0,0.654661132206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180426,0.906447531415286,1.10236474369099,0.876201353885814,0.661145224992157,0,0.898372332664772,0.702386084565478,0,0.761561078543617,1.03583693901858,0.760935878771147,0.814963532954482,0,0,0.806773087353222,0.6492384326737,0.871633493055745,0,0.931125830526609,0,0.482504802047459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180427,0.943549405489223,1.06584955504328,0.955351147890515,0.722770569003265,0,1.01442180354722,0.772114567918258,0,0.692169380161195,0.8628163957408,0.832890871498465,0.831826904096479,0,0,0.760349253862832,0.592283233359655,0.922263295173819,0,0.764076914319739,0,0.600568135226227,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180428,1.00527221189843,1.08172199686723,0.85981725580281,0.922371609905513,0,0.723820125763012,0.851250680407795,0,0.650094970388017,1.15074258952621,0.962754234229757,0.833722582579872,0,0,0.865957761682184,0.636418501042435,1.02886867592155,0,0.847253373698286,0,0.502988669355348,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180429,0.987544324771735,1.09399713798515,1.03332034467254,0.761840047350223,0,1.01485841147432,0.87061204560888,0,0.610917569491516,1.10501742685703,0.795838388913387,0.809613083317106,0,0,1.03563545163674,0.576511701615804,1.06810425105846,0,0.765880916658488,0,0.525763514875161,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180430,0.773977190378713,1.14183839192333,1.00737587279278,0.829626894521657,0,1.28029045363857,0.866106081831585,0,0.585632450559761,0.936287996078811,0.932226168342057,0.862404375451075,0,0,0.904252700846302,0.61994147679763,0.711441756799033,0,0.698575334682676,0,0.43134147059708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180501,1.20381862336973,1.11052819144204,1.05601229558228,0.697829107742964,0,1.27375018719536,0.867993979231704,0,0.646737444065828,1.12827880328501,1.05681610265075,0.762302962521667,0,0,0.799661294788674,0.790711721427598,0.947985903829892,0,0.773796957058392,0,0.461346485298603,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180502,1.01652714720826,1.0970117920494,1.09002374966402,0.620425247589186,0,1.05270960536345,0.808352017239731,0,0.494908902169094,1.15250681769192,1.00583867604315,0.778075080622962,0,0,0.858504102211158,0.660326028725241,0.661749991048741,0,0.850952453584408,0,0.658994645402059,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180503,0.977849597559364,1.12206585623935,1.04688512597295,0.762121447369714,0,1.20611043911248,0.830771406627948,0,0.604183391276199,1.08277482856186,0.951569251426915,1.08625320011148,0,0,0.920929691006695,0.410578927073498,0.618025539337369,0,0.96769913402268,0,0.711905204302898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180504,0.899565232533373,1.11755908344673,1.07926381762876,0.821889556405253,0,1.2448679407547,0.687833654388216,0,0.76777836504307,1.10515611735836,0.869709625787609,1.08528981885505,0,0,0.802626391007585,0.592148459891054,0.547164638179899,0,0.75962843228148,0,0.396064851721942,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180505,0.871758259631859,1.11393820343943,1.09080993036688,0.84632035228791,0,1.18331851083362,0.828664674631217,0,0.727228847943202,1.22426829386939,1.02976847548162,1.04675587209824,0,0,1.07158987579035,0.568554006803536,0.572669936581968,0,0.743117583388836,0,0.451499922815265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180506,0.895895096145437,1.14874694913816,1.07130616351234,0.871819814172384,0,1.24681132914158,0.801343465318393,0,0.543177147680248,1.13682402583844,0.968808465164924,1.03107230532888,0,0,0.824698220496021,0.497155735556673,0.68729263739451,0,0.598663602616037,0,0.487583168395247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180507,0.928374733822656,1.21614750688046,1.04883516409074,0.886488090450889,0,0.956588853904445,0.848205587083699,0,0.676363653582071,1.04076221694956,0.9561793597476,1.22069672479126,0,0,1.15447679336083,0.462353048965189,0.625554150034368,0,0.854993421383377,0,0.495840877842998,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180508,0.92213838503417,1.13802113403212,1.09118872475141,0.911989208620669,0,0.941210331623202,0.723851364800558,0,0.752932211912235,1.08699535037113,0.908441845271773,1.15502621297427,0,0,0.975001320793008,0.457362452757906,0.744896776625487,0,0.995445678705536,0,0.544600739871517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180509,0.950966032102766,1.01780747739239,1.00159085152586,0.899681910856909,0,1.2137213562262,0.842414095007733,0,0.568472800741971,1.15801017527596,0.934821095199571,1.2329000606404,0,0,0.739012330650898,0.384545065779026,0.562037897820692,0,0.75939033691461,0,0.477497344542199,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180510,0.933262991166095,1.03517719403464,1.08242443317649,0.979885178532858,0,0.999918781978694,0.874264086994122,0,0.764124398987606,1.16360093236506,1.12574933533613,1.22284064275254,0,0,0.701833322488225,0.184737572629665,0.580202235899447,0,0.76715073340956,0,0.636659901494986,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180511,1.00975576261608,1.13007551314002,1.01541924388466,0.937464374071365,0,0.920347509470661,0.809565070418161,0,0.81423232954327,1.26039257486051,1.10990198712957,1.30260947789549,0,0,0.746847660450096,0.452434859942852,0.694573519676603,0,1.03393302414393,0,0.25187083693861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180512,1.001635613146,1.13090912119341,1.02033278774758,0.880039726081721,0,0.916261871562702,0.842134568972338,0,1.02723258045105,1.13261677693247,0.972880988568019,1.10129122234561,0,0,0.790397332478007,0.240895652759578,0.690456525924901,0,0.80827777575037,0,0.491263826427721,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180513,0.881100126299699,1.17957066281377,1.07580382896203,0.916569997973799,0,0.968875243872206,0.809599511595827,0,0.861064844495223,1.10171197269973,1.02084050889132,1.16706129451009,0,0,0.900657176984754,0.498089491529816,0.848237388534626,0,1.00601782767161,0,0.210951185203259,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180514,1.06880569985325,1.15331570689575,1.06516268290572,0.885803059924345,0,0.865254573839307,0.821996366880317,0,0.754159696573326,1.08686643632391,0.970441863339958,1.13111627293873,0,0,0.976948503031051,0.298634713906541,0.703945146169313,0,0.885231426611521,0,0.241980990313991,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180515,1.0708435795198,1.15121556671662,1.02597539736377,1.01078865028468,0,0.845154623498373,0.897823334515225,0,0.862928641919583,1.13092440130165,1.03960865493957,1.19325741707452,0,0,0.647415222700876,0.329476972490249,0.660594068825011,0,1.05857474434627,0,0.491679129617296,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180516,0.951081218620829,1.17876189197136,1.07807449067489,0.983050140957022,0,0.724060644376143,0.905541705311008,0,0.906057754432596,1.17967099452119,1.00051866834446,1.12972080973579,0,0,0.780358352130502,0.31156803068977,0.551952919625113,0,0.796267005558449,0,0.457548126600992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180517,1.01846196582587,1.18115567846821,1.00929388300394,0.826505372238629,0,0.703015650615525,0.907034862879384,0,0.973593793357499,1.13001719064671,1.05767168220739,1.20466404891694,0,0,0.705054055567544,0.18826416498415,0.653610851180916,0,0.746331231410332,0,0.581903481983714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180518,1.05023792087241,1.13998596294965,0.950047308318307,0.92302246636265,0,0.829945716905818,0.768769990192137,0,0.895297825069692,1.16706551093406,0.982293690916951,1.01850788676672,0,0,0.791539187087302,0.216147802318456,0.622538569983158,0,0.797650687472518,0,0.348913051431351,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180519,0.926494437457859,1.16768152870505,1.05576746403278,0.784857257207765,0,0.812094479160737,0.788487374831716,0,0.912515727305078,1.12804893596866,0.93070780415974,1.18146589518208,0,0,0.986803073596506,0.158473733975503,0.492882184269214,0,0.856998477967268,0,0.451707744348883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180520,0.932289246923076,1.21469446217408,0.903539411679337,0.868120622826141,0,0.790334981164547,0.828913152553488,0,0.809801938824521,1.03107829851155,1.04779088462235,1.22487949684033,0,0,0.8554772629297,0.226128539225895,0.663627074612757,0,1.01631599927939,0,0.454890385921639,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180521,0.943198240286778,1.11551943873105,0.814330853009138,0.811570674932536,0,0.850305501137245,0.83175347699563,0,0.702063123749536,1.1057940855149,0.870784153623649,1.04463992945137,0,0,0.949475078852646,0.490786204001463,0.784884441108174,0,0.938258097782539,0,0.357964765237772,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180522,0.990518832507794,1.24143869107571,0.735458609278784,0.753361320143501,0,0.854807557715949,0.771144442378893,0,0.880469119294849,1.02137565377183,1.03845684147009,1.11568494869547,0,0,1.01538416100571,0.431679481799735,0.743535993451714,0,1.08543649607243,0,0.269282436393601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180523,1.06311489982233,1.17933526046951,0.937588747598195,0.82836072856688,0,0.905775047573933,0.712099618585286,0,0.872933076468127,1.145190355851,0.938533842909109,1.13888536695059,0,0,1.09902279644378,0.358300410077296,0.703761518801692,0,1.04806216579314,0,0.45310448063686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180524,1.03497256613907,1.23326726271736,0.965854056628296,0.832337370866199,0,0.850376756421905,0.704967347145633,0,0.945932116125735,1.08773508451414,1.01824120011144,1.0338160209599,0,0,0.934245819389186,0.421082935711725,0.814040893885413,0,1.19996033155802,0,0.450398279476509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180525,1.06358983066019,1.12042250015782,1.01477277819167,0.802504719165095,0,0.765478831440676,0.811075936900327,0,0.940316121040525,0.871343154373212,0.968858068480223,1.19198034766023,0,0,1.1145954317682,0.552063940415669,0.686780152816382,0,1.16873493620457,0,0.404241533593512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180526,1.07833437533289,1.19930430250045,0.808319423045122,0.876363115539547,0,0.829945234039503,0.848738914435186,0,0.973503216708116,1.05304825786181,0.912917714676385,1.20148793131577,0,0,1.03802881759245,0.462834828057753,0.831401543986097,0,1.15154504639279,0,0.432952104623771,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180527,1.01762199206899,1.05123055653966,0.94007457506242,0.977349127520574,0,0.822434216473376,0.866628025790057,0,1.01707931782683,0.93829912969761,1.00591407764955,1.16859659268182,0,0,0.86683846215777,0.62024754312138,0.818945957755964,0,1.1285416704122,0,0.42082645864444,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180528,1.01005531073008,1.21397584820185,0.970280827942267,0.820789174120304,0,0.823266282014623,0.785283677823361,0,1.03909685134756,0.892532187859798,1.04900798077714,1.12793054420337,0,0,0.948345077973921,0.347826419390981,0.99552971097928,0,1.22531579943968,0,0.431795725894407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180529,1.1484209444225,1.17114462924043,1.06983321034167,1.00280457967087,0,0.783411072544248,0.800194433837834,0,0.995632898074856,1.20875984883362,1.12792669312373,1.14147018059282,0,0,0.861561556416215,0.510407763192979,0.780831814848291,0,1.19041575758856,0,0.513901262260441,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180530,1.05250012680601,1.14690434055739,1.03637323955726,0.9422696133764,0,0.951845234324643,0.842379518626824,0,0.971617994743892,1.15685712909074,0.969464872300332,1.27138830189879,0,0,0.917672234071518,0.591205411892062,0.695477349012145,0,1.13576011719371,0,0.536241333898992,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180531,1.12116627672895,1.09597400595684,1.05630657791348,0.81657599528003,0,1.01545187600902,0.773446978672543,0,0.895345050757986,1.19856925704721,0,1.14250349341073,0,0,0.82380383786454,0.634365765684849,0.8005573218576,0.434616676801965,1.08855483920156,0,0.424538691719858,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180601,1.15972894624781,0.969329161164221,1.10473223024284,0.797335887614123,0,1.05098166800211,0.859066543921425,0,0.855501866716577,1.19199238252551,0,0.982038362378844,0,0,0.860594897118882,0.676157470655586,0.864857758576997,0.381718540228931,1.10492442622392,0,0.366434226430167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180602,1.06798343884051,1.0552283318699,1.20792547543891,0.827671353226874,0,1.06025069261528,0.946187593930827,0,0.855324417012761,1.10546999061124,0,0.862320976949794,0,0,0.808261713977655,0.611709374741608,0.81349778411767,0.317840715800191,1.10446533731281,0,0.409934701771616,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180603,1.1221930965833,0.989703053405902,1.19493729495712,0.853225534149665,0,0.840378364416422,0.862669721832106,0,0.898904472614779,1.10729466908252,0,1.03753055076781,0,0,0.890803241969988,0.528026734262928,0.845073919837919,0.552773605248559,1.11579069997517,0,0.441983144098274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180604,1.11470933392007,1.01235173468566,1.06566219148306,0.846313740684615,0,0.653443476665507,0.844126167590515,0,0.879638122210641,1.14676544190533,0,1.25482240514244,0,0,0.923315987419003,0.583654604738426,0.867554475404765,0.583243893370534,0.99117846536587,0,0.404337083126019,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180605,1.05410866579032,0.936539349682603,1.05987466594112,0.942460809228524,0,0.909969404444474,0.767427616363044,0,0.863282228578988,1.11593488178685,0,1.10574507326919,0,0,0.924188327378065,0.409484212957038,0.904288790012332,0.617341723365713,1.03840024962876,0,0.438663684648295,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180606,0.94514114309243,0.89404429256678,0.992992857334659,0.984736593506202,0,0.955894497349101,0.640093876628977,0,0.772647056953735,1.02162466293318,0,1.06897509426541,0,0,0.72082694764014,0.308058031800012,0.628405389279302,0.404223852373601,0.935095158499095,0,0.526692922505379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180607,1.078518801658,0.938790314353307,1.07132193755598,0.887289140634455,0,1.12758674903652,0.698516782678406,0,0.859075028908145,1.04238445939292,0,0.960699727419829,0,0,0.77308213110786,0.613921679693516,0.597763145943158,0.507967680054995,0.913580936347021,0,0.398480136048032,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180608,0.996646955533453,0.979759911995361,1.07283849185601,0.842308630543827,0,1.04738371458369,0.737483830913902,0,0.815939873253004,0.989538959459144,0,1.02882522585416,0,0,0.732646037381713,0.471288475045182,0.611115896982342,0.413855050522149,0.893307749807874,0,0.366295057128641,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180609,0.993357537627006,0.878719097181375,1.02910682213042,0.8890175942895,0,0.946534740044606,0.864022814240184,0,0.72970557770136,1.02381458279647,0,0.984205076128636,0,0,0.781917137574961,0.708114331012421,0.743626579890361,0.562848147371186,0.977069209292728,0,0.390823235685481,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180610,1.06552367586395,0.967629654649418,1.09347959339928,0.916502855059628,0,0.856352334306104,0.751638336725783,0,0.880691989690572,1.0443088226745,0,1.03111491667185,0,0,0.772989261487452,0.61809022895343,0.793389259182043,0.574805939639368,0.949367570589468,0,0.431671100370854,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180611,1.15481777598444,0.944910192043829,1.11508378845286,0.918218863865559,0,0.928487319484501,0.705468771019085,0,0.877700970106973,0.960704930383726,0,1.16712730179067,0,0,0.772880135335933,0.531719843974228,0.752117864141067,0.478846802386527,0.973806133806019,0,0.412595763041975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180612,1.08578686506917,1.05080726333492,1.13780646571824,0.927201693079374,0,1.04336338642908,0.782637177093792,0,0.82489118647665,1.05475405388865,0,1.25548559219977,0,0,0.828334267020811,0.606588631810754,0.879604601734872,0.436918829887849,0.849683692337057,0,0.477851398869265,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180613,0.965509728552617,1.00398405909058,1.15335388924292,0.960233008048863,0,0.900025288751287,0.906946559551755,0,0.849468543885227,1.10524979406974,0,1.21443505661033,0,0,0.792240933891146,0.477422409009407,0.863750160533045,0.639207364763815,1.1059048826776,0,0.560933581317491,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180614,0.899329815140584,1.03592332935618,1.21311720807758,1.04817029756527,0,0.991009649371168,0.714850326978338,0,0.881894708191005,1.0105652940183,0,1.16658886707146,0,0,0.801669900884704,0.592408742453763,0.789560949107262,0.555431719591312,0.889370995912681,0,0.548606405604008,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180615,0.880913188803773,1.05186698926498,1.06497339778771,0.935386826178853,0,0.798654585993332,0.708191686176698,0,0.868861132780943,1.02238158408195,0,1.17022557315645,0,0,0.64630857223965,0.651083651741241,0.830241479756829,0.560649226563756,0.978966296386518,0,0.550705871954346,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180616,0.89445863650789,0.986510388912824,0.977749616711732,1.04995875919664,0,0.752843336347423,0.802138848074723,0,0.894160299655691,0.997375978502795,0,1.15562145987918,0,0,0.754062977408767,0.651176272733265,0.725960436119619,0.570318284698736,0.938377569703474,0,0.502064216226938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180617,0.856535590636215,1.08072938167892,1.00369380659531,1.00003757216251,0,0.772791000940865,0.810477794826393,0,0.783486468060606,0.975807521366811,0,1.16994957957794,0,0,0.612073107250936,0.528104010247042,0.847811744716054,0.580693663670131,1.0941647059534,0,0.48335201296157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180618,0.945742157008661,0.890630265433061,1.11480735892621,0.963193524458006,0,0.773601404823693,0.841589606905891,0,0.830725108844818,1.05848929886292,0,1.14792999002237,0,0,0.472945359970891,0.421731625666571,0.879286997417252,0.537420807354233,1.12145599321218,0,0.475097625680594,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180619,0.953621325648013,0.898802792404896,1.07720294055896,0.917106810268217,0,0.673950233832148,0.933587717906075,0,0.815788606524358,0.9634916375495,0,1.15913140496629,0,0,0.410560537482668,0.660378746430635,0.841633377188314,0.60530955902777,0.948355013450744,0,0.460004176098785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180620,0.910579070299142,0.718702556512714,0.972599538375101,0.984913739343533,0,0.754298554537517,0.759745949065749,0,0,0.945148197609588,0.763187969981715,1.01911716596804,0,0,0.444947585142198,0.645108609434008,0.792114981667926,0.420672400201862,1.02491176913008,0,0.66492465661793,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180621,0.921234517036089,0.917433523705185,0.984777252935009,0.898846409223884,0,0.85443567578171,0.817985082104168,0,0,0.985428994560233,0.691215204626336,1.01599672004885,0,0,0.432114538724773,0.479130635562371,0.699962479264081,0.415690179636305,0.925163186851373,0,0.439180867202955,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180622,0.797860402434904,0.891008382704698,0.863306219608889,0.876629935723608,0,0.880171196273269,0.723362893661482,0,0,1.12582304430928,0.583112966327651,0.991437451098502,0,0,0.630236447055031,0.686227473744537,0.801360370750315,0.525773406828201,1.01254017402479,0,0.37749927802981,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180623,0.831959739664906,0.936419616705466,0.833651264104132,0.888106558106364,0,0.568741596862513,0.74092856982786,0,0,1.01447983490929,0.585718451844731,1.06053967986915,0,0,0.487150031127764,0.629528523094813,0.741174617668069,0.551045385715973,1.00017523448336,0,0.398711135674613,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180624,0.8239644786164,1.0001489974481,0.900898531298854,0.981991457950462,0,0.621720489993939,0.839649886046547,0,0,0.91708522537738,0.566341176341721,1.05971680151056,0,0,0.491196755322443,0.51066674176245,0.834176472445036,0.59908732948992,0.965985919689111,0,0.594274505889612,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180625,0.85362879267187,0.990662437243607,0.965304121641689,0.978183800543871,0,0.575193929538921,0.756893389165654,0,0,0.988491642498329,0.541273278728652,1.09551899753494,0,0,0.526667716753196,0.564432538710828,0.806689724169433,0.345045612673314,1.0327317779116,0,0.518912133815548,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180626,0.743156855788581,1.03607482999361,0.967207522343369,0.910680630592501,0,0.646245541659306,0.708299034234776,0,0,1.00279636386352,0.564698060583671,1.02717267085024,0,0,0.726470902076509,0.463587313051658,0.807296766600958,0.591240299214038,0.954096845611885,0,0.607835513211845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180627,0.807200828639435,0.881529164299419,0.797067678631201,0.899307426547679,0,0.679667607477569,0.696453708129535,0,0,0.947887267623914,0.474393483790482,0.913180219868659,0,0,0.668992634380054,0.563986050926362,0.768930444031368,0.565311623516608,0.907967230718064,0,0.651908472015626,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180628,0.785783641904756,0.952319828223955,0.648391247509848,0.814850462413406,0,0.496669209881697,0.519733721981927,0,0,0.824373115929281,0.557544305288002,0.903401774529106,0,0,0.505262605405467,0.543167852174516,0.729892594753781,0.579553038637275,0.967837432973871,0,0.748534518003203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180629,0.760288687419152,0.933608454891055,0.76400524729117,0.875603767139709,0,0.788107072055362,0.619960411791226,0,0,1.00913652546982,0.613838140845505,1.04008743006844,0,0,0.619631230188983,0.596395304186941,0.738327493700069,0.298588995552044,0.996206130666399,0,0.623039260294039,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180630,0.740084282120632,0.828286200628485,0.717364330047962,0.900123780692754,0,0.718840505361939,0.602672069735216,0,0,0.920017747452549,0.619304792237126,0.882177767326681,0,0,0.59939994720762,0.587064944931643,0.717157669492034,0.355026845055763,0.93507703335103,0,0.574654343566212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180701,0.64152327648796,0.797445407433668,0.601852255072551,0.615873684053403,0,0.559283647646483,0.816500464219974,0,0,0.909294117154296,0.496300036024018,0.911668100100828,0,0,0.517020856645785,0.652530380436786,0.583838259271598,0.456511794383084,0.913484631961351,0,0.539705645358162,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180702,0.788301093090681,0.861135521440163,0.700422661185383,0.583096970994775,0,0.585599367182753,0.826404610071697,0,0.705475444204494,0.900819496924574,0.472455383282993,1.0731645886119,0,0,0.788283399870595,0.620877217345675,0.841761451299896,0,0.932947181404556,0,0.714575414542154,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180703,0.794038556563071,0.827847179192736,0.61502111538994,0.801796489045382,0,0.664026496280891,0.696787946881627,0,0.77885155502934,0.849846243648567,0.475272907475539,1.05455476502739,0,0,0.706336391349979,0.624545547996774,0.776342062163927,0,0.929584885022427,0,0.695875244788872,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180704,0.635902247270397,0.87238633481746,0.595386196767594,0.750018950785462,0,0.533379043006839,0.753882882624772,0,0.778899808081689,0.940341653828235,0.463768637434769,1.04142010986045,0,0,0.404340637444987,0.539029034011059,0.760683832632701,0,0.894163309538078,0,0.718613722667833,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180705,0.879852264924147,0.705813204663968,0.434475845160864,0.814156970353936,0,0.600477773883133,0.719537305124196,0,0.718016084141298,0.830519057349793,0.556212750820837,0.998797708194276,0,0,0.645847150398769,0.5709838373368,0.63276247077351,0,0.824273002413162,0,0.540652231164643,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180706,0.684626392209153,0.793245298771231,0.549031862738662,0.779873459442762,0,0.371796910799306,0.682438085062375,0,0.628938459558558,0.930626658791582,0.628141235632248,0.936589066090684,0,0,0.873072906030638,0.712140172648571,0.740381993944216,0,0.773330305271938,0,0.632701574997477,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180707,0.742260726746078,0.976462552036605,0.652936535177382,0.787687020086135,0,0.599651871810057,0.723587496319215,0,0.722372520828164,0.956488482097363,0.486304443656317,0.753406806362221,0,0,0.541132121984072,0.73011194031808,0.660701000120884,0,1.06455522661502,0,0.831182299544759,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180708,0.83430473894145,0.922142345307875,0.840152239450658,0.878423148006504,0,0.683004560873523,0.606078722406838,0,0.747643142403697,0.931317771716426,0.345541546480219,0.755953491577956,0,0,0.778560279240124,0.72265649508347,0.805684660738707,0,0.967581325836195,0,0.676681016794869,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180709,0.900595535875742,0.956671499770029,0.753264752746885,0.714402617314395,0,0.608794482577645,0.595270449490474,0,0.748783830472641,0.959550931066262,0.468602354910365,0.751649900186864,0,0,0.696028093460817,0.734593377760145,0.673967413186174,0,0.944059409099778,0,0.732224713373769,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180710,0.851140246810797,0.986628201719871,0.802685118640411,0.846401889114542,0,0.510748416665253,0.516102624840399,0,0.838911834284975,1.09691493779504,0.653272584963115,0.791707788455336,0,0,0.72601514103767,0.760373122735683,0.763860490977369,0,0.864134326847756,0,0.79372776814732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180711,0.869829684122258,0.943582356487216,0.820681650244213,0.763884410994902,0,0.530083972914845,0.70980264233082,0,0.727489611267699,1.00504412001054,0.535095301239024,0.825056510154706,0,0,0.643158844806305,0.689945756254936,0.73789650697948,0,0.967028173641406,0,0.761757822818146,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180712,0.827426407038237,0.977837525963666,0.839456842660046,0.658255966131158,0,0.659110198366726,0.671370781502379,0,0.702874326119734,0.951487647360857,0.537710383570217,0.867667374574792,0,0,0.667077783635731,0.744057691849277,0.856666736186654,0,1.00888378901945,0,0.746378031803157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20180713,0.735879528286841,0.910191336905963,0.797806631290252,0.82355586344531,0,0.477670132730918,0.585115069152567,0,0.81982114671372,1.03222646357801,0.606493637630895,0.705494326337001,0,0,0.640792265023231,0.671716586360572,0.729589686763454,0,0.84029983772567,0,0.697419403947979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
