Dates,601318 CH Equity,600036 CH Equity,600030 CH Equity,601166 CH Equity,601398 CH Equity,601328 CH Equity,300059 CH Equity,000001 CH Equity,600000 CH Equity,600016 CH Equity,601688 CH Equity,600837 CH Equity,601288 CH Equity,002142 CH Equity,601229 CH Equity,601211 CH Equity,601601 CH Equity,600999 CH Equity,601169 CH Equity,601988 CH Equity,601818 CH Equity,601628 CH Equity,600919 CH Equity,000166 CH Equity,000776 CH Equity,601009 CH Equity,601939 CH Equity,601788 CH Equity,601336 CH Equity,600958 CH Equity,600015 CH Equity,600109 CH Equity,601377 CH Equity,300033 CH Equity,601901 CH Equity,002736 CH Equity,000783 CH Equity,601108 CH Equity,601555 CH Equity,601066 CH Equity,600705 CH Equity,601162 CH Equity,600061 CH Equity,600926 CH Equity,601878 CH Equity,000728 CH Equity,601881 CH Equity,601838 CH Equity,600390 CH Equity,601198 CH Equity,601997 CH Equity,002958 CH Equity,601998 CH Equity,002673 CH Equity,601319 CH Equity,600369 CH Equity,601658 CH Equity,002939 CH Equity,000627 CH Equity,601916 CH Equity,601577 CH Equity,601236 CH Equity,600928 CH Equity,601077 CH Equity,002945 CH Equity,1299 HK Equity,5 HK Equity,939 HK Equity,2318 HK Equity,388 HK Equity,1398 HK Equity,3988 HK Equity,2628 HK Equity,11 HK Equity,2388 HK Equity,3328 HK Equity,2882 TT Equity,2881 TT Equity,2886 TT Equity,2891 TT Equity,2884 TT Equity,2892 TT Equity,5880 TT Equity,2880 TT Equity,5876 TT Equity,2885 TT Equity,2801 TT Equity,5871 TT Equity,2887 TT Equity,2883 TT Equity,2890 TT Equity,2888 TT Equity,2823 TT Equity,2834 TT Equity,6592 TT Equity,2812 TT Equity,2809 TT Equity,2845 TT Equity,2889 TT Equity,9941 TT Equity,2838 TT Equity,2867 TT Equity,6005 TT Equity,2849 TT Equity,2905 TT Equity,2820 TT Equity,2855 TT Equity,2897 TT Equity,2850 TT Equity,2851 TT Equity,2836 TT Equity,6024 TT Equity,2832 TT Equity,2816 TT Equity,2852 TT Equity,601375 CH Equity,601099 CH Equity,600909 CH Equity,600816 CH Equity,002839 CH Equity,002797 CH Equity,002500 CH Equity,000750 CH Equity,000712 CH Equity,000686 CH Equity,000562 CH Equity,23 HK Equity,3328 HK Equity 
2010-05-26,54120.2386,44085.3525,20004.0475,20547.7446,226400.7662,48167.3976,1326.3913,8141.0765,24713.2655,21729.6278,12499.1213,13508.1835,,4239.8946,,,28612.6249,11473.685,12294.601,140916.2672,,105117.929,,,12986.8502,3674.578,182628.34,8374.8008,,,7988.6452,2280.8682,,759.3954,,,3993.951,,,,,,586.3127,,,3932.2271,,,273.0789,,,,27933.5686,,,3700.0814,,,1098.2554,,,,,,,,157288.6599,182628.34,54120.2386,16027.326,226400.7662,140916.2672,105117.929,24966.4897,22444.6284,48167.3976,14036.4327,9456.0261,5682.5073,4574.2204,1417.5722,3168.255,,3466.2202,,4112.6798,2419.4016,,1826.3961,2758.159,2120.3693,2589.2131,1179.3178,970.504,,332.2207,274.8026,570.353,621.4155,271.9643,325.2648,,752.797,489.6668,257.74,375.6619,563.2196,512.0923,272.213,271.2609,162.751,74.2692,259.2109,159.4225,116.4076,,2835.7749,,931.098,,,,,1022.5482,2220.927,3554.5593,7044.6473,48167.3976
2010-05-27,54906.6432,44602.437,20260.8953,20542.3292,221246.8027,49432.4177,1365.8087,8216.228,24965.3264,21951.0557,12569.6214,13625.0928,,4271.721,,,29137.2343,11717.3985,12364.3066,139535.9081,,107001.3985,,,13042.1595,3705.8814,184314.2571,8462.6753,,,8044.9957,2293.4478,,781.6287,,,4031.0471,,,,,,603.121,,,3997.3337,,,290.8168,,,,28220.8298,,,3788.3085,,,1101.9297,,,,,,,,156833.525,184314.2571,54906.6432,16435.0424,221246.8027,139340.016,107001.3985,25255.6161,22829.9845,49432.4177,14053.5297,9399.1674,5736.0758,4648.0757,1428.0307,3188.7557,,3448.5736,,4240.0898,2446.8841,,1857.4168,2809.3691,2098.8719,2634.687,1176.2698,962.9092,,335.9025,277.3644,571.6695,649.4855,276.1847,328.1523,,781.6783,492.8839,261.1675,380.2724,576.1951,513.8151,276.5737,273.0321,163.7899,74.9878,263.5375,162.7936,117.2683,,2854.8375,,942.1558,,,,,1022.2787,2241.8711,3585.7142,7172.7274,49432.4177
2010-05-28,55654.2897,44593.3819,20033.2082,20537.8186,220512.1052,50096.6895,1346.4494,8218.9698,24727.179,21895.5152,12386.515,13429.3923,,4237.8464,,,29480.8262,11594.1083,12252.197,142358.7932,,108114.3308,,,12760.3803,3672.8029,187529.0975,8330.7277,,,7933.6484,2257.8033,,780.2766,,,3972.9515,,,,,,607.3853,,,3921.7021,,,287.7072,,,,28238.2287,,,3798.6245,,,1091.7805,,,,,,,,161008.2435,187529.0975,55654.2897,16745.8444,220512.1052,142358.7932,108114.3308,25682.7527,23734.9514,50096.6895,14173.4875,9241.1117,5799.857,4789.6214,1436.7186,3244.737,,3455.7861,,4299.5406,2461.6933,,1869.6109,2846.7588,2098.8476,2640.1973,1159.9827,968.5506,,342.1723,278.6008,577.6943,647.4184,278.2344,330.0365,,795.0482,500.7309,262.569,381.0678,581.1015,514.8897,280.111,273.6031,167.4151,75.1446,264.0887,159.8876,117.5136,,2823.4019,,961.2267,,,,,1022.0542,2195.5218,3525.0355,7279.8617,50096.6895
2010-05-31,54790.7861,43511.0762,19227.1913,20547.7446,218123.6016,49417.4846,1286.6139,7963.7011,23976.1352,21487.5934,11793.7903,12821.3267,,4067.809,,,29104.3943,11085.1026,11856.8111,144395.5047,,106308.1372,,,12094.6239,3558.9068,188334.4043,7919.2677,,,7703.5974,2149.0261,,753.884,,,3780.8979,,,,,,583.7991,,,3725.1164,,,279.4077,,,,27704.0048,,,3594.1258,,,1042.7479,,,,,,,,160110.8124,188334.4043,54790.7861,16552.3034,218123.6016,144395.5047,106308.1372,25437.5464,23871.0415,49417.4846,14353.5537,9336.2182,5863.5387,4887.4211,1462.4911,3290.8639,,3521.6703,,4308.2823,2486.1212,,1898.3909,2887.6333,2142.9215,2744.0049,1178.7783,974.1547,,345.4427,287.7165,575.8445,651.4807,279.9065,325.906,,805.4838,486.5126,262.2459,383.5228,582.2829,515.9366,281.6689,275.0215,167.7555,75.5327,265.1212,163.4657,117.7525,,2686.0601,,946.3946,,,,,1022.5482,2086.0984,3370.5183,7397.3738,49417.4846
2010-06-01,54702.0578,42995.4647,18920.0634,20541.1262,215764.9736,48699.3188,1224.298,7865.6569,23813.2771,21098.3853,11478.434,12491.9485,,4026.2364,,,28567.6032,10792.8138,11579.4614,144113.2192,,106221.1447,,,12120.0925,3439.4374,185874.2989,7756.5811,,,7774.1817,2091.2207,,718.222,,,3690.6716,,,,,,580.47,,,3672.1555,,,285.8789,,,,27543.0473,,,3587.3933,,,1020.6125,,,,,,,,158226.4668,185874.2989,54702.0578,16446.554,215764.9736,144113.2192,106221.1447,25178.4289,23803.8875,48699.3188,13844.6807,9120.1346,5694.9013,4701.3877,1422.0505,3185.2026,,3424.4034,,4172.0676,2436.6372,,1866.153,2839.3595,2083.5028,2684.6688,1155.0429,950.4656,,340.4538,284.6814,568.0757,653.5737,275.7595,322.0162,,784.2356,479.8779,259.2239,379.0966,568.265,504.248,276.3956,272.7437,164.735,75.2571,261.9425,160.4988,116.7772,,2636.7734,,904.2039,,,,,1022.2188,2051.7302,3375.8507,7419.4648,48699.3188
2010-06-02,54368.5761,43014.0201,19321.4685,18201.7865,214822.4695,48192.4323,1264.8997,7835.2071,23791.6012,21014.282,11816.6642,12819.4492,,4063.5525,,,28693.8376,11046.7269,11563.2576,138357.7691,,105482.8346,,,12893.1691,3472.3173,184946.066,8103.2977,,,7775.5478,2151.6408,,732.1247,,,3796.2414,,,,,,595.0234,,,3773.4649,,,288.7415,,,,27432.5856,,,3763.6612,,,1036.6488,,,,,,,,160528.6834,184946.066,54368.5761,16247.0631,214822.4695,138357.7691,105482.8346,25169.3829,23469.7435,48192.4323,13667.6527,9147.3495,5610.3529,4658.7331,1416.6925,3176.0917,,3395.9556,,4147.8353,2446.7994,,1850.0401,2805.1726,2057.6317,2624.2235,1152.9645,948.2683,,336.2711,299.0945,563.9991,646.9061,274.3562,323.2769,,778.5739,479.461,255.0297,377.0955,564.7095,504.3575,275.4753,271.9477,163.9551,74.9234,260.5247,156.5002,116.8026,,2705.4791,,904.3628,,,,,1022.3984,2162.5591,3485.5685,7416.7991,48192.4323
2010-06-03,54856.7333,43328.8467,19052.3986,17962.8002,216084.8214,48715.2969,1235.3544,7831.8065,23536.4434,20822.8059,11441.1248,12459.8231,,4005.5653,,,28788.6729,10875.058,11464.6243,137862.9734,,106826.0967,,,12428.7498,3427.0954,186695.1351,7844.1798,,,7805.9223,2108.0086,,740.1054,,,3730.0196,,,,,,617.7336,,,3676.2152,,,279.1733,,,,27577.1254,,,3680.5632,,,1016.9766,,,,,,,,163838.9953,186695.1351,54856.7333,16473.5842,216084.8214,137862.9734,106826.0967,25349.2355,23531.5573,48715.2969,14101.481,9378.3201,5731.077,4775.4597,1449.5238,3274.4762,,3465.0899,,4299.4363,2502.73,,1897.2222,2883.7272,2141.0521,2693.6094,1172.9082,965.6869,,343.2955,299.371,575.9862,652.3349,284.7507,330.8523,,813.173,488.2721,260.9399,382.4489,584.9188,512.6233,280.2662,274.5098,165.2836,76.3272,265.7733,159.4149,118.5721,,2639.8247,,904.4952,,,,,1022.5482,2094.5252,3409.0386,7432.2181,48715.2969
2010-06-04,55291.1984,43331.8453,19360.8727,17682.4625,215744.4937,48508.7798,1269.037,7867.2694,23494.8943,20622.1902,11718.6036,12759.5811,,4001.4351,,,29066.7503,11131.0584,11426.803,132641.8893,,107054.9045,,,12952.2873,3458.9705,186359.5128,8148.5825,,,7797.6997,2204.4345,,771.5089,,,3875.8407,,,,,,622.0596,,,3782.204,,,283.8281,,,,27772.6628,,,3735.8916,,,1024.7861,,,,,,,,165181.1039,186359.5128,55291.1984,16463.5486,215744.4937,132641.8893,107060.752,25299.1824,23530.6512,48508.7798,13804.8088,9310.3087,5686.0379,4737.4053,1441.1482,3229.113,,3468.3738,,4228.4984,2459.4849,,1893.6859,2860.9287,2117.294,2664.1469,1170.722,961.4802,,342.2294,295.8739,571.3082,650.4372,281.6561,327.8513,,802.8984,486.3184,263.8582,380.9017,574.6199,519.8367,278.2715,273.9981,163.3421,76.4186,263.8014,157.5023,118.8189,,2707.7597,,904.3893,,,,,1022.4284,2303.9886,3517.767,7366.7395,48508.7798
2010-06-07,53991.5296,41995.7884,18909.2484,16967.7627,210876.4412,47492.4131,1347.2023,7687.8884,22803.5619,20041.7333,11453.1666,12430.9893,,3868.6206,,,28088.2724,10912.9114,10949.6998,129634.0809,,104565.0649,,,12581.8425,3423.1019,182755.9781,7941.2731,,,7802.951,2137.9576,,848.4361,,,3795.3522,,,,,,633.2029,,,3671.9405,,,276.9583,,,,27198.6122,,,3732.1199,,,1014.6078,,,,,,,,158544.1422,182755.9781,53991.5296,16149.3858,210876.4412,129634.0809,104565.0649,24992.69,23225.2652,47492.4131,13121.9497,9066.4173,5610.2016,4601.3484,1374.2494,3156.699,,3326.8649,,4072.5395,2383.9884,,1830.5354,2791.5038,2036.3472,2571.8069,1134.3497,932.9222,,332.5257,286.8947,548.6287,632.8043,275.5896,316.5693,,762.2273,456.8506,256.8522,374.3789,550.2922,516.0214,276.2292,269.4373,159.7111,74.5819,258.934,149.5313,116.0894,,2660.8283,,904.1509,,,,,920.0322,2267.8153,3412.0193,7251.8209,47492.4131
2010-06-08,53584.2198,41251.2336,19017.696,20065.4974,210346.3291,48140.2425,1326.2079,7593.0819,22495.2853,19983.6104,11667.3499,12600.7336,,3817.716,,,27582.1779,11003.1129,10713.595,128587.4492,,103075.4964,,,12740.7852,3409.9564,182352.6297,8032.0498,,,7642.8874,2182.0799,,857.956,,,3878.3387,,,,,,635.1432,,,3709.6471,,,276.2796,,,,27018.5942,,,3738.0227,,,1034.5152,,,,,,,,160169.7234,182352.6297,53584.2198,16364.5486,210346.3291,128587.4492,103075.4964,25032.7122,23135.6608,48140.2425,13119.1178,8914.0131,5574.8936,4643.7549,1402.1076,3204.7217,,3374.492,,4171.5786,2431.3349,,1838.3472,2794.3597,2042.447,2571.2518,1141.0484,937.4979,,336.2606,291.6943,553.8762,634.021,279.1651,320.0505,,759.1652,468.1449,260.1757,374.7121,555.6569,515.173,274.2213,270.2289,161.2977,75.3776,257.4127,149.0982,116.0644,,2696.2788,,904.2304,,,,,848.7519,2271.7586,3442.2705,7275.249,48140.2425
2010-06-09,54724.4411,42573.9327,19673.5954,21168.101,214730.7512,49061.4927,1353.0265,8036.3528,23924.0563,20837.7485,12154.4793,13086.2376,,4199.5577,,,28446.2479,11410.5046,11400.6129,132145.3513,,106410.2037,,,13357.4977,3717.2955,183774.4324,8359.6608,,,8054.3075,2261.7912,,842.0544,,,3920.756,,,,,,636.5767,,,3842.9982,,,288.7796,,,,29120.7884,,,3856.17,,,1052.6445,,,,,,,,161143.4197,183774.4324,54724.4411,16386.1258,214730.7512,132145.3513,106410.2037,25191.6168,23336.3596,49061.4927,12847.6034,8623.5285,5573.519,4642.6098,1384.8732,3145.5011,,3325.3267,,4033.1965,2411.5957,,1796.8695,2772.9256,2039.7642,2485.7389,1101.4302,926.521,,333.6405,290.6503,545.3948,633.8647,276.189,319.3801,,747.3905,459.228,259.267,372.9639,544.5557,493.6779,270.745,268.4632,159.6373,74.1996,257.3493,150.2635,116.0357,,2813.7168,,904.482,,,,,857.0184,2439.9878,3644.3865,7317.7621,49061.4927
2010-06-10,53968.8557,41706.2585,19296.9637,20352.6462,212857.9259,49229.8681,1394.0973,7778.5877,23022.6498,20311.2844,11838.1449,12864.2518,,4051.502,,,27828.1332,11280.0193,10922.0286,130070.8031,,104765.6716,,,13021.8991,3562.0196,184195.2206,8181.2233,,,7846.5581,2218.4322,,860.6101,,,3830.2056,,,,,,644.4912,,,3841.4791,,,286.791,,,,29163.6906,,,3837.9228,,,1056.1916,,,,,,,,162011.9235,184195.2206,53968.8557,16336.7279,212857.9259,130070.8031,104765.6716,25442.8212,23391.6471,49268.6717,13076.4093,8614.4461,5661.0093,4847.0335,1436.1147,3195.4735,,3384.6828,,4172.2218,2450.857,,1846.8389,2812.085,2051.4824,2535.257,1113.446,944.8091,,338.0046,296.2775,553.3653,642.9166,281.753,320.6915,,765.0783,465.1095,264.4401,375.5981,550.2583,497.5614,274.2635,271.9704,161.3226,75.1572,258.918,151.5264,117.0109,,2768.5889,,904.1245,,,,,847.7606,2405.33,3568.0762,7326.5897,49268.6717
2010-06-11,54517.7637,42037.4995,19465.4154,20407.4824,214029.0991,52162.1966,1449.5829,7794.2623,23216.8306,20411.1758,11735.9871,12860.11,,4050.1976,,,28221.3308,11292.1293,11000.5376,130341.0303,,105622.2339,,,12914.9737,3543.4004,184843.7714,8188.5936,,,7946.2817,2216.2541,,868.9875,,,3822.6172,,,,,,641.7719,,,3782.7536,,,289.041,,,,29120.9812,,,3750.3129,,,1043.9658,,,,,,,,164290.5938,184843.7714,54517.7637,16671.9283,214029.0991,130341.0303,105622.2339,25644.0378,23857.5598,52213.4682,13593.1822,8981.8851,5825.068,4957.3337,1450.0164,3240.3378,,3478.0451,,4254.9129,2484.0973,,1899.5437,2869.1884,2140.4006,2637.098,1131.709,959.694,,342.8587,295.1938,566.919,645.4443,288.094,326.0181,,789.6992,473.7404,266.6148,377.9421,564.0812,502.1606,276.7156,273.3176,163.2409,76.4561,262.8158,154.2121,118.1545,,2769.8976,,903.8334,,,,,847.4876,2382.1006,3560.5121,7406.2352,52213.4682
2010-06-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165954.9004,186838.611,54840.8523,16863.4625,214428.0096,130812.1244,105895.1785,25714.3565,23963.0509,52581.2192,14002.0611,9263.777,5921.0168,5053.3816,1468.149,3324.1644,,3552.7464,,4350.2922,2524.6473,,1974.5394,2941.8195,2183.3465,2698.2948,1150.9924,975.0118,,348.7234,301.1449,598.3847,660.7302,297.1285,339.4568,,807.9847,505.6756,268.7147,383.8815,575.9249,482.256,287.3285,273.743,169.7176,77.9818,266.506,165.4252,120.5777,,,,,,,,,,,,7418.3221,52581.2192
2010-06-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166073.654,187999.3137,54732.9312,16767.2711,214862.6613,130719.593,105994.7596,25739.8841,23556.8845,52685.3709,14391.0077,9344.4432,6010.9319,5056.9581,1498.9037,3346.3117,,3622.7442,,4365.9531,2528.7894,,1978.5026,2963.2332,2211.4567,2716.8113,1160.1217,981.2955,,350.5167,300.4921,604.873,658.6181,303.0567,361.3023,,812.0543,513.4225,261.344,384.297,580.1844,496.0171,288.6627,274.8568,167.7213,77.8128,266.9096,167.0796,119.8499,,,,,,,,,,,,7444.6837,52685.3709
2010-06-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-06-17,54580.6188,42517.1225,19476.5318,20498.1107,216678.2655,52397.2916,1337.453,7798.7135,23280.5165,20569.769,11627.8865,12771.0688,,4085.4578,,,28482.3257,11251.3256,11061.5348,130969.9935,,106304.8215,,,12617.6462,3604.864,188733.0057,8093.1689,,,7994.6661,2207.267,,814.3784,,,3812.0827,,,,,,655.9613,,,3767.6575,,,286.1593,,,,29646.4775,,,3752.4546,,,1040.5978,,,,,,,,166526.1584,188733.0057,54580.6188,16709.6801,216678.2655,130969.9935,106304.8215,25610.4085,23491.748,52449.3824,14319.4422,9416.6897,6076.4211,5097.8619,1519.4015,3354.1022,,3660.3835,,4388.6926,2544.3143,,2007.8976,2991.0239,2205.6319,2710.925,1211.759,983.58,,354.7396,321.4234,600.2784,655.3826,303.3962,357.3784,,813.9448,514.0964,269.6069,385.6086,585.2158,497.1718,286.3923,275.4967,166.4796,85.3788,267.531,164.2403,120.5964,,2740.6608,,904.3495,,,,,789.983,2383.4609,3502.6348,7462.8939,52449.3824
2010-06-18,54521.8422,42651.4254,19442.2504,20511.6913,215178.6919,52723.1026,1253.8997,7877.8643,23370.0371,20632.8795,11409.1542,12533.0416,,4134.0168,,,28733.344,10959.8784,11118.8548,129479.8439,,106664.1834,,,12088.1657,3647.6763,191104.555,7894.8166,,,8150.0381,2125.7432,,755.514,,,3723.9325,,,,,,635.3758,,,3667.8542,,,263.0188,,,,29632.2745,,,3597.1775,,,1009.1208,,,,,,,,168405.2528,191104.555,54521.8422,16939.2333,215178.6919,129479.8439,106664.1834,25622.5845,24127.8497,52781.0584,14359.5589,9367.1215,6041.8052,5112.1439,1529.3435,3353.6641,,3651.1136,,4363.1569,2541.7778,,2030.0951,2985.4364,2211.8111,2718.5198,1203.4696,980.3066,,359.1498,337.0493,607.9798,655.8523,307.1823,357.185,,807.4485,517.1052,274.6266,385.4347,581.3189,494.8441,289.1617,275.4105,167.7644,85.0911,267.2941,163.4864,120.4655,,2640.018,,904.5615,,,,,763.8441,2251.9901,3419.989,7544.7614,52781.0584
2010-06-21,57655.1625,44654.4552,20239.8209,21774.3809,222142.4321,54680.4883,1286.3952,8360.2218,24452.2747,21394.2828,11871.2487,12975.4979,,4347.1225,,,30662.545,11345.6609,11671.64,133921.7255,,111412.2113,,,12864.211,3811.2534,200880.9463,8226.2093,,,8486.8927,2207.1952,,789.681,,,3893.6303,,,,,,650.7951,,,3814.0108,,,274.0647,,,,30850.6481,,,3713.828,,,1031.481,,,,,,,,172257.4281,200880.9463,57655.1625,17671.4978,222142.4321,133921.7255,111412.2113,25930.7976,24353.7211,54667.4949,14975.5388,9698.5437,6149.9349,5336.7694,1565.1569,3454.068,,3823.8507,,4569.24,2641.0815,,2079.8796,3078.1947,2294.3275,2838.2537,1277.197,1010.5038,,366.9641,342.7937,630.586,677.637,314.9943,365.7494,,846.8529,555.6587,283.1371,395.6104,612.6522,527.2068,297.1488,281.3563,173.1125,86.3899,274.5295,176.9376,122.8756,,2773.2648,,908.5403,,,,,786.9218,2431.1853,3572.6055,7634.2637,54667.4949
2010-06-22,57486.0005,44370.6695,20262.7905,21699.4126,220916.2196,54657.3218,1276.5383,8446.4088,24414.5686,21381.2301,11795.4439,12837.8553,,4341.0932,,,30434.6518,11362.4503,11572.4717,133402.3409,,111542.274,,,12780.3112,3792.2356,200366.6597,8222.9069,,,8387.3802,2219.8889,,779.6336,,,3881.7562,,,,,,656.9009,,,3817.0332,,,275.3326,,,,30681.7214,,,3705.5421,,,1035.1402,,,,,,,,170359.2621,200366.6597,57486.0005,17511.3815,220916.2196,133402.3409,111542.274,25899.1361,24432.6958,54668.9268,14961.0589,9560.6661,6119.0888,5251.1653,1551.5812,3416.9352,,3765.3467,,4571.7207,2627.8347,,2086.1367,3059.2391,2260.6566,2811.686,1256.6711,1007.864,,365.1235,362.4945,639.5473,665.2942,308.2401,363.9149,,839.6592,558.1372,279.9992,393.6262,611.4378,532.0562,293.6775,278.2171,173.0684,85.426,274.1459,174.4201,121.7872,,2782.5236,,906.5132,,,,,800.8158,2406.9931,3562.4899,7585.773,54668.9268
2010-06-23,57528.6035,44306.7262,20302.912,21375.2204,219528.5243,53479.6555,1336.827,8364.8517,24011.5963,21139.0189,11746.8146,12754.0651,,4352.3575,,,30277.5896,11373.6438,11353.7549,132740.4949,,111653.9606,,,13064.4309,3732.8725,199508.2423,8203.3204,,,8336.5931,2246.448,,792.8976,,,3904.2944,,,,,,659.4589,,,3823.0236,,,274.8789,,,,30670.8633,,,3716.9384,,,1017.3184,,,,,,,,172011.9572,199508.2423,57528.6035,17408.381,219528.5243,132740.4949,111653.9606,25984.5417,24579.6409,53479.6555,14808.5303,9391.0041,6082.6863,5161.4396,1535.3175,3406.2572,,3782.9814,,4532.115,2609.9204,,2079.6175,3032.1521,2242.5451,2766.0192,1248.0521,998.662,,364.4112,361.3617,631.5056,670.0737,305.4347,357.381,,828.2244,556.393,279.1242,391.1371,605.8217,526.6584,289.7976,277.3477,170.0629,85.8202,270.3186,174.6875,121.8772,,2747.3793,,906.5665,,,,,783.8707,2479.3954,3562.6991,7693.6852,53479.6555
2010-06-24,57762.1442,44222.1553,19906.9066,21441.582,220602.2702,53208.6832,1324.9114,8462.6812,24208.3789,21178.9031,11727.5762,12717.3848,,4441.3724,,,30693.3426,11379.0678,11503.1809,132714.9874,,110096.1562,,,12956.1,3764.4257,199794.4111,8158.3217,,,8322.8062,2253.5858,,787.4606,,,3882.8484,,,,,,662.5837,,,3798.3903,,,279.1584,,,,30436.2781,,,3687.4818,,,1019.2185,,,,,,,,169409.702,199781.7439,57762.1442,17365.4607,220602.2702,132714.9874,110096.1562,26007.1186,24496.1814,53208.6832,14780.6183,9494.1493,6152.7691,5264.9045,1535.5575,3416.6643,,3744.3646,,4532.8232,2600.6245,,2129.8611,3057.1674,2242.8955,2791.0422,1231.8228,1003.6608,,362.753,358.1325,634.6263,666.0626,307.6934,361.0352,,831.2913,561.7298,282.5932,391.1982,607.7693,515.5334,288.8553,278.2525,171.7328,86.2304,270.3609,173.9022,121.8963,,2714.9262,,908.2597,,,,,774.5829,2462.4015,3534.9705,7601.6628,53208.6832
2010-06-25,57850.964,44474.4385,19311.6147,21427.444,220426.8651,53959.7578,1293.243,8279.0242,24333.6461,21199.12,11533.0487,12499.7962,,4431.0319,,,31323.5491,11216.1114,11569.5323,132604.4355,,110901.275,,,12640.4125,3775.1687,200044.1435,8005.3555,,,8433.8671,2204.2725,,754.9983,,,3771.6119,,,,,,648.7091,,,3715.3959,,,285.5596,,,,30597.5901,,,3607.0387,,,1006.2754,,,,,,,,169493.9362,200044.1435,57850.964,17445.6994,220426.8651,132604.4355,110901.275,25929.0404,24818.2864,53959.7578,14782.0665,9377.338,6082.8586,5278.5622,1548.086,3514.8502,,3723.5067,,4443.6599,2718.7017,,2090.3753,3065.5946,2236.2556,2782.7795,1230.5155,1001.8966,,365.9543,357.0723,629.7345,663.4069,300.904,352.193,,822.9728,557.4497,274.9261,388.7846,598.5802,521.4566,287.5079,279.1465,172.0437,75.6019,267.5857,179.0589,122.4739,,2693.2606,,909.1555,,,,,779.8313,2413.0678,3424.4521,7535.0969,53959.7578
2010-06-28,57220.4338,44859.3006,18784.535,21683.2677,220248.3372,54041.7105,1253.0546,8452.7413,24384.3412,21239.0712,11491.8298,12439.2352,,4342.7057,,,30981.3798,11274.1713,11688.7113,132687.85,,111304.7208,,,12592.4343,3778.6837,201404.9622,8075.7986,,,8419.174,2185.1305,,745.8972,,,3742.8454,,,,,,643.6559,,,3666.2429,,,275.6639,,,,31136.1384,,,3576.2093,,,962.4376,,,,,,,,168870.4227,201404.9622,57220.4338,17564.0883,220248.3372,132687.85,111304.7208,25944.2791,24646.3156,54041.7105,15112.6305,9424.1647,6157.5427,5342.0446,1566.6251,3646.2508,,3815.0301,,4523.6332,2905.2446,,2158.7545,3103.4514,2293.4799,2871.2764,1294.8894,1052.3717,,376.5667,360.6854,645.4032,668.1351,299.7146,466.132,,844.2632,573.6888,282.0202,392.0806,615.7831,521.9446,289.2552,286.2855,183.685,76.6112,269.8127,188.5527,131.0429,,2668.9172,,909.1555,,,,,779.8313,2385.7749,3381.4314,7545.4401,54041.7105
2010-06-29,56586.5258,43378.572,17571.8068,20451.7492,213569.9432,51813.5538,1128.617,8976.9472,23236.0739,20418.9678,10717.7428,11365.4974,,4060.1968,,,29874.1403,10754.7477,11176.7593,129545.5226,,107071.3255,,,11875.6164,3547.7505,196802.6603,7617.6795,,,8134.3761,2045.3041,,695.5576,,,3535.837,,,,,,602.1817,,,3447.006,,,261.111,,,,29279.2685,,,3475.7109,,,876.1486,,,,,,,,165234.1566,196802.6603,56602.1265,17158.6375,213569.9432,129545.5226,107071.3255,25815.7971,24559.43,51813.5538,14734.8561,9407.5052,6069.6186,5267.0728,1527.6791,3536.672,,3676.3952,,4446.5844,2867.2487,,2085.8253,3027.5305,2242.3802,2764.4902,1260.5172,1037.0547,,366.8641,339.9513,625.3572,658.5507,300.6157,464.6826,,821.1815,543.1791,276.8836,387.5208,600.9642,508.4285,286.8821,281.1101,176.574,76.256,268.4811,179.4776,127.3578,,2461.4022,,908.5269,,,,,747.4751,2257.1601,3149.0915,7413.2766,51813.5538
2010-06-30,56656.6464,43384.1092,17159.3924,20350.6856,211264.7446,54592.6583,1117.7043,8998.5244,23021.0886,20413.0641,10594.8624,10992.4294,,4062.5829,,,30363.4471,10859.9062,11139.341,127651.0375,,108959.5935,,,11386.5889,3535.1516,189188.533,7706.5532,,,8183.3647,1957.2966,,699.0132,,,3457.8886,,,,,,589.0762,,,3519.01,,,255.8383,,,,29154.4129,,,3422.301,,,828.3537,,,,,,,,163371.4961,189188.533,56580.3184,16972.0617,211264.7446,127651.0375,108959.5935,25683.0826,24251.2401,54592.6583,14461.7714,9137.2816,5954.4421,5184.0449,1494.906,3510.2559,,3621.0376,,4374.8139,2850.4224,,2071.0743,3026.6778,2255.3358,2717.9275,1221.8981,1024.6976,,372.3073,348.4266,619.8839,655.0264,296.1076,465.0875,,804.3477,530.5839,277.9775,385.3508,586.7274,508.8716,285.1654,279.6395,171.0006,75.5031,266.2498,177.2065,129.812,,2416.3317,,910.7107,,,,,753.3146,2186.2232,3156.6608,7397.3738,54592.6583
