date,BTC,XRP,LTC,XLM,DOGE,DASH,XMR,DGB,XEM,ETH,ETC,NEO,ZEC,BAT,MIOTA,EOS,BCH,BNB,ADA,BTG,TRX,XTZ,BSV,MKR,ATOM,LEO,LINK,HT,MIN,INNBCL,STO,TAGZ5,CRO,HEX
20151026,0.0281133792802171,0.00857832367016041,0.0165821569702264,0.0946438137136897,0.0728192493271493,0.05746784815876,0.0190967831194329,0.127837699349163,0.00220643935692042,0.00807435787185531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151027,0.0471368621492663,0.0178924881249385,0.00417846643440087,0.105341365295188,0.0271233544056705,0.010089675304852,0.0276036834916164,0.140443209415246,0.00844361228761337,0.0103213677740832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151028,0.0464328673307361,0.0188440558604512,0.00816679085705933,0.119680936974231,0.0328613258118583,0.0313764319129269,0.0348573082266172,0.145242744198962,0.058567014738566,0.0157951490813918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151029,0.0134208010892952,0.00273114036332095,0.0131837522136324,0.0234497813153556,0.0762387021938321,0.0117619338722793,0.0261567321042094,0.00816934418027909,0.0126130266490187,0.00707243230302866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151030,0.0325627626203507,0.0170880475348256,0.0213202206297209,0.0197591738606393,0.0326167670887712,0.0188934660601508,0.0171926561411403,0.133251915264211,0.00620519077345799,0.00429723066083934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151031,0.0343249107365342,0.0112100976449619,0.0450849734226021,0.0232407550171223,0.0721110585549053,0.0180172413312255,0.0193426503049781,0.019398422051761,0.00588059892524795,0.0108673754604987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151101,0.03840679044184,0.0135544833323542,0.0639507716983908,0.0207825030810996,0.0607351156097326,0.0100724886266056,0.016128457837994,0.0173590770364552,0.00565165693538733,0.0123060104433212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151102,0.0462380991657082,0.0165153225863039,0.0221638896755477,0.0344489034760092,0.080295997808437,0.00892125211693938,0.0214683039669905,0.0135356380659232,0.0101997004086409,0.0115493233803001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151103,0.0474705707627095,0.0159439556230989,0.019331106368511,0.0178504531706242,0.0854815851401728,0.00938887706745969,0.0122294238033562,0.141956816184312,0.0245639484374189,0.00596106964147038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151104,0.0421155017106057,0.0166540465689672,0.0325557935588373,0.0380681328303297,0.0971652420566855,0.0128147480239733,0.00935128485915847,0.147015511065873,0.0249333851697289,0.00314578691879199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151105,0.0503438255325691,0.0162796463107146,0.0408926355747658,0.0941312811759523,0.0490659226845365,0.00676552415589104,0.0108697136539407,0.0136095760779852,0.0107214290671322,0.0209954467146763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151106,0.0463251257554612,0.0181253621147448,0.072543047594624,0.0758563079038165,0.0372702252685283,0.00681949980482328,0.0333879195305144,0.139715948226408,0.0166512225420557,0.0207215376025125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151107,0.0758692492180981,0.0186569563671329,0.0331737063266836,0.0297996972807642,0.0875369267332194,0.0159891119636213,0.0309125746653167,0.142454666023509,0.0397543970777236,0.0216313168685345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151108,0.0399112381576872,0.0293688896686586,0.0865045033166777,0.0135849166797889,0.0893652860603539,0.086241843453909,0.0333669055167814,0.085039569650558,0.0759428008051805,0.0207587282767196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151109,0.0594842061617789,0.0121324059140655,0.090337725999621,0.0284504971338397,0.0813783139427983,0.0725555123418858,0.0320962487649582,0.084941876429619,0.0898023609496656,0.0214964664307016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151110,0.0667101346550739,0.0173233215499067,0.0635074896086954,0.0279380093834757,0.0414814410717573,0.039224077655268,0.00875825343191135,0.00916066230074034,0.0280905416609907,0.0235433605194743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151111,0.0450918440345727,0.0177869755101488,0.0544076880233855,0.0338650075131298,0.081096183759984,0.046052542910188,0.00975836408955802,0.00899987317940135,0.0286106859146821,0.00724668378489477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151112,0.0792417297787226,0.0181159399599376,0.118759785151231,0.0336790216355034,0.0637560475376371,0.0463271226534299,0.0111998889632647,0.00522223682931047,0.0293450920477528,0.00302764140635243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151113,0.0311117714765545,0.0177783939919676,0.0748444457211986,0.028356842613409,0.0498010798092741,0.0493181148316891,0.00503858953872016,0.0489919684075252,0.0254318980136616,0.00419410317786187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151114,0.0679945298832673,0.0420954707090872,0.0754724676434757,0.0384146973164508,0.0394410760607734,0.0277682491309005,0.0153406490177011,0.0481008354413251,0.0313517151332377,0.00454220001301892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151115,0.0256476959762133,0.0428034117737752,0.0683838351366583,0.0353638523492367,0.0625961230271487,0.0272274360868915,0.0154036543919704,0.0467642108683741,0.0315535724125719,0.00479652135345534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151116,0.0343285470726931,0.0414553469595176,0.0683621944610406,0.0609199286728403,0.0719372006858572,0.0223352947522408,0.00765738947501471,0.0514336226322889,0.0307797228486115,0.0233530423181878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151117,0.064002939408214,0.0166866100504338,0.0641658181837243,0.0234571592941618,0.0754794504216108,0.0432813157330059,0.0370012587981446,0.0453239234850087,0.0246828922176564,0.00250414957648495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151118,0.107344433937305,0.0569057908442213,0.0490694803583201,0.0173865684627986,0.0726255053452584,0.0328146117970736,0.0148459349321463,0.0236919116823967,0.0280178635978233,0.00388481598564044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151119,0.0582161230006253,0.00737129813672849,0.0311249433359571,0.0184948017971951,0.0667476378265858,0.0464995001764471,0.0228234639199858,0.0356004708564725,0.0280496226697306,0.0201748829997692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151120,0.0737016930071107,0.0321494774953058,0.0636585447133954,0.0169098780811777,0.0941345343899437,0.039749933857394,0.0190834378634683,0.0335942073284217,0.0251255002583659,0.00848239261997491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151121,0.0674516673039856,0.010731515177123,0.0625093420542466,0.0157199208103966,0.0660015119793664,0.0438809476969842,0.0139721079129774,0.03370836926709,0.0181471596190874,0.00461968195619602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151122,0.0645141340545116,0.0175188460253402,0.0697330551186034,0.0223450600256167,0.0872626187091211,0.0304882171726969,0.0309481862545667,0.0417752101443724,0.0181894469881104,0.00402975845891681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151123,0.0640235092105204,0.0181615024794268,0.0368162324136692,0.0134728269103147,0.0659175712448325,0.0673432066255635,0.0209090442736069,0.0404908307666112,0.018776742915509,0.0029398593653255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151124,0.123911086505679,0.0291459139522854,0.0657510777570945,0.018501363927954,0.112761514799017,0.0876671425951882,0.0193031902002075,0.0514913782805894,0.0238411611166223,0.00315397466078684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151125,0.0466369210656704,0.0308774405021362,0.0700760561799358,0.011035094439492,0.137471530890655,0.0880029110280434,0.0209551345575612,0.0225937471369983,0.00422041734978416,0.025011492461383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151126,0.0474835368017141,0.0288023287061807,0.0830707557494302,0.0189910196922359,0.101535315023325,0.0930554097423733,0.0226427448025495,0.0669085674715486,0.00439766176127747,0.00365075954762028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151127,0.0512692816270454,0.0293992124300537,0.0274378891722437,0.0529563882054717,0.121003749173153,0.083581054686116,0.0289202992448437,0.0118837073502203,0.0645320243182196,0.0174539069893324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151128,0.0489776165723176,0.0240121111700835,0.0720916104979857,0.0415644611998007,0.0535630336524072,0.0410284100712739,0.0219362353658481,0.0241274798780366,0.0236005161380776,0.00225482024967132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151129,0.048781274980774,0.0228566051997152,0.0695087620532231,0.0562403567598655,0.0570996930905935,0.0345317966161231,0.0225646039706197,0.0239275282592404,0.0267467022888788,0.00767728179638633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151130,0.0547672039329204,0.0266250500943148,0.0774269284014594,0.0211947932426158,0.134127885657319,0.035080636951573,0.0230603093864772,0.0220335200831295,0.0204404344779765,0.0289132383571679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151201,0.0998256941012822,0.0254976120968295,0.0387299180606045,0.0574406907630893,0.123010158226837,0.0193628068325643,0.037514477610868,0.0361579792275479,0.0249784554089662,0.0214686625677461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151202,0.0489702509469211,0.0256886378036222,0.044934198087974,0.0682361628516773,0.0853158117730189,0.0208851921950998,0.0339332056360107,0.0368688096453616,0.00602180099489432,0.0524469994936894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151203,0.0598468671009918,0.0110020766324787,0.0513309510683429,0.0221921037288903,0.0417835929750092,0.0456561492423041,0.029462695399161,0.0321541654960043,0.0095808593134798,0.0192027585472058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151204,0.0575583209774628,0.0319060545343173,0.0399558445880741,0.0272608815990541,0.0438070152644435,0.0894388498974077,0.0372809842487391,0.0219650291433591,0.0079620789686888,0.0184336142904159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151205,0.0720357012351523,0.0282246992247699,0.0465638594155733,0.0103739467406809,0.0818919099404385,0.000983165969072464,0.044783205189556,0.0231260409482918,0.00921009733622842,0.0318217423559488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151206,0.06711076586795,0.0347425239312575,0.0489710092024384,0.0117983840286037,0.0480660789302407,0.00844377296421997,0.0451992567178831,0.0225773609191633,0.028657242982178,0.0351147171545072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151207,0.0640327255133827,0.0385054547002036,0.0543797584596538,0.0111949993262364,0.0394127641169831,0.00821901827342118,0.0397367934574939,0.0150128795200815,0.0220891320561383,0.0331868649585884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151208,0.0683228193143927,0.0437988548307645,0.0503401154673193,0.0107085624841964,0.0517290393899052,0.0463004143110728,0.0313030644279006,0.0247675353734837,0.0159156184019467,0.031804062616095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151209,0.0387972859537789,0.038237301861051,0.0471662901918941,0.0251226430179564,0.181830035203125,0.0420180870966355,0.0294975482196664,0.00656777347857193,0.025949132761343,0.01232076720952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151210,0.0560750832224509,0.010192559622733,0.0308899746879265,0.0261769159542794,0.0962853103066384,0.0234154964313525,0.0289857270293234,0.0270147332518068,0.0253522961629831,0.0147218556094247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151211,0.0595679682481447,0.0117355815077666,0.0285729964786708,0.0251000898991849,0.0973666577920509,0.0247326317647299,0.023873472597682,0.0221944408421642,0.0092529477204418,0.0172140905015959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151212,0.0684722457740427,0.0250987490355912,0.0459874990373597,0.0259868778825534,0.0750980589322022,0.0235139806845883,0.0266111500962211,0.0176884700758779,0.0282764144775236,0.0646117367707156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151213,0.0713646545750603,0.0401438245591306,0.0388373648714041,0.0263084317509476,0.0861659559872253,0.0216502349022263,0.0268670086884657,0.018961269936072,0.0288064722303063,0.0694936319259999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151214,0.12514464970153,0.0285995939259211,0.0394483248089091,0.0461943743830139,0.0865873377193264,0.0196634513915668,0.051711712866217,0.0138877954904055,0.0280952205123632,0.0924659656290633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151215,0.0859774753867362,0.0650936792426229,0.0383790373227785,0.0242553612538704,0.118059615162316,0.0183858752901618,0.061314382088596,0.0100473761040378,0.078176004473573,0.0156374749518497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151216,0.0681796619255752,0.0662614525466978,0.0462110026885209,0.00122388769922074,0.0911435665259438,0.0820669554290866,0.0702281649847139,0.0344162152559881,0.0421354132029795,0.0190193146547747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151217,0.0420582774277875,0.059861011988224,0.0410973611433061,0.00387053061362214,0.0923109458513265,0.0291297930271707,0.0089045372008588,0.0330102280182983,0.0450457942968701,0.0874444146060731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151218,0.0707562473926411,0.0589533574639636,0.0333448243581539,0.00713978502950213,0.101902877529611,0.0277663313855828,0.029114006424836,0.0169610902348205,0.0278601156224276,0.0777263051626464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151219,0.0722035486938668,0.0431337851238099,0.0440449840996759,0.00482096002107785,0.0996532085316089,0.0296440733320427,0.0285117804389061,0.0184223853105569,0.00993045468739947,0.0943929037419954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151220,0.0844876176650427,0.0444588163948327,0.026510077296288,0.00738274236305588,0.128245784450631,0.0273710930484392,0.0263800117711756,0.0158092656236791,0.0170402845505017,0.0921547597814587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151221,0.0745487972673252,0.0701712648551411,0.0290323997233333,0.00701397098948485,0.0939766445514699,0.0261445163633669,0.0221489871720041,0.0214794308598453,0.0266464106662888,0.0637438182835356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151222,0.0647062204223463,0.0430773394362079,0.0323445986201254,0.0310789734320349,0.101161459953501,0.0183915578191745,0.0706989318569199,0.0243102427957252,0.0237298637207552,0.0600609599331616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151223,0.0888295051662935,0.04754208681828,0.0347377588255064,0.0152798190351308,0.0396061196902061,0.0176926230919084,0.0708567237122482,0.0270876362830707,0.0192091967988057,0.0126395357250414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151224,0.056755929551177,0.0539468834532406,0.0275941348847291,0.00833253148541209,0.0346412671921213,0.0153700160258744,0.0251682772912214,0.0238648107057321,0.0280989794818513,0.0582589958909127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151225,0.0858798476351787,0.0632391944819855,0.0327681641097017,0.0175737625025098,0.10887797760413,0.0198836760652331,0.0859477715346183,0.0233503090526995,0.037768027235567,0.07512795348145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151226,0.0400961387257119,0.0529208291634855,0.0298671557610058,0.023777060266094,0.0905791056802538,0.0298133605269019,0.0373843936861398,0.100496277123297,0.0385324021345964,0.0823506689920214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151227,0.0601059326483206,0.0626084432168721,0.0296422554804967,0.0201644521751906,0.0896208132621686,0.0280091204087625,0.0569188192118074,0.108769861870236,0.0336952883494994,0.051215874627839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151228,0.0433703909467526,0.0577696697508091,0.0283169746276471,0.0232026607294035,0.0959359063134601,0.0208228607995315,0.0205899329911296,0.0856774939169164,0.034330757388907,0.0212517172002903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151229,0.039279882869024,0.0925529061491135,0.0190648276384964,0.0224264182907493,0.091732123758261,0.0293983538132049,0.0132484834914469,0.12473445023809,0.0318708075229325,0.0239727855825196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151230,0.0400986819018587,0.0921999961974231,0.0544513042706237,0.0359071031130606,0.113484266750705,0.0276634294355392,0.015956922188469,0.101613090059711,0.0357778513535346,0.136086402191459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20151231,0.104086023123153,0.0341555489199767,0.0628602711736753,0.0260843267624793,0.113726434673298,0.0261125127820786,0.0192854339520878,0.0937154021040207,0.0185947247452068,0.0800833678836546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160101,0.124397404747009,0.0614243845952452,0.0828356064959948,0.0187630779712217,0.0892454039447048,0.0217579655122079,0.0209659548729964,0.0173268781982341,0.0108731173769637,0.0196149980879384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160102,0.0853148798549441,0.0403601764731055,0.0867941113530462,0.0159966123623117,0.104872493526903,0.0191781528462658,0.00613243494847823,0.0207693083956309,0.0295547142886955,0.0151657078873921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160103,0.0984058094753079,0.058974102418552,0.107197011129974,0.0208113661793452,0.134550602906047,0.0167956438304579,0.0140328002978312,0.0993239983010499,0.0158073754424133,0.0136949464274883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160104,0.107466748992754,0.0627279332473322,0.0488858032815284,0.0395709749737913,0.132462450210516,0.0223187843851629,0.0162028417231969,0.112968270706134,0.0183889424663256,0.0238529093844542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160105,0.0593035756617396,0.0520121551642099,0.0537750862210105,0.0164088862975103,0.0673695924710423,0.0179321299142715,0.0170497016225794,0.116987267216278,0.0119120330964712,0.0275200484926917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160106,0.108544479722585,0.0452360722720513,0.120010615470264,0.0110451535021541,0.0598367574404201,0.0283156721300992,0.0193123311959615,0.117113776475009,0.0254630327335659,0.0320599033429574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160107,0.044462314630032,0.0260985686334632,0.0382843712907338,0.0176187094140518,0.0608277014031376,0.0283318422651887,0.020706581657804,0.103215221114415,0.0351542874916132,0.0253400341329299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160108,0.0335415956573237,0.0175947468979693,0.0896783523128891,0.0199377776983778,0.0980246339290355,0.0351345196448359,0.00651020368743273,0.05292437320452,0.0150884231726391,0.0243515802000374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160109,0.0753336082239507,0.0199443832663855,0.0647315430763768,0.0174175579562917,0.0678519016394136,0.0330584570984638,0.0118596071178239,0.145878599373412,0.0521500312984741,0.00714649303573541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160110,0.112788328958655,0.0200840779355545,0.017354865202701,0.0169973875697428,0.0454023601668436,0.0366231536238032,0.0145820909016162,0.0582452129402369,0.0340674789360172,0.0164751346494172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160111,0.118056902276072,0.0247219976311199,0.0174055369344023,0.0185435010619695,0.0475425293884234,0.0371355171005367,0.0435189614864312,0.0224433937297585,0.0317783592749111,0.00636504111015573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160112,0.04820215424996,0.0379452968648657,0.0191853351767734,0.0169301881851416,0.0879325341691969,0.0410501391320712,0.021693661852014,0.0136305740054096,0.0300733541751209,0.0245911039010672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160113,0.0299501886998109,0.0260240083221306,0.0303380000798942,0.0140532748544624,0.0357271870595426,0.0471749542635037,0.0201517036325613,0.0607895277402952,0.0327935874646195,0.0175857629268893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160114,0.0319841565578713,0.0118012550754505,0.0100238227824185,0.0114383084234582,0.0763771589304627,0.0397893144263753,0.0266761492759908,0.0144740424046118,0.0314883272643261,0.0200323059421914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160115,0.042357106214035,0.0120698759688128,0.0753108139954916,0.0203408082675126,0.063532570207268,0.0332876932777252,0.0213987352777946,0.0133944188340148,0.0219547738694139,0.0142057260665937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160116,0.0854704517045505,0.0174362648224379,0.0725713570939838,0.00948043673191167,0.102123691387783,0.0267001034892848,0.0192354927340332,0.0107548567797233,0.0297959212865298,0.048299768718708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160117,0.0366731937832207,0.0134959760027186,0.0339782458402083,0.0214051473660039,0.0516085570861122,0.0250498688001077,0.0151370531170006,0.0162406112990285,0.027896646592932,0.0375361751733013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160118,0.0421303878199516,0.0125816073799865,0.0376602370015458,0.0349183995278142,0.104219749741192,0.061559762477891,0.0188637994142714,0.0157789716550895,0.0302933734796271,0.0160993977059438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160119,0.0536900556897284,0.0670679705521041,0.01559527767449,0.0346930365998253,0.024625705881998,0.013272870218507,0.0178065574813358,0.0197763245418533,0.0218613039146665,0.0516590048300191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160120,0.108672647938242,0.02789277086245,0.0562807968882651,0.0196305768031609,0.137902683862224,0.0374165809657215,0.0228592673501625,0.0324144007911715,0.0273748969325761,0.0213015217660041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160121,0.0900060718697671,0.0398260948979375,0.0287102202342947,0.0131029229771692,0.141273838440797,0.0397737614449115,0.0348332237989198,0.0331083085660407,0.0238086125480058,0.0521546013055405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160122,0.083017721102645,0.0674990019605955,0.0353217918760365,0.0135342127828572,0.142506107423856,0.0350614300749432,0.0176164583190445,0.020842686175848,0.0240910235014303,0.0292455089068927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160123,0.102179167782135,0.0544287383789046,0.0550471675256817,0.0178056703741173,0.103235915741763,0.0555276574785993,0.021239245271109,0.094705635653823,0.0358381402223593,0.0550648956942973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160124,0.038994866144221,0.027433309377969,0.0476923088213684,0.0734506808823136,0.170830268145469,0.0521863620026194,0.0132332200915949,0.0936951856420974,0.0516185361451919,0.0538782913548821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160125,0.0952864406045035,0.0233459890163175,0.0542359556376405,0.0268000353367779,0.0389961053273825,0.0335070523280874,0.0164373452259637,0.0911778130250094,0.0308535519753227,0.0502632580246244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160126,0.0556663688686582,0.0158449325357065,0.126303670040647,0.0213028474092637,0.0337241440523741,0.0253967382649728,0.021456812987771,0.0913766365263447,0.054198127896849,0.0390627805549121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160127,0.100594942378395,0.0810490590394742,0.066582977147525,0.027302275962578,0.0528482051205844,0.017927955012538,0.0251738353055959,0.0326924258951372,0.0543049424494547,0.0293266973012103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160128,0.16521927552317,0.0151559643430155,0.0735696270157588,0.0392409703100896,0.0332992001525694,0.0881377249799521,0.0198508530905065,0.057969479929893,0.0235129665771033,0.0396327800003179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160129,0.166944924637349,0.0133266434588741,0.0692926206521478,0.0470536541232351,0.0765112403517837,0.0359606545279344,0.0560903473763111,0.0251465289630729,0.049929848224741,0.0299913265152198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160130,0.166184641814027,0.0197169752522527,0.0534536151456071,0.0397848505164488,0.0424964483220834,0.0155941185621665,0.0702025124204833,0.00745841681026405,0.0367072821006955,0.0685953340461982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20160131,0.15905121549969,0.0314741674204216,0.0573234979606908,0.0539199821722454,0.0412174391933311,0.049564043032878,0.0476877800957154,0.0110391609229036,0.0520652234742068,0.0360898461130797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
