date,FRM
20160330,0.0409004943611889
20160331,0.0343328806954679
20160401,0.042805729862257
20160402,0.0457004568634819
20160403,0.0398219017012897
20160404,0.0469452760387331
20160405,0.041621958544418
20160406,0.0392115978355352
20160407,0.0455471347635745
20160408,0.0403612354150678
20160409,0.0398155812849165
20160410,0.0369591646882849
20160411,0.0366461268668346
20160412,0.058587988298534
20160413,0.0631414049850065
20160414,0.0362549450039789
20160415,0.0347882147540935
20160416,0.0257986895630213
20160417,0.0248488290474412
20160418,0.0236300201562904
20160419,0.0340471235077815
20160420,0.0350469423267207
20160421,0.0388112781686776
20160422,0.0337707504094298
20160423,0.0313552568591435
20160424,0.0337903997372723
20160425,0.0321917090954228
20160426,0.03950123380216
20160427,0.0406860336268873
20160428,0.0314593765106092
20160429,0.0315583693980685
20160430,0.0292592327022941
20160501,0.0290682797691588
20160502,0.0279143662038139
20160503,0.0335616549846223
20160504,0.0364689824397681
20160505,0.0289139003315254
20160506,0.039982146430659
20160507,0.0313413189099778
20160508,0.0331851349359183
20160509,0.0252683766379186
20160510,0.0256901349970264
20160511,0.0279297931561111
20160512,0.0354132135793611
20160513,0.0317684017650395
20160514,0.0309821717376674
20160515,0.030859021998697
20160516,0.0265023550824267
20160517,0.033673148349007
20160518,0.0312189262643723
20160519,0.0294493139464601
20160520,0.0243927114694686
20160521,0.024392897845494
20160522,0.023348419240556
20160523,0.0261230592757193
20160524,0.0303073698368726
20160525,0.0289853094617031
20160526,0.0360786853717799
20160527,0.0286844457385912
20160528,0.0239578426683844
20160529,0.0249204149135783
20160530,0.0296471398291608
20160531,0.0270448115290907
20160601,0.0263382104140603
20160602,0.0269155112200015
20160603,0.0325884207316393
20160604,0.0331552796639627
20160605,0.0390810418521218
20160606,0.0242363984234933
20160607,0.0390190716988579
20160608,0.0358430883480701
20160609,0.0223116201608098
20160610,0.0293024410898525
20160611,0.0255268137636447
20160612,0.0293917095487927
20160613,0.0259665906158927
20160614,0.0270630058007169
20160615,0.026476811039324
20160616,0.0225913216790991
20160617,0.0305836829004547
20160618,0.0210043708673768
20160619,0.0209747397181791
20160620,0.0205691465291306
20160621,0.0218280173471589
20160622,0.0292256257464994
20160623,0.0305172400372424
20160624,0.0475836646880357
20160625,0.0278380663280349
20160626,0.041708684536404
20160627,0.0276039344231451
20160628,0.0315567947140338
20160629,0.0342684890520355
20160630,0.0292930198533491
20160701,0.0324463046904608
20160702,0.0288161864519202
20160703,0.0277801310782201
20160704,0.0306607969827526
20160705,0.0349109476885415
20160706,0.0315293550291571
20160707,0.03428651974505
20160708,0.0297724430843943
20160709,0.030124766240072
20160710,0.0282398522700708
20160711,0.0282145562651336
20160712,0.0360153175982466
20160713,0.0342564467754744
20160714,0.0366446062575455
20160715,0.0292973393656166
20160716,0.0342132156587941
20160717,0.0369349168486087
20160718,0.0353024964008026
20160719,0.0330486737333912
20160720,0.0312942621093827
20160721,0.0300661944581631
20160722,0.0268882520833738
20160723,0.0243843376388762
20160724,0.0267753004317992
20160725,0.0494615699690611
20160726,0.0941689417975634
20160727,0.0666872812679175
20160728,0.075991152488502
20160729,0.0560867836576374
20160730,0.0588314875680614
20160731,0.0438210868044417
20160801,0.0436454919990567
20160802,0.060741394950057
20160803,0.0424274724059853
20160804,0.0461482483111054
20160805,0.0575200930346373
20160806,0.0504953665547628
20160807,0.0550639695574988
20160808,0.0508450278600074
20160809,0.0572810193470341
20160810,0.0484285217319074
20160811,0.0588872871975905
20160812,0.0410361161705166
20160813,0.0450580852585795
20160814,0.0585842188215908
20160815,0.0508283437964362
20160816,0.047766422809755
20160817,0.0366946077863493
20160818,0.0383922451525595
20160819,0.0517919895143907
20160820,0.0493636754363841
20160821,0.050546484807164
20160822,0.041889792147839
20160823,0.0550076834249531
20160824,0.0544223205946662
20160825,0.0515237152308802
20160826,0.0443249399859139
20160827,0.0483325088038488
20160828,0.0534491808124701
20160829,0.0419858910113145
20160830,0.0552681904297063
20160831,0.0475587233882736
20160901,0.0461395854155534
20160902,0.0505540727631431
20160903,0.0584384612837891
20160904,0.109994620024795
20160905,0.0282523357522375
20160906,0.0297960786305602
20160907,0.0251285824923528
20160908,0.0255056349647428
20160909,0.0223962475836797
20160910,0.0265885370196712
20160911,0.0395893007985002
20160912,0.0404961158543811
20160913,0.0453792589780541
20160914,0.0330950817200024
20160915,0.0373246769210192
20160916,0.0474942961116946
20160917,0.0574653486563882
20160918,0.0550475518169567
20160919,0.0486562060954958
20160920,0.0480233281877833
20160921,0.0525277870699085
20160922,0.0502492046289523
20160923,0.0523634613871261
20160924,0.0522555507072298
20160925,0.0422150302456492
20160926,0.0460993689056579
20160927,0.05272026247262
20160928,0.044948153549452
20160929,0.0425346944408566
20160930,0.0479759108107572
20161001,0.048754269629221
20161002,0.0482889727343628
20161003,0.0608224362922754
20161004,0.0277948405952233
20161005,0.0221043801369232
20161006,0.0194113035665615
20161007,0.023451211250081
20161008,0.0293781680533948
20161009,0.0204717715665727
20161010,0.0300197593958902
20161011,0.0243418267947304
20161012,0.0288240874686835
20161013,0.0276733400981845
20161014,0.025642861499579
20161015,0.0219784596687398
20161016,0.0264151275099951
20161017,0.0358667069678542
20161018,0.0325620329149892
20161019,0.0282967950280501
20161020,0.023557765410287
20161021,0.0235597119288598
20161022,0.0256471080406844
20161023,0.0286842527524944
20161024,0.0243305147017621
20161025,0.0256106598125117
20161026,0.0255993983406758
20161027,0.0313783434589248
20161028,0.033921231664865
20161029,0.0550843250631833
20161030,0.0660882714858069
20161031,0.059584022666887
20161101,0.0711445940888204
20161102,0.0782137334231443
20161103,0.0735336659387943
20161104,0.0422587213499403
20161105,0.0434697683888493
20161106,0.0417966150855878
20161107,0.0542776542400447
20161108,0.0422151924073361
20161109,0.0383432551387572
20161110,0.0549099751022423
20161111,0.0417646023484424
20161112,0.0419650431242181
20161113,0.0456267438180436
20161114,0.0430249148246782
20161115,0.0466812930115983
20161116,0.0462475159531239
20161117,0.0379649844178707
20161118,0.0383529753423757
20161119,0.0355083741382757
20161120,0.0416141052594391
20161121,0.0393765971205999
20161122,0.033657947163786
20161123,0.0394063720341841
20161124,0.0357999136744407
20161125,0.039162406681432
20161126,0.0389860439362097
20161127,0.0457148835967448
20161128,0.0387844095748614
20161129,0.0380869426944363
20161130,0.0384014330231339
20161201,0.0409231552729052
20161202,0.0392305237070549
20161203,0.0372319319238066
20161204,0.0354692403032977
20161205,0.0423511394111937
20161206,0.058950544652512
20161207,0.055728725666366
20161208,0.0381202652836798
20161209,0.0412184654417209
20161210,0.040540011840793
20161211,0.038600348778409
20161212,0.0435310943954153
20161213,0.0502669382899875
20161214,0.0431901630697732
20161215,0.0448371832004626
20161216,0.0375346286154818
20161217,0.0390994407193208
20161218,0.0362275078633882
20161219,0.0418609053557052
20161220,0.031370430134493
20161221,0.0373224997297954
20161222,0.0341724431810243
20161223,0.0382254601412048
20161224,0.0411846047018502
20161225,0.0399316855021418
20161226,0.0386782927013582
20161227,0.0432701011575605
20161228,0.0378828574157376
20161229,0.0436832888822764
20161230,0.0377684302594525
20161231,0.0468347553441927
20170101,0.0339478358320608
20170102,0.0332060235517858
20170103,0.0376844938083607
20170104,0.0336150505981389
20170105,0.0424192930702522
20170106,0.0427317928573499
20170107,0.0441124175480769
20170108,0.0377197269028864
20170109,0.0358975140709331
20170110,0.0380516954318514
20170111,0.0357368391338002
20170112,0.0529545719116888
20170113,0.0541389647588865
20170114,0.0511716778525165
20170115,0.059188979835773
20170116,0.0484600054969747
20170117,0.0654075072652938
20170118,0.0543261592432884
20170119,0.0600398229108978
20170120,0.0569882976100845
20170121,0.0538142514086955
20170122,0.0458569172202116
20170123,0.0559373037172648
20170124,0.0528809196984501
20170125,0.064032726101821
20170126,0.0516586622713174
20170127,0.0463738506663933
20170128,0.0534607857799355
20170129,0.0491128877362066
20170130,0.0581814362091043
20170131,0.0660500892521943
20170201,0.0551351298568992
20170202,0.0580641090064224
20170203,0.0577049459584773
20170204,0.0544120094738921
20170205,0.0614399579750967
20170206,0.0559389975517475
20170207,0.0597252949135531
20170208,0.0652512545657448
20170209,0.0698049887427273
20170210,0.0693218225619961
20170211,0.0772148061954446
20170212,0.0749370298838458
20170213,0.0735534982853261
20170214,0.0711743884980442
20170215,0.0670301807497964
20170216,0.0721943721682305
20170217,0.0625490277758363
20170218,0.0560795853337601
20170219,0.0632070386456685
20170220,0.0684976831343837
20170221,0.0751679365274084
20170222,0.0618103206268419
20170223,0.0462833364782209
20170224,0.0604269405606464
20170225,0.0626230954430582
20170226,0.0447907589907838
20170227,0.0563182551468067
20170228,0.044601118453543
20170301,0.0446729367710382
20170302,0.0454370047649356
20170303,0.0550814525217013
20170304,0.0653214989721607
20170305,0.0541170459613072
20170306,0.0623795363957277
20170307,0.0567729233513787
20170308,0.0514694956512925
20170309,0.0648282527723015
20170310,0.0545298133910474
20170311,0.0613817914522097
20170312,0.0642533528994718
20170313,0.0569327772886679
20170314,0.0522883706910545
20170315,0.0503287754062398
20170316,0.0505998661615614
20170317,0.0396487434098898
20170318,0.0471932593291885
20170319,0.0536852313159113
20170320,0.0576329930707661
20170321,0.0585165159759268
20170322,0.0596753009887646
20170323,0.0515074864908703
20170324,0.0474796324741938
20170325,0.0536288564638963
20170326,0.0458472780018781
20170327,0.0391348637429994
20170328,0.0474799190814757
20170329,0.0461767402034368
20170330,0.0526633922142098
20170331,0.0540137192658037
20170401,0.0648623593554299
20170402,0.0698710729925805
20170403,0.0592007074016281
20170404,0.0583727623771359
20170405,0.0692431452719711
20170406,0.0534300668875866
20170407,0.0509573050102219
20170408,0.061738037268186
20170409,0.0660510986192471
20170410,0.0598077483620522
20170411,0.050332175412105
20170412,0.0601288287131258
20170413,0.0660110679603073
20170414,0.0651325060391163
20170415,0.0698499251313297
20170416,0.0664577973443741
20170417,0.0619257950775266
20170418,0.0674375208634663
20170419,0.0687593366515289
20170420,0.0660345510526752
20170421,0.0667387234845685
20170422,0.0603827952315086
20170423,0.0546348348785956
20170424,0.0589257433489115
20170425,0.0623612973728888
20170426,0.070558424196618
20170427,0.0778503684490725
20170428,0.0773523424540184
20170429,0.0700885871910943
20170430,0.0729346478459852
20170501,0.0713622712033079
20170502,0.0697863026279732
20170503,0.0767423191546079
20170504,0.0717990780928522
20170505,0.0878837422005544
20170506,0.0627187474142824
20170507,0.0735835128241739
20170508,0.0568259823070363
20170509,0.0816873265418695
20170510,0.0943101594124441
20170511,0.0801410005627072
20170512,0.0890474693829421
20170513,0.0687578433440327
20170514,0.0759687829692568
20170515,0.065435476159496
20170516,0.0670835234777126
20170517,0.0717148642790712
20170518,0.066033547493169
20170519,0.0748978712030359
20170520,0.0702650852429485
20170521,0.0669681999098667
20170522,0.0722122802637693
20170523,0.0966144067010911
20170524,0.0832944939400487
20170525,0.0962238409934016
20170526,0.122252003462485
20170527,0.114149699418816
20170528,0.113592189612138
20170529,0.108381963306415
20170530,0.120241451845218
20170531,0.117599768832196
20170601,0.0996783171251344
20170602,0.165858466691387
20170603,0.11215582933492
20170604,0.163935677802037
20170605,0.141512837988308
20170606,0.123266694401016
20170607,0.123560092971873
20170608,0.13222585197458
20170609,0.106095988134781
20170610,0.0852523350541973
20170611,0.0941865485752108
20170612,0.0881913944262958
20170613,0.111812878716408
20170614,0.147740362757446
20170615,0.135608749046184
20170616,0.135922967733487
20170617,0.140282931079485
20170618,0.163547789602578
20170619,0.138419361880112
20170620,0.137067012990455
20170621,0.131438605772463
20170622,0.165241577696808
20170623,0.147061225889045
20170624,0.145848908276844
20170625,0.176883316426118
20170626,0.14490632112148
20170627,0.14138903247628
20170628,0.142796162399578
20170629,0.138450087055796
20170630,0.142112330601179
20170701,0.150208925390411
20170702,0.144330204927667
20170703,0.169391077807526
20170704,0.188427014002795
20170705,0.16103325112334
20170706,0.171233053834611
20170707,0.193456826652839
20170708,0.19152175054685
20170709,0.142856310632282
20170710,0.136793746107584
20170711,0.168579692773119
20170712,0.163202612559368
20170713,0.163559348704399
20170714,0.16564789585535
20170715,0.18489466690199
20170716,0.203965988952172
20170717,0.198776536754414
20170718,0.163684437493046
20170719,0.184184660222811
20170720,0.178238561053174
20170721,0.168465941917158
20170722,0.170842879863525
20170723,0.145236650025809
20170724,0.144043960764246
20170725,0.132899025895779
20170726,0.145157744104934
20170727,0.139838232601357
20170728,0.148645155224081
20170729,0.130621056804514
20170730,0.140294830499872
20170731,0.144354299244208
20170801,0.14132377780603
20170802,0.146507365924013
20170803,0.119047264934371
20170804,0.118825782070431
20170805,0.121896568181191
20170806,0.145490657451915
20170807,0.148144451965849
20170808,0.141840117646194
20170809,0.133937650890108
20170810,0.143840679388382
20170811,0.146440914517067
20170812,0.154498797418871
20170813,0.131742283180029
20170814,0.144280878629579
20170815,0.149230506225
20170816,0.15483421980125
20170817,0.171315077836156
20170818,0.153716745610408
20170819,0.1683494541722
20170820,0.139940993025006
20170821,0.121862290907934
20170822,0.14892999019607
20170823,0.15011192292712
20170824,0.13665307678321
20170825,0.125658287982979
20170826,0.160012889706927
20170827,0.148557976503126
20170828,0.164892775557506
20170829,0.150884532821572
20170830,0.14087144415357
20170831,0.138864422818356
20170901,0.149459433796877
20170902,0.173705720384561
20170903,0.146583555866066
20170904,0.19503732972863
20170905,0.18358514068985
20170906,0.190722064760036
20170907,0.169706678527875
20170908,0.182124241864234
20170909,0.190558065291687
20170910,0.180067548411753
20170911,0.169681576727583
20170912,0.164058925983819
20170913,0.165325239636066
20170914,0.176634931551654
20170915,0.202993942714626
20170916,0.233415239868363
20170917,0.259871467362703
20170918,0.203253599722003
20170919,0.221307404538595
20170920,0.22008942679146
20170921,0.217786827238225
20170922,0.214081200730561
20170923,0.206485516243091
20170924,0.21069932229401
20170925,0.211890944542663
20170926,0.224255842477169
20170927,0.216293326254535
20170928,0.214893626158421
20170929,0.200080925867597
20170930,0.236530377994464
20171001,0.238614584398266
20171002,0.217167949679078
20171003,0.231435901443537
20171004,0.225916976494858
20171005,0.212304480276302
20171006,0.1937666300644
20171007,0.216329292548885
20171008,0.23798850953733
20171009,0.238083908560939
20171010,0.227052178216014
20171011,0.231602878191714
20171012,0.212016050668167
20171013,0.205433060417842
20171014,0.194346056815901
20171015,0.166374053657143
20171016,0.187518752011254
20171017,0.176594512079338
20171018,0.191381248990075
20171019,0.168263149845671
20171020,0.152791384276387
20171021,0.15945416815119
20171022,0.138525679768612
20171023,0.135880336029626
20171024,0.144315299837188
20171025,0.133119734445111
20171026,0.159470399703861
20171027,0.151711040880771
20171028,0.138969433283874
20171029,0.12563974377848
20171030,0.131477224193161
20171031,0.143730043905888
20171101,0.12740408723096
20171102,0.146744129950487
20171103,0.168438208757196
20171104,0.127195181816022
20171105,0.138199872024932
20171106,0.118543627649958
20171107,0.101816749038999
20171108,0.125272634585935
20171109,0.118136137980874
20171110,0.110324619907559
20171111,0.114135360121425
20171112,0.126564140716201
20171113,0.129761764683887
20171114,0.123097408948031
20171115,0.157174870523234
20171116,0.0678129813706806
20171117,0.0880882085741906
20171118,0.0842675167422193
20171119,0.0828665353364635
20171120,0.090692749962084
20171121,0.0860971349880259
20171122,0.0829027483038964
20171123,0.068783547793404
20171124,0.064438957892678
20171125,0.063606999999189
20171126,0.0679146071937788
20171127,0.0759983006992112
20171128,0.0847017419026918
20171129,0.0985600693749506
20171130,0.0841485226157737
20171201,0.0922724836309656
20171202,0.0895729376440076
20171203,0.0938349755914802
20171204,0.0992025010592276
20171205,0.113601812947018
20171206,0.101356129999361
20171207,0.115439533499691
20171208,0.132637573125406
20171209,0.138064872683683
20171210,0.138187172291796
20171211,0.124871516129599
20171212,0.115345734976841
20171213,0.10916949030466
20171214,0.129007391922291
20171215,0.113007113417571
20171216,0.108248526817411
20171217,0.110544309008663
20171218,0.132198006598864
20171219,0.113536820438204
20171220,0.131110274811735
20171221,0.127160381374603
20171222,0.146203277213151
20171223,0.150078332501781
20171224,0.139185700375932
20171225,0.144339409779239
20171226,0.142035815584308
20171227,0.147546844310641
20171228,0.146936826672091
20171229,0.148099226335463
20171230,0.1636061898586
20171231,0.15230388782204
20180101,0.149480822349707
20180102,0.170878254979415
20180103,0.13920993949908
20180104,0.164795869218494
20180105,0.159549264066946
20180106,0.197839773963108
20180107,0.177738370991665
20180108,0.197196570477362
20180109,0.201674428402116
20180110,0.177577489486761
20180111,0.200624541718133
20180112,0.198667445422197
20180113,0.203238161781808
20180114,0.202856584955983
20180115,0.194903864884627
20180116,0.231927563522153
20180117,0.252192209092369
20180118,0.235480719753519
20180119,0.239806585270551
20180120,0.229904067963715
20180121,0.220917261767659
20180122,0.208930796890873
20180123,0.212998253533237
20180124,0.231012435323814
20180125,0.202053362156636
20180126,0.19311740857442
20180127,0.219294445543598
20180128,0.258023066618775
20180129,0.246135712395537
20180130,0.262582467200887
20180131,0.196547687906872
20180201,0.257192685737039
20180202,0.243852481659907
20180203,0.272012702929417
20180204,0.244014496749946
20180205,0.291066793998693
