date,X601398.CH.EQUITY,X1398.HK.EQUITY,X601939.CH.EQUITY,X939.HK.EQUITY,X601318.CH.EQUITY,X2318.HK.EQUITY,X601288.CH.EQUITY,X3988.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X2628.HK.EQUITY,X601328.CH.EQUITY,X3328.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600958.CH.EQUITY,X600837.CH.EQUITY,X600816.CH.EQUITY,X3056.TT.EQUITY,X601108.CH.EQUITY,X600919.CH.EQUITY,X600369.CH.EQUITY,X2905.TT.EQUITY,X3040.TT.EQUITY,X600061.CH.EQUITY,X600848.CH.EQUITY,X300059.CH.EQUITY,X3266.TT.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X601155.CH.EQUITY,X6005.TT.EQUITY,X001979.CH.EQUITY,X2852.TT.EQUITY,X2841.TT.EQUITY,X1463.TT.EQUITY,X2890.TT.EQUITY,X2838.TT.EQUITY,X17.HK.EQUITY,X2509.TT.EQUITY,X2891.TT.EQUITY,X2007.HK.EQUITY,X1997.HK.EQUITY,X2506.TT.EQUITY,X2816.TT.EQUITY,X2701.TT.EQUITY,X2849.TT.EQUITY,X1903.TT.EQUITY,X2388.HK.EQUITY,X2880.TT.EQUITY,X2845.TT.EQUITY,X5876.TT.EQUITY,X600926.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY
20200506,0.0585222530946033,0.0412680139367412,0.0261506412124397,0.0360747304070578,0.0293677613424732,0.0647435538716783,0.0624756361750137,0.0434247756157364,0.0210253757154086,0.0458704528241683,0.0504149839332031,0.0338858424359356,0.029150530386944,0.0471013023370107,0.0511543214580008,0.0350258716226063,0.0809383852924616,0.0719486923695498,0.0234756838260416,0.0439731536371831,0.0306925477939413,0.0311918906063467,0.0229909863260551,0,0.0247956075530757,0,0.0149500783900101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200507,0.0527544192471931,0.0410215638577864,0.026292105027323,0.0513048234490332,0.0313061962694787,0.0537451485128029,0.0665975870039701,0.045067046661152,0.0205180103842611,0.0482827750353698,0.0541597324396439,0.020210841813937,0.0286842856799384,0.0285927423850215,0.0519236619976763,0.0352639279382364,0.0809141313134189,0.110220748222397,0.0171500981431118,0.0415268119438817,0.0515885692739498,0.0347229033884648,0.0232296312101604,0,0.0578853065059599,0,0.0159167407084681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200508,0.0983579377496915,0.0335553841605536,0.0253123597894179,0.024933374203429,0.0282656342830548,0.0540401748932231,0.0674646148129026,0.0386432044942303,0.0178527416505329,0.0481765753227663,0.0503139762248273,0.0241167524048712,0.0205492511010988,0.0254746877074734,0.0408484070142911,0.0360344432736558,0.0826078096214844,0.125341385395971,0.0161785740591752,0.0535190126733494,0.0690943882933234,0.0291301085780432,0.0210167368084121,0.148728981263635,0.0275822875913603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200511,0.060631188274877,0.0364767585809912,0.0322210451564131,0.0193713027537525,0.0249794444807125,0.064819119935924,0.0719259569176072,0.0445566876608595,0.0188727820953566,0.0356908054685293,0.0445833098746793,0.0180241348472876,0.0324715320614007,0.0247050947472474,0.0299807008236065,0.038394170045781,0.0535600366848362,0.115111721709731,0.0186538254669491,0.0578780462264557,0.0706984230357101,0.035653949866044,0.0193568269704543,0,0.0192036649406046,0,0.0176036680645455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200512,0.0688532181280745,0.0410490679671183,0.0293039143850371,0.0170633783836412,0.0422067139148147,0.040539706706784,0.0693580024216306,0.0533607001048607,0.0245354059270786,0.0468867240132387,0.0216220087606741,0.0296516607696267,0.0229002646973593,0.0414445920988382,0.025305085794392,0.0336742844904482,0.045166138203868,0.163552138465408,0.0170671180166528,0.0491161435508935,0.0354382593742725,0.0372686250721126,0.0294129347695844,0.143518121875107,0.0209128588801003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200513,0.0330500306852728,0.0596789557639847,0.0223660939773469,0.0378727565906759,0.0358990950838484,0.0423638526820569,0.0338994253634293,0.0579171118339881,0.0173451389059717,0.0340405939409416,0.0253134556083665,0.0260956522684182,0.0133920521353837,0.0351400994420349,0.0326003139269007,0.0306416331552791,0.0373681784864059,0.0427968928953099,0.0106234706998521,0.0175810693875658,0.048140353495069,0.0338146839793526,0.0240683232022672,0.0267502076512369,0.0235851382463317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200514,0.0469392832938956,0.058519372172248,0.0180065426101987,0.0245684597374299,0.0330876206823089,0.0384571216079295,0.0263667201430366,0.0654808769210744,0.019349245567734,0.0474475427174114,0.0455975700640525,0.0241599278587592,0.0122264435848547,0.0321778653060093,0.026826742019431,0.0315316030365549,0.0263010280038273,0.0462855202127696,0.022985731192877,0.0174088203299292,0.0443421271093484,0.0326682038321063,0.054566974284852,0.020678924032425,0.0240623632526461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200515,0.0451154969738706,0.0611670611572848,0.014358718323732,0.0415355183897706,0.0304703406042447,0.0425975365663323,0.0342050792752878,0.0529310873287958,0.0188906466500306,0.0469563649983051,0.0249216534259209,0.0121700783874031,0.0199541949938838,0.0330354423526866,0.025613697111958,0.0323942568189029,0.026451503447863,0.0442608558167659,0.0114063920576808,0.0202226331956248,0.0417877317812203,0.0330772890536917,0.0223692722150704,0.0201107908352643,0.0237584889118771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200518,0.0399307903154801,0.0612566577177006,0.0155312605420366,0.0303933805480053,0.0295787249222999,0.0290453141445134,0.0382980357390743,0.0699386543914807,0.0202599120375472,0.051327674034457,0.0442319669669092,0.0122153069716737,0.0316462977321373,0.031634072167137,0.0232876213798017,0.0331760206125114,0.0276012268544057,0.053687289613738,0.0218377602376481,0.0238097258480298,0.0561344734773283,0.0177635197866351,0.0217770871525395,0.021329109874696,0.0276807520724145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200519,0.0403627938545626,0.0618488711112281,0.017954661981824,0.0250209562735653,0.029976237334209,0.0247729742358823,0.0228677421985977,0.0702882339346217,0.0195702171512476,0.0497429945729669,0.0507610354752646,0.0170746279896512,0.0317645023267576,0.0327794783758266,0.02760785508244,0.0291249894991029,0.0270417818068286,0.0305968031789578,0.0151764617018938,0.0232727840972396,0.0677363266194547,0.0276599682808569,0.0427220446906233,0.0233626881487088,0.0262696535286208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200520,0.0480244568675446,0.0642395520976408,0.0167192703861184,0.0245196839211341,0.02663288377826,0.0397544913985609,0.0226720162463459,0.0659726908894361,0.0178371036179231,0.0491196545510859,0.0236202149893952,0.0166542588930278,0.0191110384322292,0.0350236852277748,0.0291758895627497,0.0320325954022813,0.0299179507208677,0.0403824775510833,0.0529387784355361,0.0223287303842821,0.0385086148012298,0.0206797998316855,0.0204790987694197,0.0209878609014311,0.0269032962594191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200521,0.0410394791490496,0.0645884259270852,0.0184994583237046,0.036533361173417,0.0367300344078532,0.027840582927313,0.0214190759912878,0.0641844280810256,0.018108033094306,0.0506271709717777,0.0266246763596185,0.0189999129138998,0.0263077916110936,0.0359095076184103,0.0258650284149694,0.0292147853226415,0.035354072704902,0.0324964316452497,0.0483901875751612,0.0171953845761003,0.0453562016963263,0.0338734800733664,0.0199429377854605,0.0267372391248632,0.0297392774954448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200522,0.0421743162888433,0.0598448281912399,0.0163627210956208,0.0432263006210318,0.046539477392412,0.0212490897951243,0.0228330646984362,0.0649850057303606,0.0126879350633733,0.0452409154455334,0.0236081815053148,0.0314573229210946,0.0311153249088743,0.0348478128630683,0.0258789882683693,0.0365655112458086,0.0343764400646453,0.0306127999547225,0.0467979276956873,0.0213647503983497,0.0381283661846253,0.0253377484793666,0.0199980503538743,0.0251549949895768,0.0312831784367678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200525,0.0301184316405727,0.0599765789715824,0.0178038602866111,0.0432003443179604,0.0592698191639865,0.0389598769739023,0.0228059225451126,0.068118030069227,0.020310963946084,0.0202539450861993,0.0226568678265407,0.0361518925652548,0.0320448333781458,0.0356383951986422,0.0293434356724398,0.0388984526308639,0.0347031896543758,0.0285569982344405,0.0464489388355252,0.0219006396719224,0.0367208209378593,0.0259819190779136,0.0185755933671762,0.0239638904464453,0.0297011009327529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200526,0.0411181470321072,0.0344357751803725,0.0171800311006392,0.0375929623718308,0.0523040435954941,0.0380992275349843,0.0309437596065839,0.0771048692383513,0.0161762123261626,0.0200383456596559,0.0188887867241194,0.0165762851453581,0.0353253576586354,0.04310589033003,0.0282772021479797,0.037748819018518,0.0356511134483735,0.0523788455739604,0.0425070377489433,0.017248529999214,0.0481493358986484,0.0242561379057377,0.0185134894526172,0.0409003870696849,0.0253027286689642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200527,0.0300166549513571,0.033979505035387,0.0186554161317406,0.0440058715752759,0.0575125345903657,0.0448065194399012,0.0344841819347367,0.0752608464546033,0.0140732824245188,0.0311374160490658,0.0237314758614702,0.0180891435712114,0.0313366743748921,0.0416625335281837,0.0232182062262515,0.0309695352502711,0.0432077713935335,0.0359188039672164,0.0127578892593432,0.0143085595565639,0.038144653543869,0.0222996114517017,0.0331020860489629,0.0372187071898268,0.0206442589370361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200528,0.0375203828218029,0.0200344926334366,0.0176911510381273,0.0368874827786748,0.0451672570242065,0.0440191844874209,0.0310123900202256,0.0570701811421019,0.0153848055767287,0.020025593484857,0.0193494144503775,0.0294693259675102,0.0314095740616448,0.0371106267596943,0.0246619664907943,0.0400529041606676,0.0362970667944212,0.0296220700867632,0.0278244682498055,0.0162176453273255,0.0482347836757806,0.0203645858079225,0.0407590637140313,0.055002095597538,0.0338249037425767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200529,0.0304927821896921,0.0197679776167409,0.0170832314291621,0.038172787621873,0.0511143482742132,0.0432693495834621,0.0362703081477374,0.0507601988989112,0.0143046800822733,0.0332675394490102,0.0310244670576682,0.0211279393465825,0.0250972206731796,0.0371465290007697,0.0313874361470193,0.0348791837547446,0.0347609630205629,0.0282276781372908,0.025445448968003,0,0.0327327125971861,0.0217474997666098,0.0251450202939118,0.0195121451048707,0.0342964405832777,0.0248412568399857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200601,0.0302236024601732,0.0206137937293627,0.0172783379582176,0.0392177744973918,0.0460231746568136,0.035854017350979,0.037772825696696,0.0502138869296191,0.0131528145751189,0.0342222206763085,0.0265309413549306,0.0389799156819352,0.0370811366796941,0.0435390418100895,0.023059201772531,0.0390179479393705,0.0343856110651505,0.020956516131714,0.023522886588082,0.0167323880485802,0.0493887964219196,0.0230620073972099,0.0314093875929205,0.0245554321166768,0.0322230276513458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200602,0.0302999012043877,0.0204531536705801,0.0179901799198947,0.0353676678588696,0.0478647173233662,0.0284959897875312,0.0340985242747267,0.0496832240729455,0.0132234263743555,0.0320338791438158,0.0258837663858799,0.0362333333081656,0.0352415138665169,0.0361563588738713,0.0190426849626598,0.039689124633805,0.0332487877775046,0.0241077805664741,0.0192528893822597,0.0171156203495658,0.0475435061274744,0.025857731622016,0.036988303922617,0.0226981556840898,0.0322011355209179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200603,0.0283186500488377,0.0146881748893668,0.0183143240292064,0.0327790317814698,0.0505780015377251,0.0234404262964167,0.031297715054127,0.0465357972891101,0.0142166980329314,0.0400840533450005,0.0255352882968537,0.0420300303008693,0.0299930649241598,0.0382967933247352,0.0231579139294749,0.0398654219213656,0.0343972322545642,0.0255643862215162,0.0224479400054494,0.0180241272009271,0.0414146434710943,0.0224907443475669,0.0336423991142742,0.0290187337412802,0.0319338108438457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200604,0.0302686983115708,0.0157663450110001,0.0145005608530523,0.0320761009735127,0.0521669096078965,0.0398693393258028,0.0312772724701113,0.0476659483641934,0.0145017299164893,0.0386934431209793,0.0275757188242542,0.0363819106221571,0.0303685426288707,0.0382331764968338,0.0240404002235919,0.0534502164857308,0.0346366788978599,0.0276997287496806,0.0176002973612963,0.0185557218940885,0.0414592159987241,0.0173363016439795,0.0430060522804835,0.0325662259930425,0.029680559182662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200605,0.0298629065750296,0.0193533748838046,0.0146016367604598,0.0379102294354767,0.0588723499707612,0.0437378105610365,0.0352053739164477,0.0408475173264097,0.0124720943656548,0.0395978664116121,0.0245432347268625,0.0313537028522946,0.0370480372890385,0.0425265862091496,0.0220132712383136,0.0357602636863079,0.0445077016475036,0.0292959075632822,0.068341384852446,0.0214465870069792,0.041741383958757,0.0170974596779127,0.0664603391699858,0.0315571626053461,0.021394787728657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200608,0.0439635903092167,0.0325801637449416,0.0129913842139079,0.0159237589004988,0.0385425015310581,0.0369621954246655,0.0421294541254323,0.0383666127057204,0.0135477193881579,0.0646221332839613,0.0204344977671227,0.0395876796774382,0.0321663917550969,0.0425077537469419,0.0225476305388209,0.0449580574550524,0.0439278806370586,0.0385574328121661,0.067436736085912,0.0160992757761925,0.0507830471199564,0.0168596029003099,0.0590581515966412,0,0.0291814068059274,0,0.0277799433553363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200609,0.0439879881633452,0.0327713524844519,0.0153904198602384,0.0169645530196244,0.0352217047834592,0.0351764497567273,0.0486516858121842,0.0417431870342823,0.0143588990114699,0.0639423697722336,0.021461785253926,0.039395408280508,0.0384762682965126,0.0397165130412305,0.0271908990797912,0.0342019719779051,0.0446826785464085,0.0399292217234431,0.0396909988326289,0.0160240124086552,0.0293222695146951,0.0167449268006119,0.0554287137336803,0,0.0338915501338897,0,0.028114070178813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200610,0.046193663923929,0.0328379299566051,0.011020904713431,0.0190411191336149,0.0347703438153152,0.036468464392839,0.0469803707481943,0.0354253895502135,0.0141040444521061,0.0646257495565911,0.0211337674279362,0.0249008913139058,0.0381328061457297,0.0407591451176018,0.0297707394221223,0.0343874027969918,0.0408956506292779,0.0431934616941818,0.0384275146258517,0.0160976000063784,0.0291709554492409,0.0160175954201925,0.0571831218074637,0,0.0232041147434361,0,0.0273292363699095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20200611,0.0438978754854409,0.0219673917494963,0.0147957850032676,0.0182559972193841,0.0601862580944957,0.0417985498471188,0.043114467620208,0.0475818604466184,0.0139625450568006,0.0412088429931207,0.0246459689344914,0.0295332248656564,0.0365792198144124,0.0328704620812678,0.0230298566899447,0.0363042828881121,0.041891542247509,0.0218022473705219,0.0432233486847809,0.0263908678369387,0.031059722438487,0.0172097002936442,0.0390655468349688,0.0212977955062818,0.0200457938230392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
