date,FRM
20191114,0.021402916131653
20191115,0.0206985456276728
20191118,0.0221372096109615
20191119,0.0210746723055683
20191120,0.0215849339372229
20191121,0.0179882158674016
20191122,0.0186160444259172
20191125,0.019391824411245
20191126,0.0191382716649097
20191127,0.0189030865884075
20191128,0.0193004290236782
20191129,0.0183616344139261
20191202,0.0190585472728293
20191203,0.0172976040331111
20191204,0.0189046601429458
20191205,0.0178206316439838
20191206,0.0203420082056492
20191209,0.0191162062132752
20191210,0.018851888989251
20191211,0.0206376275244526
20191212,0.0195599901296386
20191213,0.0202550356216528
20191216,0.0191481383725246
20191217,0.0202538558574913
20191218,0.0207772529949894
20191219,0.0228340570238787
20191220,0.0229710798508943
20191223,0.0205664701600625
20191224,0.021344587702258
20191225,0.0203839835588442
20191226,0.0204177459813797
20191227,0.0208093792206535
20191230,0.0195457134887276
20191231,0.0188023904067776
20200102,0.0203320167220977
20200103,0.0184387541944119
20200106,0.0192682206677026
20200107,0.0173658147348891
20200108,0.0192839359508702
20200109,0.0200514707300525
20200110,0.0190438210272935
20200113,0.0188251967852857
20200114,0.019585343867402
20200115,0.0213550790070815
20200116,0.0208482220643231
20200117,0.0195829393466369
20200120,0.0201783115667762
20200203,0.0474129980229848
20200204,0.0484506060257145
20200205,0.0539913361007626
20200206,0.0564463426480973
20200207,0.0550742911259079
20200210,0.0496006039473078
20200211,0.0533099755264769
20200212,0.0522587233205969
20200213,0.0537676720972969
20200214,0.0542388967780031
20200217,0.0534869058393185
20200218,0.0598820458190058
20200219,0.0576135003435582
20200220,0.062337804193589
20200221,0.0633987136801943
20200224,0.0589083316131516
20200225,0.0559726802997841
20200226,0.0552453475263609
20200227,0.0593729169617261
20200302,0.0689945491521732
20200303,0.0680008213749854
20200304,0.0678097368458771
20200305,0.0786177160727227
20200306,0.0707831343488607
20200309,0.0696772417635768
20200310,0.067196601547051
20200311,0.0653266876477673
20200312,0.0691800388310672
20200313,0.0646359262288605
20200316,0.0640105813768767
20200317,0.0555068274690221
20200318,0.0660569674668848
20200319,0.0658844705283682
20200320,0.0600148786655343
20200323,0.0745370502284946
20200324,0.0771383213075251
20200325,0.0718680108941507
20200326,0.0715934246677568
20200327,0.0736744772172512
20200330,0.076415257110971
20200331,0.0750165894333047
20200401,0.0785111801235358
20200407,0.0697208206717791
20200408,0.0713965568250991
20200409,0.0696386908538261
20200414,0.0714272542393264
20200415,0.0647811624949649
20200416,0.0629073846843472
20200417,0.0596279275843982
20200420,0.0571838791071829
20200421,0.0580402170368277
20200422,0.0629189956280737
20200423,0.0594704150996605
20200424,0.0600118699538285
20200427,0.0574884651684939
20200428,0.0654270429987373
20200429,0.0638528479217294
20200430,0.0620254848587997
20200506,0.060578324545609
20200507,0.0593174520445151
20200508,0.0647278499308053
20200511,0.0680231001692987
20200512,0.0665732040493721
20200513,0.0467789851899417
20200514,0.0458714083696181
20200515,0.0474999056297541
20200518,0.0478264417339711
20200519,0.0440860873911824
20200520,0.0480059526135369
20200521,0.0450662163682594
20200522,0.0474869740773888
20200525,0.042711565761927
20200526,0.0408724986521007
20200527,0.0402468331543799
20200528,0.0424307032721286
20200529,0.0436685798011371
20200601,0.0424447819448346
20200602,0.0448362235942522
20200603,0.0464093445405513
20200604,0.0461310316591488
20200605,0.0496259402678287
20200608,0.050462756966381
20200609,0.0474071273367576
20200610,0.0457825518459927
20200611,0.0442567973765919
20200612,0.0455059858867052
20200615,0.0425406116940149
20200616,0.0393784225572545
20200617,0.0380298051290508
20200618,0.0397072825343022
20200619,0.0409801615092909
20200622,0.0379869650811436
20200623,0.040721893902057
20200624,0.0411363613154677
20200629,0.0392363035865647
20200630,0.0339458209982784
20200701,0.0331778420240643
20200702,0.0328868514816376
20200706,0.0351575989467277
20200707,0.0344263083560373
20200708,0.0315767612841194
20200709,0.031985856551986
20200710,0.0382111040953821
20200713,0.0399677230473438
20200714,0.038906240039564
20200715,0.03993702137198
20200716,0.0410961283883245
20200717,0.0394018182344762
20200720,0.0426108110081497
20200721,0.0410148182064632
20200722,0.0406873543008319
20200723,0.0389197727003578
20200724,0.0401921155439796
20200727,0.0381122610815181
20200728,0.0404393530329433
20200729,0.0379758821094499
20200730,0.0366797244377155
20200731,0.0378304064277605
20200803,0.039295996696261
20200804,0.0348632404081364
20200805,0.0347458622814961
20200806,0.0383201470435012
20200807,0.0390846317530934
20200810,0.0398468665634593
20200811,0.0416689136199255
20200812,0.0422524946123626
20200813,0.0417365941556428
20200814,0.0402934946900417
20200817,0.0404414814043594
20200818,0.0423752947399823
20200819,0.0391891522322901
20200820,0.0437632887337844
20200821,0.044015508980724
20200824,0.0394872114123142
20200825,0.0384611695267879
20200826,0.038538154375155
20200827,0.0365369463799506
20200828,0.0388736653574591
20200831,0.0382277280434347
20200901,0.0370877500164642
20200902,0.0351550123516983
20200903,0.0374954855574872
20200904,0.035629513958962
20200908,0.0347662745358155
20200909,0.0390466660056424
20200910,0.0353576201893687
20200911,0.0349986627871377
20200914,0.0355157280039798
20200915,0.0345128358225933
20200916,0.0351047469562244
20200917,0.0327992949054756
20200918,0.0347538626157414
20200921,0.0335568679666572
20200922,0.0318224805238953
20200923,0.0323474292927286
20200924,0.0357659286630607
20200925,0.0349386027179469
20200928,0.0368867221971157
20200929,0.0373520115250926
20200930,0.0366689656624858
20201009,0.0264584193473931
20201012,0.0364233112130033
20201013,0.0349869045246846
20201014,0.0385403457441183
20201015,0.0367404481273822
20201016,0.030981210460809
20201019,0.0310543649388395
20201020,0.0305246909789696
20201021,0.0277345692568682
20201022,0.0281093974072273
20201023,0.0274365900002739
20201026,0.0314144738993846
20201027,0.0274513787090474
20201028,0.0265463212825745
20201029,0.0259647173274639
20201030,0.0231914534921227
